Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Oscar Estupiñan,COL,"FW,MF",Bahia,27-293,1996,2.8,8,2.86,7,0,0,0,0,1,1,0.36,1,0,0,0,0,0
Lucas Evangelista,BRA,MF,Red Bull Bragantino,29-164,1995,19.7,55,2.79,45,2,0,2,5,1,3,0.15,3,0,0,0,0,0
Everaldo,BRA,"MF,FW",Vitória,30-142,1994,2.4,3,1.26,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Éverson,BRA,GK,Atlético Mineiro,34-087,1990,17.9,2,0.11,1,1,0,0,0,0,1,0.06,0,1,0,0,0,0
Everton,BRA,"FW,MF",Grêmio,27-214,1997,5.1,12,2.36,7,3,0,0,2,0,0,0.00,0,0,0,0,0,0
Everton,BRA,FW,Red Bull Bragantino,22-236,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Evertton,BRA,MF,Flamengo,21-232,2003,2.0,8,4.00,4,0,2,1,0,1,1,0.50,0,0,0,1,0,0
Ewerton,BRA,"DF,FW",Juventude,23-342,2000,7.8,14,1.80,13,0,0,1,0,0,2,0.26,2,0,0,0,0,0
Fabiano,BRA,DF,Botafogo (RJ),18-185,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Fabiano Alves,BRA,DF,Cuiabá,33-184,1991,13.4,9,0.67,6,1,0,0,1,1,1,0.07,1,0,0,0,0,0
Fabinho,BRA,MF,Palmeiras,22-191,2002,5.4,14,2.56,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fábio,BRA,GK,Fluminense,44-017,1980,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fábio,BRA,DF,Grêmio,34-100,1990,7.5,15,1.99,12,1,0,1,1,0,1,0.13,0,1,0,0,0,0
Fabrício,BRA,GK,Internacional,38-284,1986,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabrício,BRA,GK,Red Bull Bragantino,24-124,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fagner,BRA,DF,Corinthians,35-128,1989,9.1,27,2.95,21,6,0,0,0,0,4,0.44,2,2,0,0,0,0
Rodrigo Fagundes,BRA,DF,Criciúma,37-221,1987,24.0,24,1.00,19,1,0,4,0,0,2,0.08,1,0,0,1,0,0
Luiz Felipe,BRA,DF,Atl Goianiense,31-038,1993,9.1,6,0.66,4,0,0,0,2,0,2,0.22,1,0,0,0,1,0
Marcos Felipe,BRA,GK,Bahia,28-187,1996,29.0,6,0.21,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0
Lucas Fernandes,BRA,"MF,FW",Cuiabá,27-027,1997,9.1,23,2.53,13,7,0,1,2,0,1,0.11,1,0,0,0,0,0
Matheus Fernandes,BRA,MF,Red Bull Bragantino,26-109,1998,5.4,15,2.80,8,1,1,2,1,2,1,0.19,1,0,0,0,0,0
Nathan Fernandes,BRA,"FW,MF",Grêmio,19-244,2005,5.5,13,2.37,9,0,3,0,1,0,1,0.18,1,0,0,0,0,0
Gatito Fernández,PAR,GK,Botafogo (RJ),36-202,1988,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernandinho,BRA,MF,Ath Paranaense,39-166,1985,15.2,72,4.75,57,8,1,1,2,3,8,0.53,7,0,0,0,0,1
Fernando,BRA,DF,Ath Paranaense,25-033,1999,6.3,16,2.55,13,1,1,0,1,0,1,0.16,1,0,0,0,0,0
Fernando,BRA,"MF,DF",Internacional,37-084,1987,14.3,15,1.05,14,0,0,1,0,0,3,0.21,2,0,0,1,0,0
Luiz Fernando,BRA,"FW,MF",Atl Goianiense,28-001,1996,23.2,52,2.24,40,1,3,2,6,0,1,0.04,1,0,0,0,0,0
Nahuel Ferraresi,VEN,DF,São Paulo,25-333,1998,10.0,14,1.40,10,1,1,2,0,0,3,0.30,2,0,1,0,0,0
Ferreira,BRA,"FW,MF",São Paulo,26-291,1997,9.5,57,5.99,33,11,7,2,4,0,2,0.21,0,0,1,0,1,0
Jean Carlos Alves Ferreira,BRA,"MF,FW",Atl Goianiense,19-162,2005,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tobias Figueiredo,POR,DF,Criciúma,30-258,1994,15.1,10,0.66,8,0,0,2,0,0,1,0.07,1,0,0,0,0,0
Filipinho,BRA,MF,Ath Paranaense,22-365,2001,2.0,3,1.50,1,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Alan Franco,ECU,MF,Atlético Mineiro,26-057,1998,15.1,33,2.18,30,1,0,2,0,0,1,0.07,1,0,0,0,0,0
Alan Franco,ARG,DF,São Paulo,28-006,1996,16.5,13,0.79,12,0,0,1,0,0,2,0.12,2,0,0,0,0,0
Gonzalo Freitas,URU,MF,Atl Goianiense,33-015,1991,6.9,3,0.44,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Lucas Freitas,BRA,DF,Juventude,23-271,2001,7.3,8,1.09,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marlon Freitas,BRA,MF,Botafogo (RJ),29-204,1995,19.4,63,3.24,60,1,0,2,0,0,6,0.31,5,0,0,1,0,0
Bruno Fuchs,BRA,DF,Atlético Mineiro,25-199,1999,18.6,28,1.51,25,0,1,1,0,1,2,0.11,2,0,0,0,0,0
Gabriel Fuentes,COL,DF,Fluminense,27-251,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel,BRA,DF,Bahia,23-164,2001,27.0,13,0.48,10,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Gabriel,BRA,MF,Ath Paranaense,32-099,1992,11.0,28,2.54,26,0,0,0,1,1,1,0.09,1,0,0,0,0,0
Gabriel,BRA,MF,Fluminense,31-029,1993,2.6,4,1.51,1,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Gabriel,BRA,GK,Juventude,32-020,1992,25.5,6,0.24,4,2,0,0,0,0,1,0.04,1,0,0,0,0,0
Marquinhos Gabriel,BRA,MF,Criciúma,34-088,1990,10.4,38,3.64,30,0,3,4,1,0,1,0.10,1,0,0,0,0,0
Zé Gabriel,BRA,MF,Vasco da Gama,25-270,1999,5.1,9,1.78,6,0,0,1,1,1,1,0.20,0,0,0,0,1,0
Pablo Galdames Millán,CHI,MF,Vasco da Gama,27-292,1996,8.7,22,2.52,17,2,0,2,0,1,1,0.11,1,0,0,0,0,0
Giuliano Galoppo,ARG,MF,São Paulo,25-121,1999,4.3,11,2.53,8,0,1,2,0,0,0,0.00,0,0,0,0,0,0
Léo Gamalho,BRA,FW,Vitória,38-261,1986,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mateo Gamarra,PAR,DF,Ath Paranaense,23-363,2000,13.3,10,0.75,6,1,0,2,0,1,2,0.15,2,0,0,0,0,0
Ganso,BRA,MF,Fluminense,35-005,1989,19.7,77,3.91,54,21,0,0,1,1,6,0.30,5,1,0,0,0,0
García,BRA,"MF,FW",Palmeiras,22-287,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luan Garcia,BRA,DF,Palmeiras,31-160,1993,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Garro,ARG,"MF,FW",Corinthians,26-287,1998,25.3,143,5.65,84,42,1,7,7,2,7,0.28,2,4,0,1,0,0
Wesley Gasolina,BRA,"DF,MF",Cruzeiro,24-218,2000,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Geromel,BRA,DF,Grêmio,39-026,1985,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Gerson,BRA,"MF,FW",Flamengo,27-150,1997,22.3,82,3.68,69,4,1,2,4,2,10,0.45,5,2,0,1,2,0
Agustín Giay,ARG,DF,Palmeiras,20-275,2004,5.5,12,2.17,9,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Gilberto,BRA,DF,Bahia,31-224,1993,10.3,23,2.23,22,0,0,1,0,0,1,0.10,1,0,0,0,0,0
Gilberto,BRA,FW,Juventude,35-134,1989,9.7,15,1.55,13,0,0,1,1,0,1,0.10,1,0,0,0,0,0
Luciano Giménez,ARG,"FW,MF",Cuiabá,24-242,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giovane,BRA,"FW,MF",Corinthians,20-328,2003,3.0,8,2.63,4,1,0,2,1,0,0,0.00,0,0,0,0,0,0
Leonardo Godoy,ARG,DF,Ath Paranaense,29-172,1995,11.9,17,1.43,12,2,1,0,2,0,3,0.25,2,0,1,0,0,0
Davi Goes,BRA,MF,Juventude,19-117,2005,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Gomes,BRA,"DF,MF",Internacional,23-196,2001,15.0,32,2.14,20,4,2,1,4,1,3,0.20,2,0,0,0,1,0
Igor Gomes,BRA,MF,Atlético Mineiro,25-214,1999,12.2,43,3.52,37,3,1,0,2,0,4,0.33,4,0,0,0,0,0
Igor Gomes,BRA,DF,Internacional,23-225,2001,7.6,8,1.05,7,0,0,1,0,0,1,0.13,1,0,0,0,0,0
William Gomes,BRA,"FW,MF",São Paulo,18-216,2006,3.9,16,4.14,5,1,7,2,0,1,0,0.00,0,0,0,0,0,0
Gustavo Gómez,PAR,DF,Palmeiras,31-164,1993,19.0,16,0.84,12,0,1,2,0,1,2,0.11,2,0,0,0,0,0
Diego Gonçalves,BRA,"FW,MF",Juventude,30-087,1994,1.5,3,1.99,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Mateus Gonçalves Martins,BRA,"MF,FW",Vitória,30-019,1994,2.3,11,4.71,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Matheus Gonçalves,BRA,"FW,MF",Flamengo,19-060,2005,4.1,24,5.89,17,1,1,3,0,2,1,0.25,0,0,0,0,0,1
Yony González,COL,"FW,MF",Atl Goianiense,30-098,1994,3.0,15,5.06,8,0,2,2,3,0,1,0.34,1,0,0,0,0,0
Gregore,BRA,MF,Botafogo (RJ),30-229,1994,15.9,33,2.07,29,1,1,0,1,1,5,0.31,4,0,0,0,0,1
Guga,BRA,DF,Fluminense,26-049,1998,2.9,7,2.38,6,1,0,0,0,0,1,0.34,1,0,0,0,0,0
Guilherme,BRA,DF,Red Bull Bragantino,22-246,2002,7.0,11,1.58,10,1,0,0,0,0,2,0.29,2,0,0,0,0,0
Luis Guilherme,BRA,"FW,DF",Palmeiras,18-251,2006,2.0,18,8.85,11,4,3,0,0,0,2,0.98,1,1,0,0,0,0
Zé Guilherme,BRA,DF,Grêmio,19-215,2005,2.5,2,0.81,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,20-177,2004,9.0,35,3.87,21,11,1,1,1,0,4,0.44,3,1,0,0,0,0
Gustavo,BRA,GK,Criciúma,31-221,1993,25.7,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luiz Gustavo,BRA,DF,Atl Goianiense,21-140,2003,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luiz Gustavo,BRA,MF,São Paulo,37-086,1987,17.7,23,1.30,19,0,0,3,0,1,0,0.00,0,0,0,0,0,0
Ryan Gustavo,BRA,MF,Corinthians,21-094,2003,5.8,4,0.68,2,0,0,0,0,2,0,0.00,0,0,0,0,0,0
Rafael Haller,URU,DF,Atl Goianiense,24-061,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Halter,BRA,DF,Botafogo (RJ),24-168,2000,14.8,13,0.88,12,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Héctor,ESP,"FW,DF",Corinthians,29-033,1995,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Thiago Heleno,BRA,DF,Ath Paranaense,36-030,1988,16.5,9,0.55,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Helinho,BRA,"FW,MF",Red Bull Bragantino,24-175,2000,12.2,66,5.39,40,9,10,2,3,2,7,0.57,5,0,2,0,0,0
Henrique,BRA,FW,São Paulo,17-343,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Henrique,BRA,FW,Flamengo,33-292,1990,14.9,32,2.14,19,0,4,5,4,0,4,0.27,1,0,0,1,2,0
Bruno Henrique,BRA,"MF,FW",Internacional,34-362,1989,16.0,49,3.06,38,9,1,1,0,0,1,0.06,0,1,0,0,0,0
Gustavo Henrique,BRA,DF,Corinthians,31-207,1993,10.4,7,0.67,4,1,0,2,0,0,1,0.10,0,0,0,1,0,0
Luiz Henrique,BRA,"FW,MF",Botafogo (RJ),23-289,2001,21.2,68,3.21,38,1,13,5,11,0,7,0.33,4,0,1,0,2,0
Matheus Henrique,BRA,"MF,FW",Cruzeiro,26-303,1997,10.9,35,3.21,23,2,2,5,2,1,2,0.18,1,1,0,0,0,0
Paulo Henrique,BRA,DF,Vasco da Gama,28-084,1996,22.4,50,2.23,38,0,6,1,3,2,2,0.09,1,0,0,0,1,0
Pedro Henrique,BRA,"FW,MF",Corinthians,34-123,1990,3.8,12,3.17,9,0,0,2,1,0,1,0.26,1,0,0,0,0,0
Pedro Henrique,BRA,DF,Red Bull Bragantino,29-015,1995,17.8,21,1.18,17,0,0,1,2,1,1,0.06,1,0,0,0,0,0
Hércules,BRA,MF,Fortaleza,23-363,2000,19.0,43,2.24,37,0,4,2,0,0,6,0.31,5,0,1,0,0,0
Marcelo Hermes,BRA,"DF,MF",Criciúma,29-259,1995,26.6,84,3.16,44,33,0,3,3,1,8,0.30,3,4,0,0,1,0
Diego Hernández,URU,"FW,MF",Botafogo (RJ),24-117,2000,2.3,12,5.22,6,4,1,0,1,0,3,1.30,1,1,1,0,0,0
Lucca Holanda,BRA,"FW,MF",Internacional,21-198,2003,3.0,5,1.67,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Hugo,BRA,DF,Corinthians,27-049,1997,19.3,32,1.66,23,4,1,0,3,1,3,0.16,3,0,0,0,0,0
Hugo,BRA,DF,Botafogo (RJ),23-027,2001,4.9,13,2.64,8,4,0,0,1,0,2,0.41,0,1,0,0,1,0
Vitor Hugo Amorim,BRA,"MF,FW",Cruzeiro,20-242,2004,4.8,11,2.31,6,0,0,4,0,1,2,0.42,1,0,0,1,0,0
José Hugo,BRA,"MF,FW",Vitória,25-000,1999,5.9,23,3.88,12,1,2,3,5,0,3,0.51,2,0,1,0,0,0
Victor Hugo,BRA,MF,Atlético Mineiro,19-341,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Hugo,BRA,"FW,MF",Flamengo,20-159,2004,2.9,9,3.09,6,1,0,0,1,1,0,0.00,0,0,0,0,0,0
Victor Hugo,BRA,MF,Fluminense,20-160,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vitor Hugo,BRA,DF,Bahia,33-150,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hulk,BRA,FW,Atlético Mineiro,38-084,1986,16.1,68,4.21,31,8,6,10,13,0,11,0.68,5,0,2,3,1,0
José Hurtado,ECU,DF,Red Bull Bragantino,22-299,2001,8.4,19,2.25,15,1,0,2,1,0,4,0.47,2,0,0,2,0,0
Hyoran,BRA,"FW,MF",Internacional,31-145,1993,3.7,12,3.21,8,1,0,1,2,0,0,0.00,0,0,0,0,0,0
Iago,BRA,"DF,MF",Bahia,27-208,1997,4.2,6,1.42,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ignácio,BRA,DF,Fluminense,27-321,1996,2.0,3,1.53,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Juan Ignacio Dinenno,ARG,"FW,DF",Cruzeiro,30-050,1994,2.7,2,0.75,1,0,0,1,0,0,1,0.38,0,0,0,1,0,0
Igor,BRA,MF,Flamengo,21-224,2003,0.8,5,5.92,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Igor,BRA,FW,Botafogo (RJ),23-235,2001,8.7,34,3.89,20,0,2,8,3,1,4,0.46,1,0,0,3,0,0
Gabriel Inocêncio,BRA,DF,Juventude,30-058,1994,9.6,13,1.35,9,1,1,0,2,0,1,0.10,1,0,0,0,0,0
Isaac,BRA,FW,Atlético Mineiro,20-205,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Isaac,BRA,"FW,DF",Fluminense,20-176,2004,1.7,4,2.42,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Zé Ivaldo,BRA,DF,Cruzeiro,27-239,1997,23.2,19,0.82,15,0,2,1,1,0,0,0.00,0,0,0,0,0,0
Jadsom,BRA,"MF,DF",Red Bull Bragantino,23-150,2001,13.1,16,1.22,14,1,0,0,0,1,1,0.08,1,0,0,0,0,0
Jadson,BRA,MF,Juventude,31-048,1993,23.7,94,3.97,80,0,3,1,7,3,11,0.46,9,0,0,0,1,1
Jadson,BRA,MF,Cuiabá,19-068,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Janderson,BRA,"FW,MF",Atl Goianiense,25-234,1999,7.6,29,3.80,17,7,1,2,1,1,1,0.13,0,0,0,1,0,0
Janderson,BRA,"FW,MF",Vitória,25-164,1999,11.2,27,2.42,15,0,5,6,0,1,3,0.27,3,0,0,0,0,0
Jandrei,BRA,GK,São Paulo,31-230,1993,12.0,3,0.25,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Léo Jardim,BRA,GK,Vasco da Gama,29-211,1995,29.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeffinho,BRA,"FW,MF",Botafogo (RJ),24-292,1999,3.6,10,2.78,5,1,1,3,0,0,2,0.56,1,0,0,1,0,0
Jemerson,BRA,DF,Atlético Mineiro,32-054,1992,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jemerson,BRA,DF,Grêmio,32-054,1992,4.7,3,0.64,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Caíque de Jesus Gonçalves,BRA,MF,Juventude,29-007,1995,15.8,13,0.82,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0
John,BRA,GK,Botafogo (RJ),28-247,1996,26.0,7,0.27,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Felipe Jonatan,BRA,DF,Fortaleza,26-245,1998,15.7,30,1.91,18,4,2,2,2,2,2,0.13,1,0,0,0,1,0
Jonathan,BRA,DF,Cruzeiro,20-143,2004,0.8,1,1.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonathan,BRA,DF,Criciúma,32-053,1992,6.0,15,2.50,12,1,0,2,0,0,2,0.33,1,0,0,1,0,0
Kaio Jorge,BRA,FW,Cruzeiro,22-267,2002,10.0,25,2.51,19,0,1,2,3,0,1,0.10,1,0,0,0,0,0
Jorginho,BRA,"MF,FW",Atl Goianiense,33-286,1991,0.8,6,7.40,2,0,0,0,3,1,2,2.47,1,0,0,0,1,0
Jhonatan Jowjow,BRA,MF,Palmeiras,22-038,2002,1.6,10,6.34,7,0,1,1,0,1,2,1.27,1,0,0,1,0,0
Jhonatan Jowjow,BRA,"MF,FW",Red Bull Bragantino,22-038,2002,5.8,24,4.17,16,1,5,0,1,1,1,0.17,0,0,0,0,1,0
Daniel Jr,BRA,"MF,FW",Vitória,22-161,2002,1.5,12,7.94,5,5,0,0,2,0,0,0.00,0,0,0,0,0,0
Luciano Juba,BRA,DF,Bahia,25-049,1999,25.9,55,2.12,44,9,0,0,2,0,3,0.12,3,0,0,0,0,0
Juliano,BRA,FW,Red Bull Bragantino,16-230,2008,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julimar,BRA,"FW,MF",Ath Paranaense,23-266,2001,14.6,54,3.70,39,1,7,5,1,1,2,0.14,0,0,0,2,0,0
Kaiki,BRA,DF,Cruzeiro,21-223,2003,10.3,21,2.04,13,0,2,3,2,1,2,0.19,2,0,0,0,0,0
Lucas Kal,BRA,"MF,DF",Atl Goianiense,28-215,1996,12.8,10,0.78,7,0,1,1,0,1,1,0.08,1,0,0,0,0,0
Walter Kannemann,ARG,DF,Grêmio,33-217,1991,11.1,8,0.72,2,0,2,3,1,0,2,0.18,0,0,0,2,0,0
Kanu,BRA,DF,Bahia,27-224,1997,22.0,5,0.23,5,0,0,0,0,0,2,0.09,2,0,0,0,0,0
Alan Kardec,BRA,"FW,DF",Atlético Mineiro,35-279,1989,2.2,7,3.21,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Kauan,BRA,MF,Fortaleza,19-184,2005,0.6,2,3.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kauê,BRA,"MF,FW",Botafogo (RJ),19-361,2004,1.9,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kayke,BRA,"MF,FW",Corinthians,20-172,2004,0.2,2,12.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Renato Kayser,BRA,FW,Criciúma,28-243,1996,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Renato Kayser,BRA,FW,Fortaleza,28-243,1996,11.9,30,2.52,16,2,2,5,4,1,3,0.25,1,0,1,1,0,0
John Kennedy,BRA,"FW,MF",Fluminense,22-152,2002,7.3,15,2.06,10,0,2,0,3,0,0,0.00,0,0,0,0,0,0
Keno,BRA,"FW,MF",Fluminense,35-037,1989,10.8,30,2.79,22,0,6,0,2,0,0,0.00,0,0,0,0,0,0
Kleiton,BRA,FW,Juventude,25-177,1999,0.3,3,9.31,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Knesowitsch,BRA,DF,Cuiabá,20-365,2003,2.2,3,1.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamín Kuscevic,CHI,DF,Fortaleza,28-168,1996,13.6,8,0.59,5,0,0,2,0,1,1,0.07,1,0,0,0,0,0
Matías Lacava,VEN,"FW,MF",Atl Goianiense,21-359,2002,2.3,12,5.32,8,0,1,0,3,0,0,0.00,0,0,0,0,0,0
Derik Lacerda,BRA,"FW,MF",Cuiabá,25-020,1999,11.4,29,2.54,18,0,5,1,4,1,0,0.00,0,0,0,0,0,0
Ignacio Laquintana,URU,"FW,MF",Red Bull Bragantino,25-259,1999,3.1,7,2.29,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Lawan,BRA,FW,Vitória,19-145,2005,1.2,1,0.85,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lázaro,BRA,"FW,MF",Palmeiras,22-219,2002,8.5,32,3.79,22,2,4,3,1,0,1,0.12,0,1,0,0,0,0
Leandrinho,BRA,"DF,FW",Vasco da Gama,19-214,2005,3.3,4,1.22,2,0,1,1,0,0,1,0.31,1,0,0,0,0,0
Mauricio Lemos,URU,DF,Atlético Mineiro,28-294,1995,3.2,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Willean Lepo,BRA,DF,Vitória,27-275,1997,18.0,41,2.28,26,4,8,1,1,1,1,0.06,1,0,0,0,0,0
Jamal Lewis,NIR,DF,São Paulo,26-266,1998,1.0,3,3.10,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Lima,BRA,"MF,FW",Fluminense,28-128,1996,12.0,21,1.75,11,5,0,3,1,1,0,0.00,0,0,0,0,0,0
Leonardo Linck,BRA,GK,Ath Paranaense,23-228,2001,13.6,4,0.29,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Lincoln,BRA,"MF,FW",Red Bull Bragantino,25-345,1998,12.0,44,3.65,28,4,1,3,7,1,3,0.25,2,0,0,1,0,0
Liziero,BRA,"MF,DF",São Paulo,26-253,1998,1.9,3,1.54,3,0,0,0,0,0,1,0.51,1,0,0,0,0,0
Marcelo Lomba,BRA,GK,Palmeiras,37-304,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Santiago Longo,ARG,MF,São Paulo,26-188,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Lopes,BRA,FW,Vasco da Gama,17-084,2007,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José López,ARG,FW,Palmeiras,23-316,2000,17.8,37,2.07,20,0,2,8,6,1,3,0.17,2,0,0,1,0,0
Lorran,BRA,"MF,FW",Flamengo,18-105,2006,7.4,35,4.70,29,3,0,2,0,1,5,0.67,4,0,0,0,0,1
Vágner Love,BRA,"FW,MF",Atl Goianiense,40-128,1984,2.0,5,2.56,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Lucão,BRA,GK,Red Bull Bragantino,23-234,2001,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ayrton Lucas,BRA,DF,Flamengo,27-120,1997,19.5,41,2.10,31,3,3,4,0,0,3,0.15,2,0,1,0,0,0
Jean Lucas,BRA,MF,Bahia,26-117,1998,26.1,65,2.49,52,1,2,5,4,1,7,0.27,7,0,0,0,0,0
João Lucas,BRA,DF,Juventude,26-222,1998,20.5,54,2.63,44,3,2,1,3,1,6,0.29,5,1,0,0,0,0
Luciano,BRA,"MF,FW",São Paulo,31-152,1993,18.9,46,2.43,31,0,1,9,4,1,9,0.48,5,0,0,2,1,1
Jan Lucumí González,COL,"FW,MF",Fluminense,20-249,2004,1.0,6,5.87,3,0,2,0,1,0,0,0.00,0,0,0,0,0,0
Luighi,BRA,"MF,FW",Palmeiras,18-170,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
André Luis,BRA,"FW,MF",Cuiabá,27-179,1997,4.8,9,1.87,5,0,2,0,2,0,0,0.00,0,0,0,0,0,0
Victor Luis,BRA,DF,Vasco da Gama,31-116,1993,4.4,6,1.36,5,1,0,0,0,0,1,0.23,1,0,0,0,0,0
David Luiz,BRA,DF,Flamengo,37-178,1987,15.5,21,1.35,17,1,0,3,0,0,1,0.06,1,0,0,0,0,0
Lyanco,BRA,DF,Atlético Mineiro,27-259,1997,6.0,3,0.50,2,0,0,0,0,1,1,0.17,1,0,0,0,0,0
Lyncon,BRA,DF,Vasco da Gama,19-163,2005,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Machado,BRA,MF,Cruzeiro,28-271,1996,1.9,3,1.62,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Machado,BRA,MF,Vitória,28-271,1996,5.8,21,3.60,10,9,1,0,1,0,0,0.00,0,0,0,0,0,0
João Machado Cruz,BRA,MF,Ath Paranaense,18-158,2006,5.1,27,5.31,23,2,1,1,0,0,2,0.39,2,0,0,0,0,0
Imanol Machuca,ARG,"FW,MF",Fortaleza,24-276,2000,4.8,29,5.99,16,4,5,2,2,0,2,0.41,1,1,0,0,0,0
Guilherme Madruga,BRA,"MF,FW",Cuiabá,23-341,2000,1.2,5,4.33,3,0,1,1,0,0,1,0.87,1,0,0,0,0,0
Mádson,BRA,DF,Ath Paranaense,32-278,1992,9.6,24,2.49,15,6,0,0,3,0,1,0.10,1,0,0,0,0,0
Talles Magno,BRA,"MF,FW",Corinthians,22-113,2002,2.3,3,1.30,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maguinho,BRA,DF,Atl Goianiense,31-285,1993,15.1,32,2.12,27,2,0,2,1,0,2,0.13,1,0,0,0,1,0
