Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Brandon Mechele,BEL,DF,Club Brugge,31-284,1993,4.0,272,257,14,4,0,1,0,0,0,0,0,0,234,1,2
Bjorn Meijer,NED,DF,Club Brugge,21-234,2003,0.2,6,4,0,0,0,0,0,0,0,0,0,0,2,2,0
John Mellberg,SWE,DF,RB Salzburg,18-100,2006,0.5,33,33,0,0,0,0,1,0,0,0,0,0,29,0,0
Nuno Mendes,POR,DF,Paris S-G,22-141,2002,4.0,347,312,34,9,1,3,17,25,0,0,0,0,297,1,10
Ferland Mendy,FRA,DF,Real Madrid,29-152,1995,3.1,149,132,17,4,0,1,1,13,0,0,0,0,141,0,0
Mikel Merino,ESP,MF,Arsenal,28-138,1996,1.3,31,31,0,0,0,0,1,0,0,0,0,0,24,0,0
Idjessi Metsoko,FRA,FW,Slovan Bratislava,22-238,2002,0.4,11,9,2,0,0,0,0,0,0,0,0,0,9,0,1
Thomas Meunier,BEL,DF,Lille,33-056,1991,1.7,96,79,16,0,0,0,1,16,0,0,0,0,78,1,1
Alexander Meyer,GER,GK,Dortmund,33-208,1991,1.0,49,43,6,2,0,0,0,0,0,0,0,0,42,0,0
Simon Mignolet,BEL,GK,Club Brugge,36-246,1988,4.0,139,115,24,6,0,0,0,0,0,0,0,0,124,0,0
Antoni Milambo,NED,"MF,FW",Feyenoord,19-218,2005,2.7,69,68,1,1,0,1,1,0,0,0,0,0,57,0,2
Éder Militão,BRA,DF,Real Madrid,26-294,1998,3.1,187,178,9,4,0,6,0,2,0,0,0,0,170,0,1
Enzo Millot,FRA,"FW,MF",Stuttgart,22-113,2002,3.8,202,190,10,4,4,0,7,1,5,1,1,0,170,2,8
Milson,ANG,FW,Red Star,25-026,1999,0.6,10,10,0,0,0,0,2,0,0,0,0,0,7,0,0
Ognjen Mimovic,SRB,DF,Red Star,20-082,2004,0.3,16,15,1,0,0,0,2,1,0,0,0,0,14,0,0
Kim Min-jae,KOR,DF,Bayern Munich,27-358,1996,3.7,355,347,7,4,0,6,0,3,0,0,0,0,347,1,1
Takumi Minamino,JPN,MF,Monaco,29-296,1995,3.0,83,82,0,0,0,0,1,0,0,0,0,0,57,1,6
Tyrone Mings,ENG,DF,Aston Villa,31-239,1993,0.7,36,36,0,0,0,0,0,0,0,0,0,0,33,0,0
Kim Minsu,KOR,MF,Girona,18-293,2006,0.1,4,3,0,0,0,0,0,0,0,0,0,0,3,1,0
Bojan Miovski,MKD,FW,Girona,25-136,1999,2.3,34,28,6,1,0,0,0,0,0,0,0,0,29,0,1
Juan Miranda,ESP,DF,Bologna,24-293,2000,2.1,109,84,23,6,0,0,10,15,2,0,1,0,70,2,5
Josip Mišić,CRO,MF,Dinamo Zagreb,30-132,1994,4.0,198,186,11,8,1,5,5,0,3,0,2,0,163,1,5
Jeyland Mitchell,CRC,DF,Feyenoord,20-039,2004,0.2,9,8,1,1,1,0,0,0,0,0,0,0,7,0,0
Maximilian Mittelstädt,GER,DF,Stuttgart,27-234,1997,4.0,270,231,37,2,1,0,22,35,0,0,0,0,214,2,5
Henrikh Mkhitaryan,ARM,MF,Inter,35-291,1989,2.0,118,118,0,0,1,2,1,0,0,0,0,0,111,0,0
Samy Mmaee,MAR,DF,Dinamo Zagreb,28-060,1996,1.0,40,38,2,2,0,2,0,0,0,0,0,0,33,0,1
Luka Modrić,CRO,MF,Real Madrid,39-059,1985,2.1,179,163,15,4,3,4,12,2,9,2,2,0,153,1,0
Nahuel Molina,ARG,"DF,MF",Atlético Madrid,26-215,1998,2.8,171,137,33,1,0,0,8,31,1,0,1,0,134,1,4
Joel Monteiro,SUI,"MF,FW",Young Boys,25-094,1999,3.4,73,70,2,1,0,2,4,1,0,0,0,0,45,1,1
Álvaro Morata,ESP,FW,Milan,32-015,1992,2.8,67,59,8,1,0,0,0,0,0,0,0,0,56,0,2
Leandro Morgalla,GER,DF,RB Salzburg,20-055,2004,0.9,40,31,9,1,0,0,1,8,0,0,0,0,26,0,1
Hidemasa Morita,JPN,MF,Sporting CP,29-181,1995,2.6,70,65,5,5,1,0,0,0,0,0,0,0,57,0,1
Nikola Moro,CRO,MF,Bologna,26-240,1998,2.5,104,94,8,2,0,1,10,0,5,0,4,0,75,2,1
Ngal'Ayel Mukau,,MF,Lille,19-343,2004,1.4,60,59,1,1,0,0,0,0,0,0,0,0,47,0,1
Nordi Mukiele,FRA,DF,Leverkusen,27-006,1997,0.8,55,47,8,2,0,0,1,6,0,0,0,0,47,0,0
Thomas Müller,GER,MF,Bayern Munich,35-055,1989,0.9,45,39,5,0,0,0,2,0,0,0,0,0,31,1,3
Yunus Musah,USA,"MF,FW",Milan,21-344,2002,1.2,47,46,1,0,0,0,0,1,0,0,0,0,43,0,0
Jamal Musiala,GER,MF,Bayern Munich,21-255,2003,2.6,155,147,7,1,3,3,1,3,2,0,0,0,126,1,8
Alen Mustafić,BIH,MF,Slovan Bratislava,25-125,1999,0.0,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
Chris Nadje,FRA,"MF,FW",Feyenoord,23-085,2001,0.5,14,14,0,0,0,0,0,0,0,0,0,0,10,0,1
Adamo Nagalo,BFA,DF,PSV Eindhoven,22-046,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Cherif Ndiaye,SEN,FW,Red Star,28-289,1996,2.7,46,39,7,0,1,1,0,0,0,0,0,0,32,0,1
Dan Ndoye,SUI,"FW,MF",Bologna,24-013,2000,3.7,118,113,4,2,2,1,5,2,0,0,0,0,84,1,5
Kosta Nedeljković,SRB,DF,Aston Villa,18-327,2005,0.1,13,10,3,0,0,0,0,3,0,0,0,0,12,0,1
Manuel Neuer,GER,GK,Bayern Munich,38-225,1986,3.5,156,142,14,6,0,3,0,0,0,0,0,0,139,0,1
João Neves,POR,MF,Paris S-G,20-041,2004,3.0,250,236,14,9,2,3,1,5,0,0,0,0,230,0,4
Ivan Nevistić,CRO,GK,Dinamo Zagreb,26-099,1998,3.0,96,70,26,12,0,0,0,0,0,0,0,0,69,0,0
Newerton,BRA,"FW,MF",Shakhtar,19-157,2005,0.8,18,18,0,0,0,0,1,0,0,0,0,0,13,0,1
Cheikh Niasse,SEN,"MF,DF",Young Boys,24-293,2000,1.9,104,102,2,2,0,1,0,0,0,0,0,0,82,0,2
Casper Nielsen,DEN,MF,Club Brugge,30-192,1994,0.9,15,13,1,1,0,0,2,0,0,0,0,0,10,1,1
Bart Nieuwkoop,NED,"MF,DF",Feyenoord,28-245,1996,0.7,31,26,5,0,0,0,2,5,0,0,0,0,23,0,1
Gustaf Nilsson,SWE,FW,Club Brugge,27-168,1997,0.7,11,11,0,0,0,1,0,0,0,0,0,0,8,0,1
Felix Nmecha,GER,MF,Dortmund,24-028,2000,2.4,142,139,3,3,0,0,1,0,0,0,0,0,130,0,0
Alexander Nübel,GER,GK,Stuttgart,28-038,1996,4.0,159,147,12,2,0,0,0,0,0,0,0,0,132,0,0
Matheus Nunes,POR,MF,Manchester City,26-072,1998,3.0,185,181,4,0,1,1,11,2,2,2,0,0,166,0,4
Darwin Núñez,URU,FW,Liverpool,25-136,1999,1.9,39,39,0,0,0,0,0,0,0,0,0,0,24,0,2
Antonio Nusa,NOR,MF,RB Leipzig,19-204,2005,2.4,56,55,0,0,0,0,8,0,0,0,0,0,35,1,1
Ethan Nwaneri,ENG,FW,Arsenal,17-231,2007,0.1,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Jan Oblak,SVN,GK,Atlético Madrid,31-305,1993,4.0,78,58,20,5,0,0,0,0,0,0,0,0,62,0,0
Jens Odgaard,DEN,FW,Bologna,25-221,1999,0.5,12,12,0,0,0,1,0,0,0,0,0,0,11,0,0
Takuya Ogiwara,JPN,DF,Dinamo Zagreb,24-350,1999,2.5,87,70,17,1,0,0,14,16,0,0,0,0,60,0,6
Noah Okafor,SUI,"FW,MF",Milan,24-167,2000,0.6,24,23,1,0,0,0,0,1,0,0,0,0,22,0,0
Victor Olatunji,NGA,FW,Sparta Prague,25-063,1999,2.6,23,23,0,0,0,0,1,0,0,0,0,0,11,0,0
Peter Olayinka,NGA,"FW,DF",Red Star,28-355,1995,2.8,87,79,8,0,1,0,5,8,0,0,0,0,60,0,3
Michael Olise,FRA,"FW,MF",Bayern Munich,22-331,2001,2.7,197,180,16,1,3,5,17,3,11,7,0,1,155,1,12
Dani Olmo,ESP,"MF,FW",Barcelona,26-184,1998,0.5,25,21,4,0,1,0,1,0,3,0,1,0,19,0,3
Amadou Onana,BEL,MF,Aston Villa,23-083,2001,2.2,76,73,2,2,0,0,0,0,0,0,0,0,71,1,0
Raphael Onyedika,NGA,MF,Club Brugge,23-202,2001,2.4,132,126,5,5,1,1,0,0,0,0,0,0,116,1,0
Loïs Openda,BEL,FW,RB Leipzig,24-265,2000,3.9,54,48,6,0,1,0,2,2,0,0,0,0,39,0,1
Fredrik Oppegard,NOR,DF,PSV Eindhoven,22-092,2002,0.2,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
Willi Orban,HUN,DF,RB Leipzig,32-004,1992,4.0,244,238,6,6,0,2,1,0,0,0,0,0,216,0,2
Joel Ordóñez,ECU,DF,Club Brugge,20-200,2004,4.0,233,230,2,1,1,1,0,0,0,0,0,0,218,1,1
Riccardo Orsolini,ITA,"FW,MF",Bologna,27-288,1997,2.5,79,77,2,1,0,3,6,1,0,0,0,0,48,0,7
Stefan Ortega,GER,GK,Manchester City,32-001,1992,2.0,46,41,5,0,0,0,0,0,0,0,0,0,43,0,0
Ibrahim Osman,GHA,FW,Feyenoord,19-344,2004,1.8,21,20,1,0,0,0,2,0,0,0,0,0,10,0,4
Nicolás Otamendi,ARG,DF,Benfica,36-269,1988,4.0,233,222,11,5,0,0,0,0,0,0,0,0,222,0,1
Kassoum Ouattara,FRA,DF,Monaco,20-024,2004,0.1,8,6,2,0,0,0,0,2,0,0,0,0,3,0,1
Assan Ouedraogo,GER,"DF,MF",RB Leipzig,18-182,2006,0.2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
Nico O’Reilly,ENG,FW,Manchester City,19-231,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Willian Pacho,ECU,DF,Paris S-G,23-022,2001,4.0,397,394,3,3,0,1,0,0,0,0,0,0,375,0,1
Igor Paixão,BRA,FW,Feyenoord,24-132,2000,3.7,83,62,20,8,1,0,12,2,8,2,4,0,57,1,2
Exequiel Palacios,ARG,MF,Leverkusen,26-033,1998,1.7,140,134,6,3,1,1,0,0,0,0,0,0,126,0,1
João Palhinha,POR,MF,Bayern Munich,29-121,1995,1.8,138,135,3,2,0,1,0,1,0,0,0,0,129,0,1
Filip Panák,CZE,DF,Sparta Prague,29-005,1995,4.0,106,98,7,7,0,1,0,0,0,0,0,0,80,1,1
Thomas Partey,GHA,"MF,DF",Arsenal,31-147,1993,3.3,205,199,6,1,1,0,0,5,0,0,0,0,177,0,1
Mario Pašalić,CRO,MF,Atalanta,29-272,1995,1.9,87,85,2,0,1,0,4,0,0,0,0,0,71,0,1
Lukáš Pauschek,SVK,DF,Slovan Bratislava,31-334,1992,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Benjamin Pavard,FRA,DF,Inter,28-224,1996,3.0,170,163,7,5,0,0,1,2,0,0,0,0,155,0,0
Vangelis Pavlidis,GRE,FW,Benfica,25-352,1998,2.9,72,64,8,0,0,1,0,0,0,0,0,0,57,0,1
Aleksandar Pavlovic,GER,MF,Bayern Munich,20-188,2004,1.8,170,169,1,1,0,2,1,0,0,0,0,0,160,0,2
Strahinja Pavlović,SRB,DF,Milan,23-167,2001,1.0,69,63,6,2,0,1,1,0,0,0,0,0,57,0,2
Pedri,ESP,MF,Barcelona,21-348,2002,3.2,164,146,18,6,2,2,5,2,5,1,0,0,144,0,4
Pedrinho,BRA,FW,Shakhtar,26-208,1998,0.3,21,20,1,0,0,0,1,0,1,1,0,0,17,0,1
Pedrinho,BRA,DF,Shakhtar,22-119,2002,4.0,198,165,33,5,1,2,3,28,0,0,0,0,160,0,3
Iñaki Peña,ESP,GK,Barcelona,25-250,1999,3.0,87,71,16,8,0,0,0,0,0,0,0,0,72,0,0
Ricardo Pepi,USA,FW,PSV Eindhoven,21-303,2003,0.2,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
Mathias Pereira Lage,POR,"FW,MF",Brest,27-343,1996,0.4,16,14,2,1,0,1,2,0,1,1,0,0,7,0,0
Mattia Perin,ITA,GK,Juventus,31-363,1992,1.3,54,42,12,4,0,0,0,0,0,0,0,0,47,0,0
Jakub Pesek,CZE,FW,Sparta Prague,31-136,1993,0.9,12,10,2,0,0,0,6,0,2,2,0,0,3,0,1
Bruno Petković,CRO,FW,Dinamo Zagreb,30-052,1994,2.1,78,69,9,0,0,2,0,0,0,0,0,0,54,0,7
Jaden Philogene Bidace,ENG,FW,Aston Villa,22-273,2002,1.3,19,19,0,0,0,0,0,0,0,0,0,0,14,0,2
Kamil Piątkowski,POL,DF,RB Salzburg,24-139,2000,4.0,220,208,11,9,0,0,0,0,0,0,0,0,193,1,0
Ronaël Pierre-Gabriel,FRA,DF,Dinamo Zagreb,26-147,1998,2.1,70,59,11,2,1,0,3,9,0,0,0,0,58,0,1
Marko Pjaca,CRO,FW,Dinamo Zagreb,29-185,1995,1.6,39,39,0,0,0,0,4,0,0,0,0,0,31,0,1
Tommaso Pobega,ITA,MF,Bologna,25-115,1999,0.8,43,41,1,0,0,0,1,0,0,0,0,0,30,1,1
Portu,ESP,"MF,FW",Girona,32-170,1992,0.5,12,11,1,0,0,0,0,0,0,0,0,0,10,0,0
Stefan Posch,AUT,DF,Bologna,27-177,1997,4.0,205,161,43,5,0,1,8,38,0,0,0,0,146,1,10
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,30-145,1994,0.7,18,17,1,0,0,0,0,1,0,0,0,0,8,0,1
Ángelo Preciado,ECU,MF,Sparta Prague,26-263,1998,3.0,85,67,18,0,0,0,7,18,0,0,0,0,40,0,6
Egor Prutsev,RUS,FW,Red Star,21-320,2002,0.1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Christian Pulisic,USA,"FW,MF",Milan,26-050,1998,3.6,155,142,13,3,2,1,11,0,10,6,0,0,131,0,4
Jarell Quansah,ENG,DF,Liverpool,21-283,2003,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Eduardo Quaresma,POR,DF,Sporting CP,22-250,2002,0.7,26,25,1,1,0,0,0,0,0,0,0,0,19,0,2
Geovany Quenda,POR,DF,Sporting CP,17-191,2007,2.8,93,70,23,2,1,1,1,20,1,1,0,0,70,0,2
Nemanja Radonjić,SRB,MF,Red Star,28-266,1996,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Anthony Ralston,SCO,DF,Celtic,25-357,1998,0.2,19,17,2,1,0,1,0,1,0,0,0,0,16,0,0
Jacob Ramsey,ENG,FW,Aston Villa,23-163,2001,1.9,70,70,0,0,0,0,0,0,0,0,0,0,64,0,1
Raphinha,BRA,"FW,MF",Barcelona,27-329,1996,3.5,153,129,23,5,0,0,14,4,12,5,3,0,104,1,5
Petar Ratkov,SRB,"MF,FW",RB Salzburg,21-081,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
David Raum,GER,DF,RB Leipzig,26-199,1998,2.0,109,93,16,2,0,0,12,9,5,3,2,0,85,0,2
David Raya,ESP,GK,Arsenal,29-053,1995,4.0,125,96,29,13,1,0,0,0,0,0,0,0,87,0,0
Tijjani Reijnders,NED,MF,Milan,26-101,1998,4.0,175,168,5,3,0,1,4,1,0,0,0,0,163,2,0
Matheus Reis,BRA,DF,Sporting CP,29-263,1995,2.1,105,96,8,7,1,0,2,0,0,0,0,0,90,1,2
Mateo Retegui,ITA,FW,Atalanta,25-192,1999,2.5,51,51,0,0,0,0,2,0,0,0,0,0,34,0,5
Alexsandro Ribeiro,BRA,DF,Lille,25-090,1999,4.0,207,180,24,4,1,0,1,0,0,0,0,0,166,3,4
Declan Rice,ENG,MF,Arsenal,25-298,1999,3.0,150,140,10,3,0,1,7,0,5,4,0,1,134,0,2
Fabian Rieder,SUI,"FW,MF",Stuttgart,22-265,2002,0.8,50,37,13,4,0,1,10,2,7,5,2,0,33,0,2
Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,24-219,2000,1.0,54,52,2,0,1,0,4,0,2,0,1,0,42,0,2
Stefan Ristovski,MKD,DF,Dinamo Zagreb,32-269,1992,4.0,189,155,34,4,1,0,11,29,0,0,0,0,148,0,4
Dmytro Riznyk,UKR,GK,Shakhtar,25-282,1999,4.0,198,167,30,1,0,0,0,0,0,0,0,0,143,1,0
Andrew Robertson,SCO,DF,Liverpool,30-241,1994,1.1,58,44,14,3,0,0,7,6,5,5,0,0,47,0,1
Milan Rodić,SRB,DF,Red Star,33-219,1991,1.0,27,19,6,1,0,0,0,5,0,0,0,0,19,2,0
Rodri,ESP,MF,Manchester City,28-138,1996,1.0,89,88,1,1,0,0,1,0,0,0,0,0,82,0,0
Rodrygo,BRA,"FW,MF",Real Madrid,23-303,2001,1.9,100,84,16,2,0,0,14,1,13,3,7,0,81,0,0
Marko Rog,CRO,MF,Dinamo Zagreb,29-111,1995,1.2,34,31,3,2,0,0,1,1,0,0,0,0,28,0,0
Morgan Rogers,ENG,"MF,FW",Aston Villa,22-104,2002,3.7,108,104,4,0,1,0,3,0,0,0,0,0,81,0,2
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-228,2000,0.9,41,40,1,1,0,0,1,0,0,0,0,0,38,0,0
Oriol Romeu,ESP,MF,Girona,33-044,1991,1.3,51,50,1,1,0,1,0,0,0,0,0,0,43,0,1
Marten de Roon,NED,"MF,DF",Atalanta,33-223,1991,4.0,263,255,8,7,0,5,4,1,0,0,0,0,235,0,5
Anthony Rouault,FRA,DF,Stuttgart,23-162,2001,4.0,219,211,7,5,1,1,0,0,0,0,0,0,199,1,0
Jonas Rouhi,SWE,DF,Juventus,20-305,2004,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Albion Rrahmani,KVX,FW,Sparta Prague,24-068,2000,2.1,49,47,2,0,0,1,0,0,0,0,0,0,34,0,2
Antonio Rüdiger,GER,DF,Real Madrid,31-249,1993,4.0,252,242,10,7,1,3,0,0,0,0,0,0,236,0,1
Matteo Ruggeri,ITA,DF,Atalanta,22-119,2002,1.2,71,64,7,0,0,1,5,7,0,0,0,0,56,0,4
Fabián Ruiz Peña,ESP,MF,Paris S-G,28-218,1996,1.9,91,85,6,4,0,0,2,2,0,0,0,0,76,0,1
Julian Ryerson,NOR,DF,Dortmund,26-356,1997,2.8,126,115,11,0,0,0,4,11,0,0,0,0,111,0,1
Matěj Ryneš,CZE,MF,Sparta Prague,23-161,2001,3.1,94,82,10,0,0,1,4,10,0,0,0,0,59,2,7
Kyriani Sabbe,BEL,DF,Club Brugge,19-291,2005,0.7,29,28,1,1,0,0,0,0,0,0,0,0,26,0,0
Marcel Sabitzer,AUT,"MF,FW",Dortmund,30-235,1994,2.7,107,96,10,5,0,2,3,1,2,1,1,0,91,1,2
Lukáš Sadílek,CZE,MF,Sparta Prague,28-168,1996,0.4,10,8,2,0,0,0,0,2,0,0,0,0,6,0,0
Matvei Safonov,RUS,GK,Paris S-G,25-256,1999,1.0,25,24,1,0,0,0,0,0,0,0,0,0,20,0,0
Osame Sahraoui,MAR,"MF,FW",Lille,23-149,2001,2.0,43,43,0,0,0,0,0,0,0,0,0,0,34,0,0
Ismael Saibari,MAR,MF,PSV Eindhoven,23-284,2001,2.2,84,83,1,0,0,2,1,1,0,0,0,0,69,0,1
Bukayo Saka,ENG,"MF,FW",Arsenal,23-063,2001,2.8,110,97,11,1,0,0,22,1,9,9,0,0,73,2,4
Ibrahim Salah,MAR,"FW,MF",Brest,23-069,2001,0.3,12,11,1,0,0,0,2,0,1,1,0,0,10,0,0
Mohamed Salah,EGY,FW,Liverpool,32-145,1992,3.7,111,109,1,0,3,2,10,1,0,0,0,0,82,1,7
William Saliba,FRA,DF,Arsenal,23-228,2001,4.0,268,263,5,3,0,3,0,0,0,0,0,0,248,0,0
Mohammed Salisu,GHA,DF,Monaco,25-204,1999,2.0,130,121,8,8,0,1,0,0,0,0,0,0,111,1,1
Lazar Samardzic,SRB,"MF,FW",Atalanta,22-257,2002,1.4,67,59,8,1,0,1,10,0,7,5,1,0,51,0,1
Mama Samba Baldé,GNB,"MF,FW",Brest,29-001,1995,1.4,40,40,0,0,1,1,5,0,0,0,0,0,25,0,2
Renato Sanches,POR,MF,Benfica,27-081,1997,1.2,34,33,1,0,0,1,2,0,1,1,0,0,27,0,1
Leroy Sané,GER,FW,Bayern Munich,28-301,1996,1.3,80,74,4,0,0,0,6,1,3,3,0,0,61,2,2
Nuno Santos,POR,DF,Sporting CP,29-268,1995,1.8,122,97,25,5,0,0,5,18,2,0,1,0,102,0,2
Tiago Santos,POR,DF,Lille,22-107,2002,1.3,62,47,15,4,0,1,5,11,0,0,0,0,47,0,1
Sávio,BRA,"MF,FW",Manchester City,20-211,2004,3.3,165,157,8,0,0,0,21,3,5,1,3,0,131,0,8
Nicolò Savona,ITA,DF,Juventus,21-233,2003,1.5,86,74,12,2,0,1,2,10,0,0,0,0,77,0,3
Kyriakos Savvidis,GRE,MF,Slovan Bratislava,29-140,1995,2.9,110,103,7,7,0,0,1,0,0,0,0,0,99,0,2
Liam Scales,IRL,DF,Celtic,26-091,1998,3.2,222,218,4,4,0,0,0,0,0,0,0,0,207,0,1
Kjell Scherpen,NED,GK,Sturm Graz,24-289,2000,4.0,126,92,33,7,0,0,0,0,0,0,0,0,87,1,0
Patrik Schick,CZE,FW,Leverkusen,28-288,1996,1.1,25,25,0,0,0,0,0,0,0,0,0,0,21,0,1
Andreas Schjelderup,NOR,DF,Benfica,20-159,2004,0.0,5,3,2,0,0,0,0,2,0,0,0,0,5,0,0
Alexander Schlager,AUT,GK,RB Salzburg,28-280,1996,0.7,17,14,3,0,0,0,0,0,0,0,0,0,16,0,0
Nico Schlotterbeck,GER,DF,Dortmund,24-342,1999,4.0,392,373,18,6,0,11,0,1,0,0,0,0,352,1,3
Kasper Schmeichel,DEN,GK,Celtic,38-002,1986,4.0,149,117,31,6,0,1,0,0,0,0,0,0,127,1,0
Konstantin Schopp,AUT,DF,Sturm Graz,18-313,2005,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Jerdy Schouten,NED,MF,PSV Eindhoven,27-300,1997,2.0,132,130,2,2,0,0,0,0,0,0,0,0,115,0,1
Nicolas Seiwald,AUT,MF,RB Leipzig,23-187,2001,1.5,50,48,2,0,0,0,1,1,0,0,0,0,46,0,0
Javier Serrano,ESP,MF,Atlético Madrid,21-296,2003,0.5,29,28,1,1,0,0,0,0,0,0,0,0,27,0,1
Benjamin Šeško,SVN,FW,RB Leipzig,21-160,2003,3.3,48,45,3,0,0,0,1,0,0,0,0,0,28,0,1
Joaquin Seys,BEL,DF,Club Brugge,19-224,2005,3.3,189,158,31,4,0,1,3,27,0,0,0,0,159,0,3
Zuberu Sharani,GHA,"DF,MF",Slovan Bratislava,24-305,2000,1.3,26,24,2,0,0,0,3,2,0,0,0,0,17,0,2
Danylo Sikan,UKR,FW,Shakhtar,23-205,2001,1.3,24,23,1,0,0,0,0,0,0,0,0,0,22,0,0
André Silva,POR,FW,RB Leipzig,29-001,1995,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
António Silva,POR,DF,Benfica,21-008,2003,2.1,89,85,3,2,0,0,0,0,0,0,0,0,71,1,0
Bernardo Silva,POR,"MF,FW",Manchester City,30-089,1994,2.5,144,141,3,1,1,0,7,1,0,0,0,0,126,0,4
Caio Henrique Oliveira Silva,BRA,"DF,MF",Monaco,27-099,1997,2.1,145,119,25,2,0,3,11,16,7,6,0,0,109,1,2
Abdallah Sima,SEN,FW,Brest,23-143,2001,2.5,65,62,3,0,0,0,2,3,0,0,0,0,37,0,6
Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,21-325,2002,1.2,40,37,3,0,0,0,6,3,0,0,0,0,24,0,3
Xavi Simons,NED,MF,RB Leipzig,21-200,2003,2.8,138,122,15,2,2,0,12,1,9,3,3,0,104,1,5
Jahmai Simpson-Pusey,ENG,DF,Manchester City,19-003,2005,1.0,59,56,3,3,0,0,0,0,0,0,0,0,56,0,1
Wilfried Singo,CIV,DF,Monaco,23-318,2000,3.0,185,171,13,6,1,0,6,7,0,0,0,0,151,1,2
Michał Skóraś,POL,"MF,FW",Club Brugge,24-266,2000,0.7,25,25,0,0,0,0,2,0,0,0,0,0,19,0,1
Łukasz Skorupski,POL,GK,Bologna,33-186,1991,4.0,134,110,24,8,0,0,0,0,0,0,0,0,109,0,0
Andreas Skov Olsen,DEN,"MF,FW",Club Brugge,24-314,1999,2.5,95,94,1,0,0,1,9,0,0,0,0,0,71,0,5
Gijs Smal,NED,"DF,MF",Feyenoord,27-068,1997,0.8,47,38,8,0,0,2,4,8,0,0,0,0,36,1,1
Rhodri Smith,SUI,DF,Young Boys,18-059,2006,0.3,9,5,4,0,0,0,0,4,0,0,0,0,9,0,0
Markus Solbakken,NOR,MF,Sparta Prague,24-105,2000,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Jhon Solis,COL,MF,Girona,20-035,2004,0.4,10,10,0,0,0,0,0,0,0,0,0,0,8,0,1
Yann Sommer,SUI,GK,Inter,35-326,1988,4.0,189,152,37,10,0,0,0,0,0,0,0,0,154,0,1
Uroš Spajić,SRB,DF,Red Star,31-268,1993,4.0,159,150,9,8,0,1,0,1,0,0,0,0,144,0,0
Dario Špikić,CRO,"FW,DF",Dinamo Zagreb,25-230,1999,1.0,21,20,1,0,0,0,3,1,0,0,0,0,14,0,1
Jerry St. Juste,NED,DF,Sporting CP,28-019,1996,0.4,14,14,0,0,0,0,0,0,0,0,0,0,13,0,1
Pascal Stenzel,GER,DF,Stuttgart,28-232,1996,0.8,38,30,8,1,0,0,3,4,3,2,0,0,29,0,0
Taras Stepanenko,UKR,MF,Shakhtar,35-091,1989,0.8,21,20,0,0,0,0,0,0,0,0,0,0,17,1,1
Raheem Sterling,ENG,"FW,MF",Arsenal,29-335,1994,0.5,20,18,2,1,1,0,1,1,0,0,0,0,13,0,2
Angelo Stiller,GER,MF,Stuttgart,23-217,2001,4.0,358,335,22,9,0,0,10,2,7,1,2,0,309,1,2
Luka Stojkovic,CRO,MF,Dinamo Zagreb,21-010,2003,0.5,31,28,3,2,1,0,0,1,0,0,0,0,27,0,0
John Stones,ENG,DF,Manchester City,30-163,1994,1.8,189,187,2,2,0,1,1,0,0,0,0,0,185,0,0
Dávid Strelec,SVK,FW,Slovan Bratislava,23-217,2001,3.7,82,63,17,0,1,1,1,0,0,0,0,0,61,2,2
Cristhian Stuani,URU,FW,Girona,38-026,1986,2.1,33,29,4,0,0,0,0,0,0,0,0,0,26,0,0
Martin Suchomel,CZE,MF,Sparta Prague,22-057,2002,0.1,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Petar Sucic,CRO,MF,Dinamo Zagreb,21-013,2003,2.9,101,98,1,1,0,1,7,0,0,0,0,0,72,2,4
Heorhiy Sudakov,UKR,MF,Shakhtar,22-067,2002,3.9,218,192,23,5,2,1,18,2,12,10,0,0,170,3,4
Niklas Süle,GER,DF,Dortmund,29-065,1995,2.0,167,160,6,6,0,0,1,0,0,0,0,0,162,1,0
