Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Ryan Carlos,BRA,DF,Bahia,20,2002,9,578,64,16.9,6.4,5,83,2,4,41,6,0.56,7,10,-3,-0.47,-0.47,8.7,9.9,-1.2,-0.19,-0.20
Alan Carvalho,CHN,MF,Fluminense,33,1989,1,45,45,1.3,0.5,1,45,0,0,,10,0.00,1,2,-1,-2.00,-2.13,1.0,2.5,-1.6,-3.13,-3.21
Cássio,BRA,GK,Corinthians,35,1987,37,"3,310",89,96.8,36.8,37,89,36,0,,0,1.27,45,48,-3,-0.08,-1.72,39.4,48.5,-9.0,-0.25,-0.12
Luciano Castán,BRA,DF,Cruzeiro,33,1989,36,"3,210",89,93.9,35.7,36,89,33,0,,0,1.22,33,31,+2,+0.06,-0.37,45.5,39.4,+6.0,+0.17,-0.02
Iury de Castilho,BRA,FW,Cuiabá,27,1995,10,398,40,11.6,4.4,4,72,0,6,18,5,1.80,4,3,+1,+0.23,+0.23,4.9,4.2,+0.8,+0.17,+0.30
Matheus Cavichioli,BRA,GK,América (MG),36,1986,15,"1,348",90,39.4,15.0,15,90,14,0,,11,0.47,13,31,-18,-1.20,-0.29,20.0,22.5,-2.5,-0.17,+0.42
Juan Cazares,ECU,"MF,FW",América (MG),30,1992,12,283,24,8.3,3.1,1,70,0,11,19,3,0.67,5,6,-1,-0.32,+0.77,5.7,5.5,+0.2,+0.07,+0.54
Brayan Ceballos,COL,DF,Fortaleza,21,2001,3,206,69,6.0,2.3,2,90,2,1,26,6,0.67,1,2,-1,-0.44,-0.49,2.0,2.1,-0.1,-0.05,-0.27
Pablo Ceppelini,URU,MF,Cuiabá,31,1991,21,997,47,29.2,11.1,12,73,3,9,13,1,1.10,10,13,-3,-0.27,-0.42,10.5,11.7,-1.2,-0.11,-0.03
Murilo Cerqueira,BRA,DF,Palmeiras,25,1997,25,"2,165",87,63.3,24.1,24,89,22,1,19,2,1.96,43,23,+20,+0.83,+0.04,35.1,24.6,+10.5,+0.44,-0.08
Ricardo Cerqueira,BRA,MF,Cuiabá,20,2002,1,8,8,0.2,0.1,0,,0,1,8,11,1.00,0,0,0,0.00,-0.03,0.1,0.0,0.0,+0.27,+0.36
Júlio César,BRA,DF,América (MG),19,2003,9,595,66,17.4,6.6,6,87,4,3,24,14,1.11,6,11,-5,-0.76,+0.33,6.7,13.2,-6.5,-0.98,-0.67
Julio Cesar,BRA,DF,Fluminense,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Reynaldo Cesar Moraes,BRA,DF,Cruzeiro,26,1997,2,66,33,1.9,0.7,1,56,0,1,10,11,3.00,2,0,+2,+2.73,+2.70,1.4,1.0,+0.5,+0.64,+0.48
Reynaldo Cesar Moraes,BRA,DF,Coritiba,26,1997,6,245,41,7.2,2.7,1,90,1,5,31,8,1.17,4,6,-2,-0.73,+0.12,3.6,7.3,-3.7,-1.38,-0.87
Kayky Chagas,BRA,"FW,MF",Bahia,19,2003,10,410,41,12.0,4.6,6,61,0,4,11,4,0.60,4,6,-2,-0.44,-0.41,4.4,7.3,-2.9,-0.63,-0.69
Jhon Chancellor,VEN,DF,Coritiba,31,1992,4,303,76,8.9,3.4,3,90,2,1,34,1,0.25,3,9,-6,-1.78,-1.03,1.9,6.3,-4.4,-1.30,-0.80
Gabriel Chapecó,BRA,GK,Grêmio,22,2000,31,"2,790",90,81.6,31.0,31,90,31,0,,5,1.52,49,51,-2,-0.06,-1.35,40.2,46.7,-6.5,-0.21,-0.41
Gabriel Chaves,BRA,"FW,MF",Vasco da Gama,21,2001,37,"2,612",71,76.4,29.0,29,81,9,8,32,0,1.22,29,37,-8,-0.28,-0.05,35.9,33.5,+2.3,+0.08,+0.19
Jhoanner Chávez,ECU,"DF,MF",Bahia,20,2002,10,589,59,17.2,6.5,7,79,5,3,12,3,0.80,4,12,-8,-1.22,-1.38,5.5,10.9,-5.3,-0.82,-0.97
Chiqueti,BRA,MF,Ath Paranaense,17,2005,1,15,15,0.4,0.2,0,,0,1,15,9,0.00,0,0,0,0.00,-0.21,0.2,0.3,-0.1,-0.53,-0.65
Christian,BRA,"MF,FW",Ath Paranaense,22,2000,21,"1,362",65,39.8,15.1,14,81,5,7,33,2,1.57,20,17,+3,+0.20,-0.02,21.4,21.3,+0.1,+0.01,-0.18
Cicinho,BUL,DF,Bahia,34,1988,13,753,58,22.0,8.4,9,78,5,4,12,23,1.15,7,11,-4,-0.48,-0.51,8.2,14.2,-6.0,-0.72,-0.90
Cipriano,BRA,DF,Red Bull Bragantino,20,2002,1,75,75,2.2,0.8,1,75,0,0,,4,3.00,1,0,+1,+1.20,+0.85,0.8,0.3,+0.5,+0.61,+0.22
Marcelo Cirino,BRA,"FW,MF",Ath Paranaense,31,1992,4,102,26,3.0,1.1,1,61,0,3,14,11,0.50,1,1,0,0.00,-0.22,0.6,0.8,-0.2,-0.17,-0.30
Léo Cittadini,BRA,MF,Bahia,28,1994,7,139,20,4.1,1.5,1,60,0,6,13,10,1.86,2,3,-1,-0.65,-0.59,1.9,2.4,-0.6,-0.36,-0.36
Léo Cittadini,BRA,"MF,FW",Ath Paranaense,28,1994,5,201,40,5.9,2.2,3,54,0,2,19,4,0.80,2,2,0,0.00,-0.22,1.7,2.2,-0.5,-0.20,-0.34
Mateus Claus,BRA,GK,Bahia,28,1994,1,53,53,1.5,0.6,0,,0,1,53,18,0.00,0,2,-2,-3.40,-3.37,0.6,1.3,-0.7,-1.22,-1.22
Clayson,BRA,"FW,MF",Cuiabá,27,1995,23,"1,639",71,47.9,18.2,22,73,3,1,32,0,1.57,20,14,+6,+0.33,+0.58,17.6,16.4,+1.3,+0.07,+0.31
Cleiton,BRA,DF,Flamengo,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,
Mateus Cocão,BRA,MF,Vasco da Gama,20,2002,9,347,39,10.1,3.9,3,76,1,6,20,17,0.89,4,5,-1,-0.26,0.00,5.8,3.6,+2.2,+0.56,+0.59
Diego Costa,ESP,FW,Botafogo (RJ),34,1988,13,517,40,15.1,5.7,3,81,2,10,28,0,0.92,9,8,+1,+0.17,-0.45,6.0,7.1,-1.2,-0.21,-0.28
Philippe Costa,BRA,FW,Goiás,22,2000,4,109,27,3.2,1.2,0,,0,4,27,3,0.25,1,0,+1,+0.83,+1.31,2.4,0.7,+1.6,+1.35,+1.64
Talles Costa,BRA,"MF,FW",São Paulo,20,2002,7,135,19,3.9,1.5,1,45,0,6,15,8,1.14,1,1,0,0.00,-0.05,1.2,0.8,+0.4,+0.26,-0.08
Walce Costa,BRA,DF,São Paulo,23,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Lucas Crispim,BRA,"MF,DF",Fortaleza,28,1994,17,488,29,14.3,5.4,5,72,1,12,11,19,0.94,4,7,-3,-0.55,-0.68,5.8,6.4,-0.7,-0.13,-0.39
Franco Cristaldo,ARG,"MF,FW",Grêmio,26,1996,34,"2,131",63,62.3,23.7,31,66,1,3,29,1,1.79,43,32,+11,+0.46,+0.74,31.5,33.1,-1.5,-0.06,+0.18
Tomás Cuello,ARG,"MF,FW",Ath Paranaense,22,2000,32,"2,055",64,60.1,22.8,22,81,12,10,27,4,1.38,28,24,+4,+0.18,-0.09,29.3,28.4,+0.9,+0.04,-0.20
Víctor Cuesta,ARG,DF,Botafogo (RJ),34,1988,35,"3,150",90,92.1,35.0,35,90,35,0,,0,1.80,55,32,+23,+0.66,+1.32,47.1,45.8,+1.3,+0.04,+0.13
Cuiabano,BRA,"DF,MF",Grêmio,19,2003,11,490,45,14.3,5.4,5,77,3,6,17,14,2.27,9,10,-1,-0.18,-0.43,8.8,7.4,+1.3,+0.25,+0.44
Lucas Cunha,BRA,DF,Red Bull Bragantino,26,1997,1,70,70,2.0,0.8,1,70,0,0,,3,0.00,1,2,-1,-1.29,-1.69,1.4,0.6,+0.7,+0.92,+0.53
Matheus Cunha,BRA,GK,Flamengo,21,2001,19,"1,580",83,46.2,17.6,18,88,17,1,5,19,1.74,28,22,+6,+0.34,-0.05,23.7,26.4,-2.7,-0.15,-0.55
Ian Custódio,BRA,DF,Palmeiras,19,2003,1,17,17,0.5,0.2,0,,0,1,17,0,0.00,0,1,-1,-5.29,-6.14,0.1,0.5,-0.4,-2.31,-2.79
Adailson Dadá,BRA,MF,América (MG),25,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
João Dalla Corte,BRA,DF,Internacional,16,2006,1,20,20,0.6,0.2,0,,0,1,20,6,0.00,2,1,+1,+4.50,+4.50,1.4,1.0,+0.4,+1.58,+1.71
Danielzinho,BRA,"FW,MF",Bahia,27,1996,5,79,16,2.3,0.9,0,,0,5,16,7,0.80,2,0,+2,+2.28,+2.41,2.1,1.5,+0.6,+0.64,+0.67
Danielzinho,BRA,FW,Ath Paranaense,20,2002,1,1,1,0.0,0.0,0,,0,1,1,8,1.00,0,0,0,0.00,-0.21,0.0,0.1,-0.1,-9.09,-9.21
Danielzinho,BRA,MF,Fluminense,27,1996,12,612,51,17.9,6.8,8,65,1,4,23,13,0.83,6,9,-3,-0.44,-0.67,10.0,7.3,+2.7,+0.40,+0.45
David,BRA,"FW,MF",São Paulo,27,1995,22,733,33,21.4,8.1,6,69,1,16,20,5,1.23,9,6,+3,+0.37,+0.40,10.2,9.7,+0.5,+0.06,-0.35
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,28,1994,28,"1,842",66,53.9,20.5,22,75,8,6,32,0,1.86,32,22,+10,+0.49,+0.26,27.9,25.2,+2.7,+0.13,-0.02
Sergio Antonio De Luiz Junior,BRA,"MF,DF",Vasco da Gama,27,1995,9,359,40,10.5,4.0,5,59,0,4,16,13,1.22,3,3,0,0.00,+0.29,4.7,2.8,+1.9,+0.48,+0.50
Gabriel Delfim,BRA,GK,Atlético Mineiro,20,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,
Denilson,BRA,MF,Cuiabá,21,2001,33,"1,908",58,55.8,21.2,23,72,4,10,25,3,1.24,18,18,0,0.00,-0.06,23.2,19.8,+3.4,+0.16,+0.56
Denzel,BRA,FW,Goiás,20,2003,1,25,25,0.7,0.3,0,,0,1,25,1,1.00,0,0,0,0.00,+0.45,0.0,0.4,-0.3,-1.21,-0.97
Derik,BRA,DF,Ath Paranaense,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Deyverson,BRA,FW,Cuiabá,31,1991,36,"2,906",81,85.0,32.3,34,84,19,2,27,0,1.39,30,33,-3,-0.09,-0.79,31.4,34.0,-2.7,-0.08,+0.04
Leonel Di Plácido,ARG,DF,Botafogo (RJ),29,1994,32,"2,355",74,68.9,26.2,25,85,17,7,32,3,1.75,41,30,+11,+0.42,-0.42,34.3,37.2,-2.9,-0.11,-0.44
Gabriel Dias,BRA,DF,Vasco da Gama,28,1994,1,12,12,0.4,0.1,0,,0,1,12,5,3.00,0,0,0,0.00,+0.26,0.0,0.0,0.0,0.00,-0.04
Jean Dias,BRA,"FW,MF",Internacional,32,1990,10,321,32,9.4,3.6,1,78,0,9,27,12,1.80,4,1,+3,+0.84,+0.90,4.1,5.0,-0.9,-0.24,-0.13
Luan Dias,BRA,"MF,FW",Santos,25,1997,8,191,24,5.6,2.1,1,56,0,7,19,4,0.63,2,8,-6,-2.83,-2.30,2.1,4.2,-2.1,-0.98,-0.79
Matheus Dias,BRA,"MF,FW",Internacional,25,1997,14,405,29,11.8,4.5,6,51,0,8,13,10,1.21,2,4,-2,-0.44,-0.53,4.4,4.3,+0.1,+0.03,+0.18
Diego,BRA,DF,São Paulo,23,1999,23,"1,744",76,51.0,19.4,20,87,19,3,2,10,1.48,22,25,-3,-0.15,-0.42,24.6,23.0,+1.6,+0.08,-0.51
Dieguinho,BRA,"DF,FW",Goiás,27,1995,15,"1,080",72,31.6,12.0,12,82,8,3,30,0,0.67,10,20,-10,-0.83,-0.56,10.3,15.3,-4.9,-0.41,-0.25
Kauã Diniz Rocha,BRA,MF,América (MG),18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Diogenes,BRA,GK,Santos,22,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,
Diogo,BRA,"FW,MF",Coritiba,26,1996,15,756,50,22.1,8.4,9,65,1,6,28,1,1.07,10,16,-6,-0.71,+0.16,7.5,11.4,-3.8,-0.46,+0.15
Dodi,BRA,MF,Santos,26,1996,28,"1,721",61,50.3,19.1,20,81,9,8,14,7,1.14,17,33,-16,-0.84,-0.36,19.2,29.5,-10.3,-0.54,-0.61
Dodô,BRA,DF,Atlético Mineiro,30,1992,1,59,59,1.7,0.7,1,59,0,0,,11,3.00,1,1,0,0.00,-0.54,0.3,0.9,-0.6,-0.93,-1.10
Dodô,BRA,DF,Santos,30,1992,18,"1,426",79,41.7,15.8,18,79,11,0,,1,0.83,13,36,-23,-1.45,-1.36,17.8,22.4,-4.6,-0.29,-0.09
Dodô,BRA,"MF,FW",Goiás,21,2001,15,323,22,9.4,3.6,0,,0,15,22,18,0.80,5,3,+2,+0.56,+1.11,5.5,4.6,+0.9,+0.26,+0.56
Gustavo Dohmann,BRA,MF,Fluminense,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Thiago Dombroski,BRA,DF,Coritiba,20,2002,7,504,72,14.7,5.6,7,72,2,0,,4,0.71,6,13,-7,-1.25,-0.48,5.6,11.2,-5.6,-0.99,-0.50
Matheus Donelli,BRA,GK,Corinthians,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
Matheus dos Reis,BRA,FW,Fluminense,15,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,
Halerrandrio dos Santos,BRA,MF,Goiás,16,2006,1,29,29,0.8,0.3,0,,0,1,29,0,3.00,0,0,0,0.00,+0.45,0.2,0.0,+0.2,+0.68,+0.93
Thiago dos Santos,BRA,"DF,MF",Fluminense,33,1989,16,819,51,23.9,9.1,9,77,4,7,18,18,1.47,9,13,-4,-0.44,-0.72,7.1,11.2,-4.0,-0.44,-0.63
Henrique Dourado,BRA,FW,Cruzeiro,33,1989,11,342,31,10.0,3.8,2,76,1,9,21,3,1.09,1,2,-1,-0.26,-0.38,7.3,5.2,+2.1,+0.56,+0.43
David Duarte,BRA,DF,Bahia,28,1995,11,867,79,25.4,9.6,10,86,7,1,5,8,1.00,15,16,-1,-0.10,-0.03,11.7,9.3,+2.5,+0.26,+0.36
Dudu,BRA,MF,Ath Paranaense,17,2006,1,1,1,0.0,0.0,0,,0,1,1,3,3.00,0,0,0,0.00,-0.21,0.0,0.1,-0.1,-10.40,-10.52
Dudu,BRA,FW,Palmeiras,31,1992,14,"1,076",77,31.5,12.0,14,77,4,0,,0,1.86,21,9,+12,+1.00,+0.27,18.6,9.0,+9.6,+0.80,+0.49
Éberth,BRA,FW,Coritiba,19,2003,1,25,25,0.7,0.3,0,,0,1,25,0,0.00,0,0,0,0.00,+0.85,0.2,0.0,+0.2,+0.81,+1.39
Edenílson,BRA,"MF,FW",Atlético Mineiro,33,1989,28,"1,368",49,40.0,15.2,15,74,4,13,19,7,1.86,22,12,+10,+0.66,+0.22,19.9,19.4,+0.6,+0.04,-0.18
Eder,BRA,DF,América (MG),27,1995,24,"1,566",65,45.8,17.4,17,81,13,7,28,10,0.50,16,46,-30,-1.72,-1.29,20.7,36.4,-15.7,-0.90,-0.88
Edinho,BRA,MF,Fluminense,21,2001,0,,,,,0,,0,0,,7,,,,,,,,,,,
EDU,BRA,DF,Goiás,22,2000,9,435,48,12.7,4.8,4,90,4,5,15,19,1.22,3,5,-2,-0.41,+0.04,4.0,6.7,-2.7,-0.56,-0.36
Edu,BRA,"FW,MF",Coritiba,29,1993,10,320,32,9.4,3.6,2,64,0,8,24,8,0.50,3,8,-5,-1.41,-0.62,4.9,6.7,-1.7,-0.48,+0.09
Carlos Eduardo,BRA,"MF,FW",Atlético Mineiro,18,2004,2,12,6,0.4,0.1,0,,0,2,6,18,3.00,1,0,+1,+7.50,+7.00,1.0,0.1,+0.8,+6.34,+6.21
Carlos Eduardo,BRA,MF,Botafogo (RJ),33,1989,34,"2,670",79,78.1,29.7,32,83,15,2,14,0,1.74,46,24,+22,+0.74,+0.86,37.2,37.8,-0.6,-0.02,-0.22
Eguinaldo,BRA,"FW,MF",Vasco da Gama,18,2004,4,67,17,2.0,0.7,0,,0,4,17,3,1.00,1,3,-2,-2.69,-2.47,1.2,1.3,-0.2,-0.22,-0.26
Kauã Elias,BRA,FW,Fluminense,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rafael Elias,BRA,FW,Cruzeiro,23,1999,12,540,45,15.8,6.0,6,71,1,6,19,3,1.17,4,4,0,0.00,-0.09,6.4,5.1,+1.3,+0.21,+0.05
Rodrigo Ely,BRA,DF,Grêmio,29,1993,9,665,74,19.4,7.4,8,77,6,1,46,2,2.11,16,11,+5,+0.68,+0.61,8.2,10.8,-2.6,-0.35,-0.27
Emersonn,BRA,FW,Ath Paranaense,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lucas Emmanuel,BRA,FW,Goiás,22,2000,2,55,28,1.6,0.6,0,,0,2,28,3,1.50,1,0,+1,+1.64,+2.12,0.1,0.6,-0.6,-0.91,-0.67
Leandro Emmanuel Martínez,ARG,MF,América (MG),28,1994,35,"2,541",73,74.3,28.2,29,83,18,6,20,0,0.57,32,63,-31,-1.10,-0.28,35.6,45.3,-9.8,-0.35,+0.31
Alan Empereur,BRA,DF,Cuiabá,28,1994,33,"2,950",89,86.3,32.8,33,89,32,0,,2,1.30,32,36,-4,-0.12,-1.08,32.0,36.5,-4.5,-0.14,-0.36
Endrick,BRA,FW,Palmeiras,16,2006,31,"1,558",50,45.6,17.3,18,74,4,13,18,6,1.58,29,19,+10,+0.58,-0.44,26.8,22.2,+4.6,+0.27,-0.37
Erick,BRA,MF,Ath Paranaense,25,1997,33,"2,499",76,73.1,27.8,30,81,19,3,24,1,1.64,40,29,+11,+0.40,+0.69,41.3,30.9,+10.4,+0.37,+0.95
Erison,BRA,"FW,MF",São Paulo,23,1999,13,391,30,11.4,4.3,3,56,0,10,22,1,1.46,7,3,+4,+0.92,+0.98,6.9,4.1,+2.8,+0.64,+0.35
Gonzalo Escobar,ARG,DF,Fortaleza,25,1997,13,579,45,16.9,6.4,6,86,5,7,9,9,1.31,8,10,-2,-0.31,-0.41,8.8,9.4,-0.6,-0.09,-0.36
Esquerdinha,BRA,DF,Fluminense,16,2006,0,,,,,0,,0,0,,5,,,,,,,,,,,
Lucas Esquivel,ARG,DF,Ath Paranaense,21,2001,19,"1,651",87,48.3,18.3,18,90,18,1,31,1,1.53,25,18,+7,+0.38,+0.33,26.3,19.5,+6.8,+0.37,+0.49
Estevão,BRA,MF,Internacional,20,2002,1,11,11,0.3,0.1,0,,0,1,11,9,0.00,0,1,-1,-8.18,-8.23,0.2,0.9,-0.8,-6.26,-6.15
Estevão,BRA,DF,Palmeiras,16,2006,1,13,13,0.4,0.1,0,,0,1,13,2,1.00,0,1,-1,-6.92,-7.77,0.0,0.1,-0.1,-0.49,-0.97
Lucas Esteves,BRA,"DF,MF",Fortaleza,22,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Vitor Eudes,BRA,GK,Fluminense,24,1998,1,90,90,2.6,1.0,1,90,1,0,,11,0.00,0,1,-1,-1.00,-1.14,0.7,0.5,+0.3,+0.28,+0.25
Lucas Evangelista,BRA,MF,Red Bull Bragantino,27,1995,33,"2,722",82,79.6,30.2,32,84,24,1,45,0,1.76,44,22,+22,+0.73,+1.76,48.2,32.4,+15.9,+0.52,+0.63
Everaldo,BRA,"FW,MF",América (MG),28,1994,21,"1,233",59,36.1,13.7,15,69,2,6,33,9,0.38,15,29,-14,-1.02,+0.01,16.3,26.3,-10.0,-0.73,-0.48
Éverson,BRA,GK,Atlético Mineiro,32,1990,36,"3,240",90,94.7,36.0,36,90,36,0,,0,1.67,48,31,+17,+0.47,-1.03,43.4,39.0,+4.4,+0.12,-0.44
Everton,BRA,"FW,MF",Grêmio,25,1997,28,"1,212",43,35.4,13.5,9,64,0,19,34,2,1.64,23,30,-7,-0.52,-1.09,17.7,24.3,-6.6,-0.49,-0.55
Everton,BRA,FW,Red Bull Bragantino,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
Evertton,BRA,MF,Flamengo,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Ezequiel,BRA,GK,Goiás,19,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
Bruno Fabiano Alves,BRA,DF,Grêmio,31,1991,29,"2,450",84,71.6,27.2,27,88,25,2,38,6,1.86,41,36,+5,+0.18,0.00,32.1,37.1,-4.9,-0.18,-0.17
Fabinho,BRA,MF,Palmeiras,20,2002,24,587,24,17.2,6.5,3,73,0,21,18,14,2.00,12,8,+4,+0.61,-0.24,11.1,8.3,+2.7,+0.42,-0.06
Fábio,BRA,GK,Fluminense,42,1980,35,"3,150",90,92.1,35.0,35,90,35,0,,0,1.57,49,41,+8,+0.23,+1.56,46.0,46.1,-0.1,0.00,-0.47
Fábio,BRA,"DF,MF",Grêmio,32,1990,15,871,58,25.5,9.7,12,65,2,3,29,10,1.88,22,16,+6,+0.62,+0.58,12.6,11.8,+0.8,+0.08,+0.29
Fabrício,BRA,GK,Red Bull Bragantino,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fagner,BRA,DF,Corinthians,33,1989,30,"2,095",70,61.3,23.3,22,85,19,8,28,0,1.53,34,34,0,0.00,+0.07,27.6,28.9,-1.3,-0.06,+0.48
Willian Farias,BRA,MF,Coritiba,33,1989,16,959,60,28.0,10.7,11,76,7,5,24,3,0.69,13,21,-8,-0.75,+0.13,10.7,15.2,-4.5,-0.42,+0.20
Felipe,BRA,DF,Internacional,19,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Felipe,BRA,MF,Goiás,28,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
Luiz Felipe,BRA,DF,Santos,29,1993,1,1,1,0.0,0.0,0,,0,1,1,13,3.00,0,0,0,0.00,+0.66,0.0,0.0,0.0,0.00,+0.23
Luiz Felipe,BRA,MF,Cuiabá,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Marcos Felipe,BRA,GK,Bahia,26,1996,37,"3,330",90,97.4,37.0,37,90,37,0,,0,1.19,49,51,-2,-0.05,+0.95,49.6,48.3,+1.3,+0.04,+1.97
Matheus Felipe,BRA,DF,Ath Paranaense,24,1998,9,532,59,15.6,5.9,7,75,2,2,2,28,0.89,4,11,-7,-1.18,-1.65,7.3,11.3,-4.1,-0.69,-0.96
Danilo Fernandes,BRA,GK,Bahia,34,1988,1,37,37,1.1,0.4,1,37,0,0,,11,1.33,5,2,+3,+7.30,+7.46,0.5,1.7,-1.2,-2.97,-2.98
Lucas Fernandes,BRA,MF,Botafogo (RJ),25,1997,13,473,36,13.8,5.3,5,65,0,8,18,16,2.08,9,4,+5,+0.95,+0.46,8.3,5.7,+2.6,+0.50,+0.55
Matheus Fernandes,BRA,MF,Red Bull Bragantino,24,1998,33,"2,336",71,68.3,26.0,31,74,13,2,27,2,1.82,34,22,+12,+0.46,+0.30,41.1,27.7,+13.4,+0.52,+0.38
Nathan Fernandes,BRA,"FW,MF",Grêmio,17,2005,11,378,34,11.1,4.2,2,75,0,9,25,7,2.27,9,7,+2,+0.48,+0.33,4.3,5.2,-0.9,-0.20,-0.08
Gatito Fernández,PAR,GK,Botafogo (RJ),34,1988,1,45,45,1.3,0.5,0,,0,1,45,29,0.00,0,1,-1,-2.00,-2.59,0.1,1.0,-0.9,-1.85,-1.90
Leonardo Fernández,URU,"MF,FW",Fluminense,24,1998,18,658,37,19.2,7.3,8,59,1,10,19,6,1.22,6,3,+3,+0.41,+0.38,9.6,7.1,+2.5,+0.35,+0.39
Rodrigo Fernández,URU,MF,Santos,27,1996,30,"2,014",67,58.9,22.4,24,77,11,6,28,2,1.06,21,38,-17,-0.76,-0.25,19.3,28.5,-9.3,-0.41,-0.44
Fernandinho,BRA,MF,Ath Paranaense,37,1985,25,"1,935",77,56.6,21.5,23,81,12,2,37,0,1.60,30,21,+9,+0.42,+0.48,30.4,23.5,+6.9,+0.32,+0.46
Fernando,BRA,DF,Ath Paranaense,23,1999,6,477,80,13.9,5.3,6,80,4,0,,4,1.67,10,8,+2,+0.38,+0.19,8.1,5.1,+3.0,+0.57,+0.53
João Fernando,BRA,GK,Botafogo (RJ),21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Nahuel Ferraresi,VEN,FW,São Paulo,24,1998,1,2,2,0.1,0.0,0,,0,1,2,10,1.00,0,0,0,0.00,-0.05,0.0,0.1,-0.1,-4.55,-4.89
Ferreira,BRA,"FW,MF",Grêmio,25,1997,25,"1,145",46,33.5,12.7,6,75,1,19,37,1,1.80,26,16,+10,+0.79,+0.90,17.5,14.4,+3.1,+0.24,+0.56
Sebastián Ferreira,PAR,"FW,MF",Vasco da Gama,24,1998,13,440,34,12.9,4.9,3,72,1,10,23,10,1.54,7,6,+1,+0.20,+0.54,8.0,5.3,+2.7,+0.54,+0.58
Figueiredo,BRA,"FW,MF",Vasco da Gama,21,2001,16,656,41,19.2,7.3,7,69,1,9,19,10,0.88,3,8,-5,-0.69,-0.52,8.9,8.4,+0.5,+0.07,+0.04
Tobias Figueiredo,POR,DF,Fortaleza,28,1994,4,343,86,10.0,3.8,4,86,3,0,,10,0.25,2,7,-5,-1.31,-1.49,3.4,5.5,-2.1,-0.56,-0.85
Luiz Filipe,BRA,FW,Goiás,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Matheus França,BRA,"MF,FW",Flamengo,18,2004,9,369,41,10.8,4.1,5,63,0,4,14,4,1.56,12,5,+7,+1.71,+1.50,9.0,3.4,+5.6,+1.37,+1.37
Alan Franco,ECU,"MF,FW",Atlético Mineiro,24,1998,18,840,47,24.6,9.3,9,72,5,9,21,5,2.00,15,7,+8,+0.86,+0.44,11.5,10.3,+1.2,+0.13,-0.02
Alan Franco,ARG,DF,São Paulo,26,1996,13,"1,129",87,33.0,12.5,12,89,11,1,63,21,1.31,12,12,0,0.00,-0.08,13.8,11.3,+2.5,+0.20,-0.20
Fransérgio,BRA,MF,Coritiba,32,1990,15,534,36,15.6,5.9,4,61,0,11,26,8,1.07,8,14,-6,-1.01,-0.20,8.8,12.4,-3.7,-0.62,-0.06
Luan Freitas,BRA,DF,Fluminense,22,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marlon Freitas,BRA,MF,Botafogo (RJ),27,1995,36,"2,909",81,85.1,32.3,33,87,27,3,17,1,1.69,52,33,+19,+0.59,+0.24,44.8,42.6,+2.2,+0.07,+0.27
Bruno Fuchs,BRA,DF,Atlético Mineiro,23,1999,15,"1,088",73,31.8,12.1,13,83,8,2,3,8,2.00,17,9,+8,+0.66,+0.20,14.5,10.4,+4.0,+0.33,+0.28
Julio Furch,ARG,"FW,MF",Santos,33,1989,22,608,28,17.8,6.8,5,72,0,17,15,0,1.18,10,13,-3,-0.44,+0.26,11.1,8.8,+2.3,+0.34,+0.70
Gabriel,BRA,DF,Bahia,21,2001,13,977,75,28.6,10.9,10,84,8,3,44,24,0.85,11,15,-4,-0.37,-0.41,10.9,15.0,-4.2,-0.38,-0.52
Gabriel,BRA,MF,Internacional,30,1992,15,765,51,22.4,8.5,9,78,6,6,11,8,1.33,3,13,-10,-1.18,-1.55,8.0,10.7,-2.7,-0.32,-0.25
