Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Danielzinho,BRA,"FW,MF",Bahia,27,1996,0.9,92,0,3,50,39,1,92,3,0,0.0,3,100.0,64,380,185,4,6,0,1,1,76,4
Danielzinho,BRA,FW,Ath Paranaense,20,2002,0.0,2,0,0,0,2,0,2,0,0,,0,,1,3,1,0,0,0,0,0,2,0
Danielzinho,BRA,MF,Fluminense,27,1996,6.8,536,15,99,317,122,8,536,8,4,50.0,4,50.0,367,1924,1129,19,10,3,4,11,416,21
David,BRA,"FW,MF",São Paulo,27,1995,8.1,313,3,17,104,193,45,313,26,12,46.2,11,42.3,201,1293,623,25,9,10,25,8,234,78
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,28,1994,20.5,1290,23,103,547,663,82,1290,60,35,58.3,17,28.3,837,3719,1651,37,42,14,54,41,952,168
Sergio Antonio De Luiz Junior,BRA,"MF,DF",Vasco da Gama,27,1995,4.0,177,4,26,77,78,15,177,12,6,50.0,6,50.0,113,537,199,4,1,1,11,2,113,32
Denilson,BRA,MF,Cuiabá,21,2001,21.2,1301,16,185,777,363,16,1301,55,38,69.1,10,18.2,809,4415,1777,34,41,6,41,35,928,63
Denzel,BRA,FW,Goiás,20,2003,0.3,7,0,0,3,4,0,7,0,0,,0,,3,7,3,0,0,0,0,1,4,2
Deyverson,BRA,FW,Cuiabá,31,1991,32.3,980,44,99,452,439,151,976,55,24,43.6,23,41.8,456,1689,660,18,13,12,77,25,697,153
Leonel Di Plácido,ARG,DF,Botafogo (RJ),29,1994,26.2,1635,76,470,787,404,21,1635,66,33,50.0,23,34.8,781,4050,2275,57,34,8,23,9,827,84
Gabriel Dias,BRA,DF,Vasco da Gama,28,1994,0.1,5,2,4,0,1,0,5,0,0,,0,,2,2,0,0,0,0,0,0,1,0
Jean Dias,BRA,"FW,MF",Internacional,32,1990,3.6,169,1,13,63,94,18,169,11,5,45.5,4,36.4,103,646,295,12,9,5,9,3,115,26
Luan Dias,BRA,"MF,FW",Santos,25,1997,2.1,84,0,15,43,29,1,84,5,4,80.0,1,20.0,46,373,172,7,2,1,3,3,51,3
Matheus Dias,BRA,"MF,FW",Internacional,25,1997,4.5,273,12,70,139,67,5,273,9,5,55.6,3,33.3,152,727,348,9,6,1,10,8,173,15
Diego,BRA,DF,São Paulo,23,1999,19.4,1498,198,774,702,25,10,1498,7,5,71.4,2,28.6,942,4679,2520,2,4,0,7,2,1119,1
Dieguinho,BRA,"DF,FW",Goiás,27,1995,12.0,683,33,175,355,166,6,683,40,15,37.5,16,40.0,390,2436,1274,27,22,2,20,17,417,34
Diogo,BRA,"FW,MF",Coritiba,26,1996,8.4,277,5,26,142,110,28,277,13,6,46.2,6,46.2,133,564,202,7,3,1,22,9,170,26
Dodi,BRA,MF,Santos,26,1996,19.1,715,40,202,419,111,15,715,31,11,35.5,10,32.3,391,2250,1076,19,15,1,21,11,382,18
Dodô,BRA,DF,Atlético Mineiro,30,1992,0.7,65,0,9,37,19,0,65,1,0,0.0,1,100.0,36,202,102,2,2,0,1,0,47,7
Dodô,BRA,DF,Santos,30,1992,15.8,985,56,293,510,195,18,985,11,6,54.5,5,45.5,513,2930,1667,26,25,1,16,6,555,42
Dodô,BRA,"MF,FW",Goiás,21,2001,3.6,189,3,31,85,75,5,189,12,4,33.3,3,25.0,122,809,317,7,3,1,10,8,126,9
Thiago Dombroski,BRA,DF,Coritiba,20,2002,5.6,311,36,147,162,4,2,311,2,1,50.0,0,0.0,183,1019,611,5,2,0,3,1,216,0
Halerrandrio dos Santos,BRA,MF,Goiás,16,2006,0.3,9,0,2,3,6,1,9,1,0,0.0,1,100.0,6,97,35,1,1,0,1,0,3,3
Thiago dos Santos,BRA,"DF,MF",Fluminense,33,1989,9.1,732,137,373,326,38,3,732,13,8,61.5,4,30.8,453,2797,1601,10,16,0,5,3,512,3
Henrique Dourado,BRA,FW,Cruzeiro,33,1989,3.8,113,3,8,54,54,21,113,3,1,33.3,2,66.7,74,274,90,4,4,3,21,6,99,19
David Duarte,BRA,DF,Bahia,28,1995,9.6,552,105,301,237,14,12,552,2,2,100.0,0,0.0,330,2491,1414,5,1,0,1,1,355,0
Dudu,BRA,MF,Ath Paranaense,17,2006,0.0,2,0,0,1,1,1,2,0,0,,0,,0,0,0,0,0,0,1,0,0,0
Dudu,BRA,FW,Palmeiras,31,1992,12.0,556,2,42,210,315,56,556,68,41,60.3,19,27.9,390,3494,2066,78,51,28,24,11,429,127
Éberth,BRA,FW,Coritiba,19,2003,0.3,10,0,0,3,7,2,10,0,0,,0,,7,7,2,1,0,1,2,1,9,2
Edenílson,BRA,"MF,FW",Atlético Mineiro,33,1989,15.2,818,27,172,496,154,16,818,17,7,41.2,10,58.8,470,2249,1212,23,17,3,25,12,547,50
Eder,BRA,DF,América (MG),27,1995,17.4,894,163,488,387,27,10,894,2,1,50.0,1,50.0,479,2616,1652,9,5,0,5,1,493,4
EDU,BRA,DF,Goiás,22,2000,4.8,275,58,154,115,7,3,275,3,2,66.7,1,33.3,147,554,353,1,1,0,0,1,171,0
Edu,BRA,"FW,MF",Coritiba,29,1993,3.6,118,2,5,58,58,16,118,7,4,57.1,3,42.9,74,307,121,5,7,2,8,8,87,17
Carlos Eduardo,BRA,"MF,FW",Atlético Mineiro,18,2004,0.1,5,0,1,2,2,0,5,1,0,0.0,0,0.0,4,14,6,0,0,0,1,0,4,1
Carlos Eduardo,BRA,MF,Botafogo (RJ),33,1989,29.7,1371,22,116,910,356,59,1371,57,20,35.1,28,49.1,863,4380,1955,35,34,4,47,21,1026,89
Eguinaldo,BRA,"FW,MF",Vasco da Gama,18,2004,0.7,22,1,1,11,11,1,22,2,1,50.0,1,50.0,8,69,13,1,2,1,1,1,15,2
Rafael Elias,BRA,FW,Cruzeiro,23,1999,6.0,167,5,7,64,97,26,167,12,6,50.0,6,50.0,93,329,122,7,4,3,8,8,125,37
Rodrigo Ely,BRA,DF,Grêmio,29,1993,7.4,278,67,170,107,3,3,278,0,0,,0,,110,476,238,1,0,0,2,0,142,0
Lucas Emmanuel,BRA,FW,Goiás,22,2000,0.6,16,1,1,12,3,1,16,0,0,,0,,7,12,1,0,0,0,4,0,10,2
Leandro Emmanuel Martínez,ARG,MF,América (MG),28,1994,28.2,1840,58,321,974,585,45,1840,105,49,46.7,48,45.7,1077,6872,2700,70,53,11,54,27,1164,104
Alan Empereur,BRA,DF,Cuiabá,28,1994,32.8,1912,224,891,963,69,16,1912,9,9,100.0,0,0.0,1090,6446,4323,30,16,2,21,8,1248,7
Endrick,BRA,FW,Palmeiras,16,2006,17.3,571,6,21,262,301,72,570,75,34,45.3,35,46.7,385,2907,1501,58,38,27,58,21,437,100
Erick,BRA,MF,Ath Paranaense,25,1997,27.8,1444,55,303,943,219,78,1444,46,30,65.2,15,32.6,807,3609,1830,27,23,4,46,14,972,37
Erison,BRA,"FW,MF",São Paulo,23,1999,4.3,102,2,3,31,70,29,101,19,8,42.1,11,57.9,66,511,237,11,9,7,17,8,83,29
Gonzalo Escobar,ARG,DF,Fortaleza,25,1997,6.4,451,19,106,217,134,6,451,11,7,63.6,2,18.2,215,1421,698,10,14,1,11,4,239,54
Lucas Esquivel,ARG,DF,Ath Paranaense,21,2001,18.3,1272,55,434,569,279,8,1272,30,9,30.0,17,56.7,590,2931,1543,28,21,1,15,15,663,47
Estevão,BRA,MF,Internacional,20,2002,0.1,14,0,3,8,3,0,14,0,0,,0,,10,37,16,0,0,0,0,0,11,0
Estevão,BRA,DF,Palmeiras,16,2006,0.1,6,1,1,5,0,0,6,0,0,,0,,2,1,1,0,0,0,1,0,2,0
Vitor Eudes,BRA,GK,Fluminense,24,1998,1.0,25,22,25,0,0,0,25,0,0,,0,,18,64,30,0,0,0,0,0,15,0
Lucas Evangelista,BRA,MF,Red Bull Bragantino,27,1995,30.2,1908,34,195,843,880,76,1908,75,31,41.3,30,40.0,1019,4159,1712,34,40,7,63,49,1282,151
Everaldo,BRA,"FW,MF",América (MG),28,1994,13.7,572,8,73,212,300,33,572,55,16,29.1,25,45.5,385,3151,1612,54,35,10,31,13,406,101
Éverson,BRA,GK,Atlético Mineiro,32,1990,36.0,1141,1023,1139,2,0,0,1141,0,0,,0,,666,3223,2071,0,0,0,1,0,552,0
Everton,BRA,"FW,MF",Grêmio,25,1997,13.5,594,9,66,270,263,29,594,57,25,43.9,31,54.4,373,2030,785,22,19,9,38,30,424,66
Bruno Fabiano Alves,BRA,DF,Grêmio,31,1991,27.2,1153,158,609,523,25,13,1153,5,5,100.0,0,0.0,596,2735,1458,6,2,0,4,2,650,1
Fabinho,BRA,MF,Palmeiras,20,2002,6.5,390,13,76,250,66,4,390,9,3,33.3,4,44.4,220,1015,541,8,3,0,12,2,252,7
Fábio,BRA,GK,Fluminense,42,1980,35.0,1134,1021,1133,1,0,0,1134,0,0,,0,,595,2083,1078,0,0,0,3,0,504,0
Fábio,BRA,"DF,MF",Grêmio,32,1990,9.7,579,40,144,231,207,16,579,5,2,40.0,3,60.0,269,1305,733,23,19,1,9,4,328,68
Fagner,BRA,DF,Corinthians,33,1989,23.3,1789,98,553,859,394,18,1789,30,13,43.3,14,46.7,950,4072,2269,45,35,4,27,11,1074,83
Willian Farias,BRA,MF,Coritiba,33,1989,10.7,551,33,156,348,54,1,551,18,14,77.8,4,22.2,298,1588,694,6,3,0,11,6,332,2
Luiz Felipe,BRA,DF,Santos,29,1993,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Marcos Felipe,BRA,GK,Bahia,26,1996,37.0,1249,1106,1248,1,0,0,1249,0,0,,0,,640,3288,2164,0,1,0,1,0,498,0
Matheus Felipe,BRA,DF,Ath Paranaense,24,1998,5.9,295,45,160,129,8,1,295,1,0,0.0,1,100.0,152,667,314,4,3,0,2,1,184,0
Danilo Fernandes,BRA,GK,Bahia,34,1988,0.4,18,17,18,0,0,0,18,0,0,,0,,10,41,23,0,0,0,0,0,4,0
Lucas Fernandes,BRA,MF,Botafogo (RJ),25,1997,5.3,313,6,45,167,106,13,313,14,5,35.7,5,35.7,179,1235,528,14,8,3,12,5,216,27
Matheus Fernandes,BRA,MF,Red Bull Bragantino,24,1998,26.0,1575,40,287,1009,302,14,1575,51,30,58.8,17,33.3,859,3992,2046,41,44,2,42,24,936,46
Nathan Fernandes,BRA,"FW,MF",Grêmio,17,2005,4.2,170,3,18,52,105,20,170,23,16,69.6,4,17.4,128,1080,503,14,12,10,18,6,134,40
Gatito Fernández,PAR,GK,Botafogo (RJ),34,1988,0.5,15,13,15,0,0,0,15,0,0,,0,,9,39,24,0,0,0,0,0,3,0
Leonardo Fernández,URU,"MF,FW",Fluminense,24,1998,7.3,552,6,73,223,264,10,551,41,19,46.3,18,43.9,346,1952,916,25,19,6,19,19,415,69
Rodrigo Fernández,URU,MF,Santos,27,1996,22.4,1119,48,276,723,136,8,1119,22,9,40.9,11,50.0,634,3375,1795,18,17,2,22,11,634,8
Fernandinho,BRA,MF,Ath Paranaense,37,1985,21.5,1387,52,273,936,196,16,1386,35,19,54.3,12,34.3,856,4212,2131,35,39,4,19,19,989,52
Fernando,BRA,DF,Ath Paranaense,23,1999,5.3,373,12,99,188,87,1,373,3,1,33.3,2,66.7,199,1129,668,17,12,1,11,2,220,31
Nahuel Ferraresi,VEN,FW,São Paulo,24,1998,0.0,3,0,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Ferreira,BRA,"FW,MF",Grêmio,25,1997,12.7,703,9,94,289,345,48,703,75,35,46.7,35,46.7,486,3569,1959,53,40,17,36,19,526,128
Sebastián Ferreira,PAR,"FW,MF",Vasco da Gama,24,1998,4.9,155,0,9,66,81,19,155,5,3,60.0,2,40.0,91,362,112,3,3,0,12,7,115,20
Figueiredo,BRA,"FW,MF",Vasco da Gama,21,2001,7.3,360,9,56,140,172,31,360,42,21,50.0,19,45.2,217,1319,500,15,17,2,16,13,254,64
Tobias Figueiredo,POR,DF,Fortaleza,28,1994,3.8,212,22,99,107,6,2,212,1,1,100.0,0,0.0,112,533,305,1,1,0,1,0,146,0
Matheus França,BRA,"MF,FW",Flamengo,18,2004,4.1,215,1,17,77,122,28,215,21,11,52.4,9,42.9,139,979,450,16,10,9,9,9,164,43
Alan Franco,ECU,"MF,FW",Atlético Mineiro,24,1998,9.3,440,19,108,275,62,9,440,3,1,33.3,2,66.7,208,827,350,4,7,0,6,2,260,8
Alan Franco,ARG,DF,São Paulo,26,1996,12.5,1030,112,485,523,27,10,1030,7,7,100.0,0,0.0,686,3502,1934,7,5,0,9,3,773,1
Fransérgio,BRA,MF,Coritiba,32,1990,5.9,356,24,84,241,34,6,356,7,6,85.7,1,14.3,210,1121,584,12,5,1,3,2,229,9
Marlon Freitas,BRA,MF,Botafogo (RJ),27,1995,32.3,2153,107,442,1459,268,19,2153,7,5,71.4,1,14.3,1236,7009,3433,34,33,2,13,3,1463,21
Bruno Fuchs,BRA,DF,Atlético Mineiro,23,1999,12.1,775,100,376,388,18,0,775,5,3,60.0,2,40.0,485,2873,1895,5,6,0,2,3,527,0
Julio Furch,ARG,"FW,MF",Santos,33,1989,6.8,278,10,17,126,142,45,278,12,7,58.3,5,41.7,151,532,205,5,10,1,20,6,206,49
Gabriel,BRA,DF,Bahia,21,2001,10.9,662,81,351,294,18,10,662,3,1,33.3,1,33.3,331,1795,1032,8,5,0,1,0,383,1
Gabriel,BRA,MF,Internacional,30,1992,8.5,721,13,150,522,57,0,721,4,1,25.0,1,25.0,450,2098,1112,7,10,0,8,6,535,3
Gabriel,BRA,GK,Coritiba,30,1992,30.7,1098,950,1090,8,0,0,1098,0,0,,0,,544,2843,1589,0,0,0,1,0,378,0
Gabriel,BRA,MF,Botafogo (RJ),29,1993,9.6,664,18,121,403,147,16,664,24,12,50.0,11,45.8,365,1784,789,11,12,1,19,17,452,29
Eduardo Gabriel,BRA,DF,Santos,26,1996,3.0,149,24,86,55,9,9,149,1,1,100.0,0,0.0,70,301,131,1,0,0,1,0,79,1
Thalisson Gabriel,BRA,DF,Coritiba,21,2002,10.5,577,98,346,218,17,6,577,7,7,100.0,0,0.0,285,1325,780,4,2,1,11,0,349,1
Zé Gabriel,BRA,MF,Vasco da Gama,24,1999,21.5,1263,87,419,765,95,8,1263,18,8,44.4,8,44.4,776,4171,2293,22,16,2,15,12,863,11
Ighor Gabryel,BRA,FW,América (MG),20,2003,0.3,14,1,2,5,7,2,14,1,0,0.0,1,100.0,8,20,0,0,0,0,4,1,9,2
Matías Galarza,PAR,MF,Vasco da Gama,20,2002,4.5,192,10,42,97,56,4,192,10,7,70.0,2,20.0,93,507,259,4,6,0,8,0,102,19
Thiago Galhardo,BRA,"FW,MF",Fortaleza,33,1989,20.8,728,27,83,345,308,87,726,54,29,53.7,22,40.7,426,2058,1008,27,28,7,51,31,537,91
JP Galvão,BRA,DF,Botafogo (RJ),21,2001,2.2,118,8,40,53,26,0,118,3,0,0.0,2,66.7,51,237,111,2,0,0,2,2,51,10
Ganso,BRA,MF,Fluminense,33,1989,19.3,1494,26,273,761,466,27,1494,18,12,66.7,3,16.7,1006,3161,1464,17,28,3,14,11,1221,75
Maurício Garcez,BRA,"MF,FW",Coritiba,25,1997,6.6,216,13,29,88,103,23,216,17,9,52.9,8,47.1,114,649,366,11,5,3,16,9,143,34
García,BRA,DF,Palmeiras,21,2002,3.3,210,7,74,93,43,2,210,2,2,100.0,0,0.0,114,528,313,5,2,1,3,2,123,11
Bryan García,ECU,MF,Ath Paranaense,22,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Luan Garcia,BRA,DF,Palmeiras,29,1993,20.2,1207,134,529,645,35,22,1207,8,7,87.5,1,12.5,748,3482,1944,11,6,0,9,2,816,0
Rafael Gava,BRA,MF,Cuiabá,29,1993,0.2,7,0,3,2,2,0,7,0,0,,0,,4,25,20,1,1,0,0,0,4,0
Pedro Geromel,BRA,DF,Grêmio,37,1985,5.2,291,48,161,122,9,1,291,0,0,,0,,165,667,308,0,1,0,2,0,169,4
Gerson,BRA,MF,Flamengo,25,1997,29.9,1819,44,230,910,702,106,1819,91,49,53.8,31,34.1,1181,5659,2905,82,59,15,53,33,1379,197
Gil,BRA,DF,Corinthians,35,1987,32.0,1761,353,1013,706,52,41,1761,5,1,20.0,4,80.0,1040,3774,1692,4,6,0,4,2,1196,5
Gilberto,BRA,FW,Cruzeiro,33,1989,12.1,364,10,26,160,179,52,364,7,3,42.9,3,42.9,174,601,217,10,7,4,24,8,260,56
Gilberto,BRA,DF,Bahia,29,1993,20.6,1428,46,329,709,410,24,1428,53,24,45.3,24,45.3,775,3969,2160,56,52,1,39,32,856,90
Giovane,BRA,FW,Corinthians,19,2003,1.5,50,2,7,21,23,4,50,4,0,0.0,4,100.0,30,146,35,1,2,0,6,4,34,7
Giovani,BRA,FW,Palmeiras,19,2004,0.2,17,0,4,3,10,4,17,2,0,0.0,1,50.0,11,189,105,6,4,1,1,0,10,5
Giovanni,BRA,"MF,DF",Fluminense,21,2002,1.1,101,4,26,43,32,1,101,4,1,25.0,1,25.0,70,395,177,3,7,0,3,0,81,7
Bruno Gomes,BRA,MF,Coritiba,21,2001,24.4,1214,32,246,649,339,46,1214,69,33,47.8,29,42.0,665,3995,1994,53,35,16,47,23,789,61
Igor Gomes,BRA,"MF,FW",Atlético Mineiro,23,1999,15.3,861,15,138,408,330,30,861,43,30,69.8,10,23.3,518,2865,1188,32,27,5,46,16,600,83
Igor Gomes,BRA,DF,Internacional,21,2001,16.3,1236,88,476,610,166,18,1236,46,29,63.0,11,23.9,724,4531,2748,36,29,3,19,12,800,40
Marlon Gomes,BRA,"MF,FW",Vasco da Gama,19,2003,12.7,720,24,150,370,222,30,720,51,22,43.1,22,43.1,425,2622,1286,39,25,9,30,16,440,51
William Gomes,BRA,FW,São Paulo,16,2006,0.8,35,0,7,14,16,2,35,4,0,0.0,4,100.0,17,164,108,3,1,0,2,3,15,7
Gustavo Gómez,PAR,DF,Palmeiras,29,1993,30.7,1960,180,865,987,119,61,1960,6,5,83.3,1,16.7,1122,5142,2919,13,11,1,15,2,1301,19
Sebastián Gómez,COL,MF,Coritiba,26,1996,15.9,711,18,148,432,138,14,711,19,4,21.1,14,73.7,412,1808,809,17,7,1,25,7,440,33
Aloísio dos Santos Gonçalves,CHN,"FW,MF",América (MG),34,1988,8.0,276,4,27,96,158,42,274,23,9,39.1,13,56.5,154,682,273,6,5,6,22,8,181,49
Diego Gonçalves,BRA,"FW,MF",Goiás,28,1994,4.0,185,10,34,73,80,14,185,17,8,47.1,8,47.1,109,524,207,6,4,2,17,4,119,26
Mateus Gonçalves Martins,BRA,"MF,FW",América (MG),28,1994,0.7,40,0,3,16,23,4,40,7,2,28.6,2,28.6,29,294,150,6,4,3,2,4,26,11
Matheus Gonçalves,BRA,"FW,MF",Flamengo,17,2005,0.2,23,0,0,7,16,0,23,2,1,50.0,1,50.0,18,95,52,1,1,0,1,0,20,4
Matheus Gonçalves,BRA,"FW,MF",Red Bull Bragantino,17,2005,5.1,371,2,33,144,207,26,371,44,22,50.0,20,45.5,273,2145,1151,33,35,9,23,17,278,36
Yony González,COL,"FW,MF",Fluminense,28,1994,6.4,194,13,40,50,105,43,194,7,4,57.1,3,42.9,90,334,106,3,0,2,10,3,122,47
Roger Guedes,BRA,"FW,MF",Corinthians,26,1996,15.0,646,14,64,293,298,66,644,41,16,39.0,20,48.8,436,2811,1295,38,28,17,25,13,517,100
Guga,BRA,DF,Fluminense,24,1998,16.8,1143,67,348,492,311,27,1143,11,4,36.4,5,45.5,670,2856,1529,31,21,3,20,17,740,93
Guilherme,BRA,MF,Goiás,31,1991,20.6,1090,10,147,528,420,38,1086,23,10,43.5,11,47.8,514,2193,1093,20,19,5,30,17,635,87
Guilherme,BRA,"FW,MF",Fortaleza,27,1995,15.7,724,15,115,277,344,60,724,51,20,39.2,23,45.1,428,3014,1477,59,30,23,35,15,448,103
Guilherme,BRA,"DF,MF",Red Bull Bragantino,20,2002,2.9,187,7,49,85,54,2,187,2,1,50.0,1,50.0,87,486,280,4,6,0,4,3,93,9
Luis Guilherme,BRA,"FW,MF",Palmeiras,16,2006,6.4,335,4,30,157,155,18,335,43,22,51.2,11,25.6,233,2020,1094,35,32,8,18,13,244,54
Gustavinho,BRA,"MF,FW",Grêmio,21,2001,0.4,26,0,4,14,9,1,26,1,0,0.0,1,100.0,18,71,42,0,1,0,1,1,21,2
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,18,2004,7.4,399,6,48,208,149,12,399,36,24,66.7,11,30.6,223,1156,573,15,10,4,19,18,249,26
Raphael Guzzo,POR,MF,Goiás,28,1995,6.4,378,14,74,213,94,9,378,5,2,40.0,3,60.0,191,1068,604,13,4,0,5,10,261,15
Lucas Halter,BRA,DF,Goiás,22,2000,28.7,1533,247,796,691,56,37,1533,13,8,61.5,4,30.8,854,4626,3282,21,6,1,11,6,970,1
Hayner,BRA,"DF,MF",Coritiba,27,1995,3.4,190,10,54,79,60,2,190,19,11,57.9,5,26.3,105,930,516,14,14,0,8,2,104,15
Thiago Heleno,BRA,DF,Ath Paranaense,34,1988,30.9,1835,303,1011,787,52,40,1835,3,0,0.0,1,33.3,986,3717,1620,2,1,0,9,0,1156,2
Helinho,BRA,FW,Red Bull Bragantino,22,2000,15.4,1006,8,87,337,596,54,1006,85,39,45.9,39,45.9,641,4306,1923,54,46,19,45,15,707,168
Henrique,BRA,DF,Coritiba,36,1986,22.5,941,195,569,362,18,11,941,2,2,100.0,0,0.0,486,2567,1445,3,3,0,4,3,534,0
Bruno Henrique,BRA,"FW,MF",Flamengo,32,1990,17.1,734,23,73,238,436,87,734,64,27,42.2,30,46.9,482,3254,1709,64,47,21,45,27,550,198
Bruno Henrique,BRA,MF,Internacional,33,1989,11.7,843,19,86,568,192,13,843,7,4,57.1,3,42.9,460,1915,930,18,19,2,15,10,652,28
Dalbert Henrique,BRA,DF,Internacional,29,1993,5.5,389,7,107,192,93,0,389,7,1,14.3,6,85.7,196,802,384,5,9,0,9,1,216,21
Fernando Henrique,BRA,MF,Cruzeiro,21,2001,1.5,66,2,4,42,20,3,66,1,1,100.0,0,0.0,33,95,17,0,2,0,4,1,40,4
Luis Henrique,BRA,"FW,MF",Botafogo (RJ),21,2001,15.3,785,8,108,343,359,37,785,78,46,59.0,27,34.6,505,4050,1954,59,42,20,34,19,580,146
Mateus Henrique,BRA,DF,América (MG),20,2002,6.0,356,29,110,162,86,4,356,8,5,62.5,2,25.0,158,937,469,7,10,1,14,2,186,23
Paulo Henrique,BRA,DF,Vasco da Gama,26,1996,9.5,594,32,162,256,186,11,594,29,18,62.1,6,20.7,298,1737,968,22,17,6,14,8,299,38
Pedro Henrique,BRA,DF,Ath Paranaense,27,1995,9.5,567,90,284,257,29,9,567,4,3,75.0,1,25.0,307,1463,928,8,4,0,1,0,360,2
Pedro Henrique,BRA,"FW,MF",Internacional,32,1990,14.1,548,10,67,204,287,61,547,56,23,41.1,32,57.1,362,2685,1206,43,35,16,33,11,396,122
Breno Herculano,BRA,"FW,MF",Goiás,23,1999,0.9,24,1,1,10,13,3,24,1,0,0.0,1,100.0,13,71,24,0,2,1,1,2,16,5
Hércules,BRA,MF,Fortaleza,22,2000,8.6,416,14,79,247,95,11,416,27,17,63.0,9,33.3,237,1363,514,12,8,2,13,8,272,14
Diego Hernández,URU,FW,Botafogo (RJ),22,2000,0.5,22,1,5,6,11,2,22,1,0,0.0,1,100.0,10,57,18,1,1,0,3,1,14,3
Nicolás Hernández,COL,DF,Internacional,25,1998,14.4,909,89,370,510,31,7,909,2,1,50.0,1,50.0,597,4771,3231,26,12,0,1,2,634,2
Lucca Holanda,BRA,FW,Internacional,19,2003,6.1,196,3,13,69,114,25,196,14,8,57.1,5,35.7,116,673,246,10,5,3,18,6,142,49
Hugo,BRA,DF,Goiás,25,1997,15.8,915,66,336,336,253,21,915,8,3,37.5,5,62.5,370,1685,971,22,18,6,16,6,458,67
Hugo,BRA,DF,Botafogo (RJ),21,2001,15.5,997,38,248,470,286,14,997,32,14,43.8,16,50.0,450,2487,1490,36,24,2,27,5,506,75
Victor Hugo,BRA,"MF,FW",Flamengo,18,2004,14.2,832,14,88,509,245,29,832,51,35,68.6,15,29.4,556,3309,1728,32,33,5,28,16,648,54
Vitor Hugo,BRA,DF,Bahia,31,1991,23.7,1245,138,618,592,36,27,1245,0,0,,0,,721,4440,2567,22,6,0,6,1,803,3
Hulk,BRA,FW,Atlético Mineiro,36,1986,32.7,1487,40,87,585,848,107,1482,179,86,48.0,69,38.5,951,5702,2774,90,76,34,127,108,1141,202
José Hurtado,ECU,DF,Red Bull Bragantino,21,2001,18.0,1181,49,261,536,392,19,1181,38,20,52.6,15,39.5,577,3165,1683,57,34,9,18,7,569,79
Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,391,8,47,177,172,15,391,21,10,47.6,10,47.6,224,1156,595,16,19,1,17,5,249,30
Igor,BRA,MF,Flamengo,19,2003,0.9,71,2,5,46,21,1,71,1,1,100.0,0,0.0,47,206,73,2,2,0,3,2,55,3
André Inácio,BRA,FW,Flamengo,20,2002,0.2,5,0,3,1,1,0,5,0,0,,0,,2,3,0,0,0,0,0,0,2,1
Gabriel Inocêncio,BRA,DF,Santos,28,1994,14.2,931,55,301,442,199,11,931,53,24,45.3,26,49.1,446,2664,1265,24,17,3,26,16,485,46
Isaac,BRA,FW,Atlético Mineiro,18,2004,0.2,7,0,0,3,4,1,7,0,0,,0,,3,17,0,0,0,0,1,1,4,3
Isaac,BRA,"MF,DF",Fluminense,18,2004,1.5,122,0,26,36,63,9,122,22,11,50.0,9,40.9,73,470,217,6,4,3,9,4,78,24
Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,0.8,50,2,15,23,12,4,50,7,4,57.1,3,42.9,30,219,78,0,0,1,5,1,30,9
Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,11.3,669,79,322,340,14,2,669,12,8,66.7,1,8.3,344,1652,1001,9,2,0,9,3,400,2
Ivonei,BRA,MF,Santos,20,2002,0.0,3,0,0,3,0,0,3,0,0,,0,,1,5,0,0,0,0,0,0,3,1
Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,9.8,599,17,120,253,237,22,599,34,22,64.7,10,29.4,307,1903,1032,28,11,6,16,7,338,66
Jadsom,BRA,MF,Red Bull Bragantino,21,2001,21.1,1346,45,253,811,298,22,1346,26,18,69.2,6,23.1,700,3120,1303,16,20,3,26,24,813,50
Jair,BRA,MF,Vasco da Gama,28,1994,17.7,1147,34,210,725,226,21,1145,34,17,50.0,11,32.4,739,3974,2208,33,27,4,25,5,798,32
Jamerson,BRA,"DF,FW",Coritiba,24,1998,21.0,1179,63,398,521,287,16,1179,88,53,60.2,30,34.1,622,4177,2370,54,39,8,26,14,578,78
Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,189,4,11,76,108,25,189,22,9,40.9,12,54.5,107,720,327,15,8,5,23,7,125,31
Jandrei,BRA,GK,São Paulo,29,1993,5.0,248,205,247,1,0,0,248,0,0,,0,,148,618,405,0,0,0,0,0,151,0
Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38.0,1049,912,1043,6,0,0,1049,0,0,,0,,493,2785,1730,0,0,0,0,0,339,0
