Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Jérôme Roussillon,FRA,DF,Union Berlin,Bundesliga,29,1993,16,11,957,10.6,0,2,2,0,0,0,2,0,0.5,0.5,1.1,1.7,18,28,42,0.00,0.19,0.19,0.00,0.19,0.05,0.11,0.16,0.05,0.16
Nicolò Rovella,ITA,MF,Monza,Serie A,20,2001,25,21,"1,740",19.3,1,2,3,1,0,0,5,1,1.2,1.2,2.2,3.4,26,99,19,0.05,0.10,0.16,0.05,0.16,0.06,0.11,0.18,0.06,0.18
Nicolò Rovella,ITA,MF,Juventus,Serie A,20,2001,3,0,27,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30
Amir Rrahmani,KVX,DF,Napoli,Serie A,28,1994,29,27,"2,448",27.2,2,1,3,2,0,0,2,0,1.8,1.8,1.0,2.9,23,135,5,0.07,0.04,0.11,0.07,0.11,0.07,0.04,0.11,0.07,0.11
Ruan,BRA,DF,Sassuolo,Serie A,23,1999,23,21,"1,711",19.0,0,0,0,0,0,0,13,3,0.5,0.5,0.0,0.5,6,22,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Rubén,ESP,"DF,MF",Espanyol,La Liga,21,2001,18,9,888,9.9,0,2,2,0,0,0,1,0,0.5,0.5,1.5,2.0,34,14,57,0.00,0.20,0.20,0.00,0.20,0.05,0.15,0.20,0.05,0.20
Antonio Rüdiger,GER,DF,Real Madrid,La Liga,29,1993,33,26,"2,415",26.8,1,0,1,1,0,0,1,0,1.8,1.8,0.1,1.9,21,59,10,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,32,1990,22,6,794,8.8,0,1,1,0,0,0,3,0,0.2,0.2,0.8,0.9,7,42,7,0.00,0.11,0.11,0.00,0.11,0.02,0.09,0.11,0.02,0.11
Daniele Rugani,ITA,DF,Juventus,Serie A,28,1994,9,6,564,6.3,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,2,5,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Matteo Ruggeri,ITA,"DF,MF",Atalanta,Serie A,20,2002,15,8,829,9.2,0,1,1,0,0,0,3,0,0.6,0.6,0.9,1.5,22,55,65,0.00,0.11,0.11,0.00,0.11,0.06,0.10,0.16,0.06,0.16
Mário Rui,POR,DF,Napoli,Serie A,31,1991,22,21,"1,749",19.4,0,6,6,0,0,0,2,1,0.6,0.6,4.0,4.6,52,153,97,0.00,0.31,0.31,0.00,0.31,0.03,0.20,0.24,0.03,0.24
Aitor Ruibal,ESP,"DF,FW",Betis,La Liga,26,1996,26,15,"1,454",16.2,0,0,0,0,0,0,4,1,0.8,0.8,2.1,3.0,38,62,70,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18
Kays Ruiz,FRA,MF,Auxerre,Ligue 1,19,2002,1,1,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,26,1996,27,21,"1,892",21.0,3,2,5,3,0,0,0,0,2.8,2.8,2.1,4.9,32,128,86,0.14,0.10,0.24,0.14,0.24,0.13,0.10,0.23,0.13,0.23
Víctor Ruiz,ESP,DF,Betis,La Liga,33,1989,10,5,560,6.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Gerónimo Rulli,ARG,GK,Villarreal,La Liga,30,1992,14,14,"1,260",14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessandro Russo,ITA,GK,Sassuolo,Serie A,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Franco Russo,ARG,DF,Mallorca,La Liga,27,1994,3,2,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Georginio Rutter,FRA,"FW,MF",Leeds United,Premier League,20,2002,11,1,273,3.0,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,5,6,21,0.00,0.33,0.33,0.00,0.33,0.13,0.10,0.22,0.13,0.22
Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,20,2002,15,11,"1,009",11.2,2,2,4,2,0,0,2,0,3.0,3.0,2.3,5.4,32,25,75,0.18,0.18,0.36,0.18,0.36,0.27,0.21,0.48,0.27,0.48
Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,24,1997,13,12,"1,037",11.5,0,0,0,0,0,0,2,0,0.7,0.7,0.5,1.2,20,32,32,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10
Julian Ryerson,NOR,DF,Dortmund,Bundesliga,24,1997,17,17,"1,410",15.7,1,1,2,1,0,0,2,0,0.5,0.5,1.5,2.0,54,55,69,0.06,0.06,0.13,0.06,0.13,0.03,0.10,0.13,0.03,0.13
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,29,1992,29,29,"2,610",29.0,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
José Sá,POR,GK,Wolves,Premier League,29,1993,36,36,"3,240",36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Youssouf Sabaly,SEN,DF,Betis,La Liga,29,1993,23,19,"1,680",18.7,1,1,2,1,0,0,2,0,0.5,0.5,0.7,1.2,41,72,64,0.05,0.05,0.11,0.05,0.11,0.02,0.04,0.06,0.02,0.06
Halid Šabanović,BIH,DF,Angers,Ligue 1,22,1999,15,8,638,7.1,2,0,2,2,0,0,1,1,0.9,0.9,0.0,1.0,5,20,30,0.28,0.00,0.28,0.28,0.28,0.13,0.01,0.14,0.13,0.14
Abdelhamid Sabiri,MAR,"MF,FW",Sampdoria,Serie A,25,1996,18,12,"1,069",11.9,2,0,2,1,1,2,5,0,3.0,1.4,1.4,2.8,7,49,54,0.17,0.00,0.17,0.08,0.08,0.26,0.12,0.38,0.11,0.23
Marcel Sabitzer,AUT,MF,Manchester Utd,Premier League,28,1994,11,7,627,7.0,0,1,1,0,0,0,1,0,0.7,0.7,0.9,1.7,8,38,26,0.00,0.14,0.14,0.00,0.14,0.11,0.13,0.24,0.11,0.24
Marcel Sabitzer,AUT,MF,Bayern Munich,Bundesliga,28,1994,15,7,628,7.0,1,1,2,1,0,0,2,0,1.1,1.1,0.4,1.4,7,52,19,0.14,0.14,0.29,0.14,0.29,0.15,0.05,0.20,0.15,0.20
Falaye Sacko,MLI,DF,Montpellier,Ligue 1,27,1995,35,29,"2,580",28.7,1,3,4,1,0,0,3,0,0.8,0.8,1.1,1.9,50,76,70,0.03,0.10,0.14,0.03,0.14,0.03,0.04,0.07,0.03,0.07
Umar Sadiq,NGA,FW,Almería,La Liga,25,1997,3,3,240,2.7,2,0,2,2,0,0,1,0,1.5,1.5,0.2,1.6,5,2,7,0.75,0.00,0.75,0.75,0.75,0.55,0.06,0.61,0.55,0.61
Umar Sadiq,NGA,FW,Real Sociedad,La Liga,25,1997,2,1,82,0.9,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,1,6,1.10,0.00,1.10,1.10,1.10,0.47,0.00,0.47,0.47,0.47
Alexis Saelemaekers,BEL,"FW,DF",Milan,Serie A,23,1999,30,14,"1,403",15.6,2,3,5,2,0,0,1,0,2.5,2.5,4.1,6.6,52,52,143,0.13,0.19,0.32,0.13,0.32,0.16,0.27,0.42,0.16,0.42
Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,27,1995,21,6,644,7.2,5,0,5,5,0,0,2,0,3.3,3.3,0.9,4.2,19,26,67,0.70,0.00,0.70,0.70,0.70,0.46,0.13,0.59,0.46,0.59
Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,25,1997,25,12,"1,120",12.4,1,5,6,1,0,0,1,0,1.6,1.6,4.6,6.2,93,69,111,0.08,0.40,0.48,0.08,0.48,0.13,0.37,0.50,0.13,0.50
Théo Sainte-Luce,FRA,DF,Montpellier,Ligue 1,23,1998,9,7,534,5.9,1,1,2,1,0,0,0,0,0.4,0.4,0.7,1.2,5,14,36,0.17,0.17,0.34,0.17,0.34,0.07,0.13,0.20,0.07,0.20
Samuel Sáiz,ESP,MF,Girona,La Liga,31,1991,8,1,240,2.7,2,0,2,0,2,2,1,0,1.7,0.1,0.2,0.4,5,17,18,0.75,0.00,0.75,0.00,0.00,0.62,0.09,0.72,0.04,0.13
Bukayo Saka,ENG,FW,Arsenal,Premier League,20,2001,38,37,"3,181",35.3,14,11,25,12,2,3,6,0,11.2,9.1,8.5,17.6,179,109,520,0.40,0.31,0.71,0.34,0.65,0.32,0.24,0.56,0.26,0.50
Hamza Sakhi,FRA,MF,Auxerre,Ligue 1,26,1996,27,18,"1,658",18.4,1,2,3,1,0,0,1,0,1.7,1.7,3.2,4.9,43,135,75,0.05,0.11,0.16,0.05,0.16,0.09,0.17,0.27,0.09,0.27
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,32,1990,15,7,763,8.5,1,0,1,1,0,0,2,0,0.5,0.5,0.2,0.7,0,33,2,0.12,0.00,0.12,0.12,0.12,0.06,0.02,0.08,0.06,0.08
Jacopo Sala,ITA,MF,Spezia,Serie A,30,1991,6,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Ibrahim Salah,MAR,"FW,MF",Rennes,Ligue 1,20,2001,13,1,227,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,13,14,27,0.00,0.00,0.00,0.00,0.00,0.10,0.14,0.24,0.10,0.24
Mohamed Salah,EGY,FW,Liverpool,Premier League,30,1992,38,37,"3,290",36.6,19,12,31,17,2,4,2,0,21.6,18.5,7.2,25.7,120,149,421,0.52,0.33,0.85,0.47,0.79,0.59,0.20,0.79,0.51,0.70
Amine Salama,FRA,"FW,MF",Angers,Ligue 1,22,2000,25,12,"1,249",13.9,3,1,4,3,0,0,1,0,3.0,3.0,1.5,4.5,35,21,94,0.22,0.07,0.29,0.22,0.29,0.22,0.11,0.33,0.22,0.33
Kike Salas,ESP,DF,Sevilla,La Liga,20,2002,6,4,368,4.1,1,1,2,1,0,0,1,1,0.2,0.2,0.2,0.4,3,14,0,0.24,0.24,0.49,0.24,0.49,0.04,0.05,0.09,0.04,0.09
William Saliba,FRA,DF,Arsenal,Premier League,21,2001,27,27,"2,415",26.8,2,1,3,2,0,0,4,0,0.9,0.9,1.2,2.1,13,99,2,0.07,0.04,0.11,0.07,0.11,0.03,0.04,0.08,0.03,0.08
Dikeni-Rafid Salifou,TOG,MF,Werder Bremen,Bundesliga,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mohammed Salisu,GHA,DF,Southampton,Premier League,23,1999,22,21,"1,973",21.9,0,1,1,0,0,0,5,0,1.5,1.5,0.6,2.1,5,82,4,0.00,0.05,0.05,0.00,0.05,0.07,0.03,0.10,0.07,0.10
Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,25,1997,19,10,"1,002",11.1,1,3,4,1,0,0,6,0,2.6,2.6,1.3,3.8,22,17,71,0.09,0.27,0.36,0.09,0.36,0.23,0.11,0.34,0.23,0.34
Yoann Salmier,GUF,DF,Troyes,Ligue 1,29,1992,32,31,"2,646",29.4,1,0,1,1,0,0,5,1,1.2,1.2,0.4,1.6,24,121,9,0.03,0.00,0.03,0.03,0.03,0.04,0.02,0.05,0.04,0.05
Salvi,ESP,"FW,MF",Rayo Vallecano,La Liga,31,1991,24,4,490,5.4,0,0,0,0,0,0,2,0,0.8,0.8,0.7,1.4,27,13,51,0.00,0.00,0.00,0.00,0.00,0.14,0.12,0.26,0.14,0.26
Lazar Samardzic,SRB,MF,Udinese,Serie A,20,2002,37,19,"1,848",20.5,5,4,9,5,0,0,1,0,2.4,2.4,3.7,6.1,34,100,65,0.24,0.19,0.44,0.24,0.44,0.12,0.18,0.30,0.12,0.30
Diadie Samassékou,MLI,"MF,FW",Hoffenheim,Bundesliga,26,1996,2,1,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mama Samba Baldé,GNB,FW,Troyes,Ligue 1,26,1995,34,30,"2,665",29.6,12,3,15,10,2,2,6,2,10.6,9.1,2.1,11.2,51,56,179,0.41,0.10,0.51,0.34,0.44,0.36,0.07,0.43,0.31,0.38
Brice Samba,FRA,GK,Lens,Ligue 1,28,1994,37,37,"3,330",37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Albert Sambi Lokonga,BEL,MF,Arsenal,Premier League,22,1999,6,2,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Albert Sambi Lokonga,BEL,MF,Crystal Palace,Premier League,22,1999,9,6,536,6.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,2,20,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03
Junior Sambia,FRA,DF,Salernitana,Serie A,25,1996,22,7,697,7.7,0,1,1,0,0,0,3,0,0.6,0.6,1.6,2.2,23,27,38,0.00,0.13,0.13,0.00,0.13,0.08,0.21,0.29,0.08,0.29
Fede San Emeterio,ESP,MF,Cádiz,La Liga,25,1997,33,24,"1,844",20.5,0,1,1,0,0,0,14,0,0.3,0.3,0.8,1.1,1,45,11,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.05,0.02,0.05
Antonio Sanabria,PAR,FW,Torino,Serie A,26,1996,33,28,"2,433",27.0,12,4,16,11,1,1,4,0,9.3,8.5,3.0,11.5,17,46,139,0.44,0.15,0.59,0.41,0.55,0.34,0.11,0.45,0.32,0.42
Leandro Sanca,GNB,"FW,MF",Spezia,Serie A,22,2000,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oihan Sancet,ESP,MF,Athletic Club,La Liga,22,2000,36,32,"2,532",28.1,10,2,12,8,2,2,6,1,7.6,6.0,4.2,10.2,91,159,156,0.36,0.07,0.43,0.28,0.36,0.27,0.15,0.42,0.21,0.36
Renato Sanches,POR,MF,Paris S-G,Ligue 1,24,1997,23,6,717,8.0,2,0,2,2,0,0,1,0,1.1,1.1,1.7,2.8,30,56,25,0.25,0.00,0.25,0.25,0.25,0.14,0.21,0.35,0.14,0.35
Alexis Sánchez,CHI,"FW,MF",Marseille,Ligue 1,33,1988,35,32,"2,679",29.8,14,3,17,12,2,3,3,0,12.6,10.2,5.8,16.0,42,127,232,0.47,0.10,0.57,0.40,0.50,0.42,0.20,0.62,0.34,0.54
Antonio Sánchez,ESP,"MF,DF",Mallorca,La Liga,25,1997,32,11,"1,076",12.0,0,0,0,0,0,0,5,0,0.6,0.6,0.8,1.4,22,34,56,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12
Davinson Sánchez,COL,DF,Tottenham,Premier League,26,1996,18,8,858,9.5,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,5,35,4,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11
Iván Sánchez,ESP,"MF,FW",Valladolid,La Liga,29,1992,25,13,"1,154",12.8,1,1,2,1,0,0,0,0,0.8,0.8,1.6,2.4,58,65,61,0.08,0.08,0.16,0.08,0.16,0.06,0.12,0.19,0.06,0.19
Javi Sánchez,ESP,DF,Valladolid,La Liga,25,1997,32,28,"2,392",26.6,1,0,1,1,0,0,11,0,0.7,0.7,0.1,0.8,21,74,5,0.04,0.00,0.04,0.04,0.04,0.03,0.00,0.03,0.03,0.03
Manu Sánchez,ESP,DF,Osasuna,La Liga,21,2000,31,22,"2,124",23.6,0,2,2,0,0,0,3,0,0.8,0.8,2.1,2.8,42,100,105,0.00,0.08,0.08,0.00,0.08,0.03,0.09,0.12,0.03,0.12
Robert Sánchez,ESP,GK,Brighton,Premier League,24,1997,23,23,"2,070",23.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,22,2000,26,21,"1,686",18.7,6,3,9,6,0,0,0,0,4.2,4.2,5.0,9.2,88,76,173,0.32,0.16,0.48,0.32,0.48,0.22,0.27,0.49,0.22,0.49
Alex Sandro,BRA,DF,Juventus,Serie A,31,1991,25,21,"1,787",19.9,0,1,1,0,0,0,5,1,0.2,0.2,0.9,1.1,51,97,25,0.00,0.05,0.05,0.00,0.05,0.01,0.05,0.05,0.01,0.05
Leroy Sané,GER,"MF,FW",Bayern Munich,Bundesliga,26,1996,32,20,"2,010",22.3,8,7,15,8,0,0,4,0,8.5,8.5,4.3,12.8,77,134,198,0.36,0.31,0.67,0.36,0.67,0.38,0.19,0.57,0.38,0.57
Sidi Sané,GER,FW,Schalke 04,Bundesliga,19,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Morgan Sanson,FRA,MF,Aston Villa,Premier League,27,1994,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Morgan Sanson,FRA,MF,Strasbourg,Ligue 1,27,1994,18,18,"1,419",15.8,1,2,3,1,0,0,1,0,3.1,3.1,2.1,5.3,43,60,70,0.06,0.13,0.19,0.06,0.19,0.20,0.14,0.34,0.20,0.34
Nicola Sansone,ITA,FW,Bologna,Serie A,30,1991,18,8,740,8.2,4,2,6,4,0,0,2,0,2.8,2.8,1.0,3.7,17,13,72,0.49,0.24,0.73,0.49,0.73,0.34,0.12,0.45,0.34,0.45
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,27,1995,25,20,"1,813",20.1,2,0,2,2,0,0,2,0,1.1,1.1,0.7,1.8,17,141,21,0.10,0.00,0.10,0.10,0.10,0.06,0.03,0.09,0.06,0.09
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,30,1991,29,14,"1,208",13.4,4,3,7,4,0,0,4,0,2.8,2.8,3.4,6.2,56,56,125,0.30,0.22,0.52,0.30,0.52,0.21,0.26,0.46,0.21,0.46
Pablo Sarabia,ESP,"FW,MF",Wolves,Premier League,30,1992,13,9,765,8.5,1,0,1,1,0,0,3,0,3.1,3.1,0.8,3.9,17,41,54,0.12,0.00,0.12,0.12,0.12,0.36,0.09,0.46,0.36,0.46
Pablo Sarabia,ESP,"FW,MF",Paris S-G,Ligue 1,30,1992,14,3,370,4.1,0,0,0,0,0,0,1,0,1.3,1.3,1.3,2.7,9,18,37,0.00,0.00,0.00,0.00,0.00,0.32,0.33,0.64,0.32,0.64
Jeremy Sarmiento,ECU,MF,Brighton,Premier League,20,2002,9,1,176,2.0,0,1,1,0,0,0,1,0,0.3,0.3,0.2,0.5,5,11,20,0.00,0.51,0.51,0.00,0.51,0.17,0.11,0.28,0.17,0.28
Amin Sarr,SWE,FW,Lyon,Ligue 1,21,2001,13,6,537,6.0,1,1,2,1,0,0,0,0,1.2,1.2,0.4,1.6,12,9,47,0.17,0.17,0.34,0.17,0.34,0.21,0.07,0.27,0.21,0.27
Bouna Sarr,SEN,FW,Bayern Munich,Bundesliga,30,1992,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Malang Sarr,FRA,DF,Monaco,Ligue 1,23,1999,13,8,716,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,59,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Mamadou Sarr,FRA,MF,Lyon,Ligue 1,16,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mouhamadou Sarr,SEN,GK,Cremonese,Serie A,25,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Martin Satriano,URU,FW,Empoli,Serie A,21,2001,31,20,"1,705",18.9,2,1,3,2,0,0,4,0,3.9,3.9,1.2,5.1,29,22,127,0.11,0.05,0.16,0.11,0.16,0.20,0.07,0.27,0.20,0.27
Téji Savanier,FRA,MF,Montpellier,Ligue 1,30,1991,30,30,"2,546",28.3,12,4,16,6,6,6,4,3,8.6,3.8,5.8,9.6,48,205,117,0.42,0.14,0.57,0.21,0.35,0.30,0.21,0.51,0.14,0.34
Esteban Saveljich,MNE,FW,Rayo Vallecano,La Liga,31,1991,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,31,1991,22,22,"1,943",21.6,0,0,0,0,0,0,4,2,0.2,0.2,0.0,0.2,20,74,6,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Joe Scally,USA,DF,Gladbach,Bundesliga,19,2002,28,25,"2,208",24.5,0,0,0,0,0,0,2,0,0.5,0.5,1.8,2.3,29,57,60,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,18,2003,32,29,"2,335",25.9,2,2,4,2,0,0,7,0,2.0,2.0,0.4,2.4,22,158,34,0.08,0.08,0.15,0.08,0.15,0.08,0.01,0.09,0.08,0.09
Gianluca Scamacca,ITA,FW,West Ham,Premier League,23,1999,16,11,926,10.3,3,0,3,3,0,0,3,0,2.5,2.5,0.7,3.1,13,17,48,0.29,0.00,0.29,0.29,0.29,0.24,0.07,0.31,0.24,0.31
Gustavo Scarpa,BRA,"MF,FW",Nott'ham Forest,Premier League,28,1994,6,2,181,2.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,9,12,4,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.14,0.13,0.14
Kevin Schade,GER,FW,Brentford,Premier League,20,2001,18,7,732,8.1,0,1,1,0,0,0,2,0,2.1,2.1,1.1,3.2,24,15,57,0.00,0.12,0.12,0.00,0.12,0.25,0.13,0.39,0.25,0.39
Kevin Schade,GER,"FW,MF",Freiburg,Bundesliga,20,2001,8,1,182,2.0,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7,3,20,0.49,0.00,0.49,0.49,0.49,0.12,0.00,0.12,0.12,0.12
András Schäfer,HUN,MF,Union Berlin,Bundesliga,23,1999,16,10,860,9.6,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,15,26,18,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,30,1991,36,36,"3,206",35.6,1,3,4,1,0,0,7,0,4.9,4.9,3.3,8.2,27,139,32,0.03,0.08,0.11,0.03,0.11,0.14,0.09,0.23,0.14,0.23
Derry Scherhant,GER,"FW,MF",Hertha BSC,Bundesliga,19,2002,10,2,285,3.2,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,4,1,16,0.32,0.00,0.32,0.32,0.32,0.06,0.03,0.10,0.06,0.10
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,26,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,4.6,4.6,0.6,5.1,8,11,68,0.29,0.10,0.38,0.29,0.38,0.44,0.05,0.49,0.44,0.49
Kingsley Schindler,GHA,"DF,MF",Köln,Bundesliga,29,1993,29,8,"1,088",12.1,0,1,1,0,0,0,4,0,2.2,2.2,0.7,2.9,20,50,75,0.00,0.08,0.08,0.00,0.08,0.18,0.06,0.24,0.18,0.24
Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,24,1997,22,16,"1,506",16.7,1,1,2,1,0,0,2,0,0.3,0.3,0.7,0.9,23,77,12,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,25,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,25,1997,13,8,734,8.2,2,0,2,2,0,0,3,0,1.6,1.6,0.5,2.1,1,21,3,0.25,0.00,0.25,0.25,0.25,0.19,0.06,0.25,0.19,0.25
Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,22,1999,28,27,"2,252",25.0,4,5,9,4,0,0,3,0,1.6,1.6,1.7,3.3,39,159,14,0.16,0.20,0.36,0.16,0.36,0.06,0.07,0.13,0.06,0.13
Jeffrey Schlupp,GHA,"MF,FW",Crystal Palace,Premier League,29,1992,34,30,"2,531",28.1,3,1,4,3,0,0,7,0,3.2,3.2,1.4,4.6,32,98,67,0.11,0.04,0.14,0.11,0.14,0.11,0.05,0.17,0.11,0.17
Kasper Schmeichel,DEN,GK,Nice,Ligue 1,35,1986,36,36,"3,240",36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,32,1990,3,0,41,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,6,0.00,0.00,0.00,0.00,0.00,0.68,0.19,0.88,0.68,0.88
Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,22,2000,27,15,"1,520",16.9,1,3,4,1,0,0,3,0,1.5,1.5,2.0,3.5,34,75,84,0.06,0.18,0.24,0.06,0.24,0.09,0.12,0.21,0.09,0.21
Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,20,2002,5,3,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
