Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Hayao Kawabe,JPN,"MF,FW",Standard Liège,27,1995,21.5,792,642,143,38,5,4,106,5,73,33,26,0,543,7,23
Fatih Kaya,,FW,Sint-Truiden,23,1999,13.0,233,214,19,0,4,3,4,3,0,0,0,0,178,0,10
Joris Kayembe,COD,DF,Genk,28,1994,14.1,877,708,163,18,0,9,49,145,0,0,0,0,672,6,22
Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21,2002,0.4,18,18,0,0,0,0,0,0,0,0,0,0,11,0,0
Amadou Keita,GUI,"MF,FW",Eupen,21,2001,15.1,572,558,8,4,1,1,8,4,0,0,0,0,464,6,20
Mandela Keita,BEL,MF,OH Leuven,21,2002,0.7,35,35,0,0,0,1,0,0,0,0,0,0,33,0,0
Mandela Keita,BEL,MF,Antwerp,21,2002,16.5,1029,1003,26,20,0,5,0,6,0,0,0,0,918,0,9
Gyrano Kerk,SUR,"FW,MF",Antwerp,27,1995,9.8,293,283,10,1,1,0,24,9,0,0,0,0,183,0,21
Bilal El Khannouss,MAR,MF,Genk,19,2004,24.2,1489,1252,229,57,8,26,169,37,105,29,54,0,1086,8,43
Sofian Kiyine,MAR,"MF,FW",OH Leuven,25,1997,3.2,118,112,5,1,1,5,10,1,3,2,1,0,78,1,8
Willian Klaus,BRA,DF,RWD Molenbeek,29,1994,13.8,562,550,11,8,1,1,0,2,0,0,0,0,469,1,3
Stefan Knežević,SUI,DF,Charleroi,26,1996,9.2,395,360,34,13,1,0,3,17,0,0,0,0,287,1,6
Hervé Koffi,BFA,GK,Charleroi,26,1996,26.0,938,686,250,82,0,6,0,0,0,0,0,0,622,2,1
Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,25.3,828,740,84,13,11,17,71,15,55,39,1,0,638,4,26
Mory Konaté,GUI,"MF,DF",Mechelen,29,1993,13.5,566,557,8,6,0,1,3,2,0,0,0,0,462,1,9
Youssouf Koné,MLI,DF,RWD Molenbeek,28,1995,6.2,290,270,20,10,0,4,5,10,0,0,0,0,227,0,3
Jan Král,CZE,DF,Eupen,24,1999,9.0,550,524,24,13,1,4,2,1,0,0,0,0,416,2,4
Sven Kums,BEL,MF,Gent,35,1988,21.5,1498,1304,187,70,6,14,105,14,88,31,26,2,1251,7,21
Bram Lagae,BEL,DF,Gent,19,2004,1.5,96,93,3,2,0,0,0,1,0,0,0,0,89,0,0
Konstantinos Laifis,CYP,DF,Standard Liège,30,1993,18.7,1114,1050,63,29,0,7,2,22,0,0,0,0,939,1,15
Boris lambert,BEL,"MF,DF",Eupen,23,2000,15.8,699,683,14,13,1,13,7,1,0,0,0,0,506,2,11
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,23.0,1167,1072,88,16,3,7,57,68,4,0,0,0,906,7,37
Lion Lauberbach,GER,FW,Mechelen,25,1998,19.2,399,392,5,1,1,1,7,0,0,0,0,0,290,2,14
Dimitri Lavalée,BEL,DF,Mechelen,26,1997,2.1,168,153,13,2,0,2,0,2,0,0,0,0,141,2,0
Florian Le Joncour,FRA,DF,RWD Molenbeek,28,1995,9.7,531,431,99,22,1,6,0,51,0,0,0,0,407,1,5
Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,19,2003,17.4,767,695,71,26,5,4,84,3,38,12,26,0,510,1,30
Theo Leoni,BEL,MF,Anderlecht,23,2000,21.1,1278,1212,60,29,3,6,36,13,10,3,3,0,1075,6,15
Fedde Leysen,BEL,DF,Union SG,20,2003,3.7,194,155,39,5,0,0,1,34,0,0,0,0,138,0,2
Tobe Leysen,BEL,GK,OH Leuven,21,2002,16.0,631,411,217,75,0,4,0,0,0,0,0,0,414,3,1
Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,1.9,100,76,23,0,0,0,3,23,0,0,0,0,44,1,0
Heinz Lindner,AUT,GK,Union SG,33,1990,1.0,25,21,4,0,0,0,0,0,0,0,0,0,22,0,0
Justin Lonwijk,SUR,"MF,FW",Anderlecht,23,1999,0.5,18,18,0,0,0,0,0,0,0,0,0,0,12,0,0
Senne Lynen,BEL,MF,Union SG,24,1999,2.0,134,118,16,5,0,0,8,1,10,5,2,0,109,0,4
Kevin Mac Allister,ARG,DF,Union SG,25,1997,21.0,1273,1040,232,28,2,0,3,173,0,0,0,0,1047,1,12
Koki Machida,JPN,DF,Union SG,25,1997,22.2,1353,1173,174,20,1,3,11,153,0,0,0,0,1081,6,15
Nicolas Madsen,DEN,MF,Westerlo,23,2000,23.5,1140,979,155,64,2,17,109,25,66,26,31,0,869,6,20
Mathieu Maertens,BEL,"FW,MF",OH Leuven,28,1995,7.7,203,188,13,2,0,1,7,9,0,0,0,0,141,2,12
Gary Magnée,BEL,"DF,MF",Eupen,23,1999,21.8,955,709,243,28,4,4,136,136,79,31,30,0,657,3,23
Christ Makosso,CGO,DF,RWD Molenbeek,19,2004,4.0,171,162,6,6,0,2,1,0,0,0,0,0,104,3,1
Yonas Malede,ISR,"FW,MF",Mechelen,23,1999,3.6,105,99,6,2,0,1,14,3,0,0,0,0,80,0,3
Kristiyan Malinov,BUL,MF,Kortrijk,29,1994,9.7,422,407,13,9,1,0,2,3,1,0,0,0,328,2,11
Mark Mampasi,UKR,DF,Kortrijk,20,2003,18.9,729,691,35,20,0,5,1,15,0,0,0,0,553,3,8
Damien Marcq,FRA,DF,Charleroi,34,1988,15.8,707,663,43,14,0,9,3,4,0,0,0,0,576,1,9
Théo Maréchal,NED,"MF,FW",Eupen,18,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Eliot Matazo,BEL,MF,Antwerp,21,2002,0.2,25,24,1,0,0,2,2,0,1,0,1,0,18,0,0
Yusuke Matsuo,JPN,"MF,FW",Westerlo,26,1997,9.3,234,226,6,0,0,0,16,1,1,1,0,0,157,2,11
Youssef Maziz,FRA,"MF,FW",OH Leuven,25,1998,17.6,708,578,127,43,3,7,112,9,67,33,24,0,464,3,23
Dylan Mbayo,BEL,"FW,MF",Kortrijk,21,2001,5.0,142,135,7,0,0,1,8,6,0,0,0,0,107,0,7
Isaac Mbenza,BEL,"DF,FW",Charleroi,27,1996,17.5,747,592,149,33,5,9,130,38,77,27,40,0,509,6,18
Pathé Mboup,SEN,"MF,FW",RWD Molenbeek,19,2003,8.5,232,225,6,0,1,2,9,1,1,0,1,0,165,1,14
Mark McKenzie,USA,DF,Genk,24,1999,20.9,1369,1276,86,56,1,10,0,5,0,0,0,0,1183,7,4
Dire Mebude,SCO,"MF,FW",Westerlo,19,2004,1.1,30,28,2,0,1,0,1,2,0,0,0,0,23,0,1
Brandon Mechele,BEL,DF,Club Brugge,30,1993,29.8,2062,2000,59,43,0,14,1,6,0,0,0,0,1785,3,15
Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21,2002,21.4,964,764,196,27,1,9,63,146,23,4,9,1,717,4,26
Bjorn Meijer,NED,DF,Club Brugge,20,2003,14.9,880,722,155,7,0,1,63,148,0,0,0,0,653,3,36
Hamza Mendyl,MAR,"DF,MF",OH Leuven,25,1997,16.7,616,504,110,6,0,0,30,104,0,0,0,0,460,2,16
Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34,1989,14.6,633,526,102,33,10,3,91,6,40,21,18,0,433,5,13
Billel Messaoudi,ALG,"DF,MF",Kortrijk,25,1997,0.3,14,14,0,0,0,0,0,0,0,0,0,0,11,0,1
Senna Miangue,BEL,DF,Cercle Brugge,26,1997,8.0,399,302,96,4,0,1,14,92,0,0,0,0,224,1,10
Alex Mighten,ENG,MF,Kortrijk,21,2002,2.7,55,52,3,0,1,0,5,0,3,1,0,0,42,0,4
Simon Mignolet,BEL,GK,Club Brugge,35,1988,27.1,986,783,203,50,0,1,0,0,0,0,0,0,800,0,0
Florian Miguel,FRA,DF,OH Leuven,26,1996,18.5,771,626,142,18,0,3,24,122,2,0,0,0,551,3,21
Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,16.8,318,305,10,1,3,0,12,0,0,0,0,0,219,3,10
Kento Misao,JPN,MF,OH Leuven,27,1996,7.3,236,232,4,3,0,1,3,1,0,0,0,0,163,0,3
Stefan Mitrović,SRB,DF,Gent,33,1990,5.2,215,200,15,15,0,9,0,0,0,0,0,0,174,0,1
Kevin Möhwald,GER,MF,Eupen,30,1993,15.0,786,732,50,28,1,5,28,9,8,0,6,0,652,4,14
Lars Montegnies,BEL,MF,Kortrijk,17,2005,1.9,77,77,0,0,0,0,0,0,0,0,0,0,61,0,0
Luca Monticelli,BEL,MF,Anderlecht,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roméo Monticelli,BEL,DF,Charleroi,17,2005,1.3,89,68,21,0,0,0,2,21,0,0,0,0,65,0,1
Ryota Morioka,JPN,MF,Charleroi,32,1991,10.1,573,542,29,16,0,11,13,1,9,3,6,0,464,2,13
Anthony Moris,LUX,GK,Union SG,33,1990,28.8,999,795,203,90,0,1,0,0,0,0,0,0,770,1,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,29,1994,28.2,1047,998,43,11,2,7,29,7,7,3,3,0,837,6,35
Suphanat Mueanta,THA,"FW,MF",OH Leuven,20,2002,1.6,46,44,2,0,0,0,4,2,0,0,0,0,31,0,4
Arbnor Muja,ALB,"FW,MF",Antwerp,24,1998,13.4,554,512,38,7,1,4,33,28,3,0,1,0,432,4,14
Ngal'Ayel Mukau,,MF,Mechelen,18,2004,12.8,519,511,8,8,0,2,0,0,0,0,0,0,455,0,10
Romaine Mundle,ENG,"FW,MF",Standard Liège,20,2003,1.7,67,52,13,0,0,0,7,9,4,2,1,0,47,2,2
Daniel Muñoz,COL,DF,Genk,27,1996,16.0,1107,895,208,18,0,4,26,190,0,0,0,0,883,4,28
Moussa N'Diaye,SEN,DF,Anderlecht,21,2002,7.2,411,341,68,14,0,0,5,54,0,0,0,0,316,2,8
Ignace N'Dri,CIV,"FW,DF",OH Leuven,22,2000,5.6,146,124,21,1,0,0,22,17,2,1,0,0,93,1,16
Paul Nardi,FRA,GK,Gent,29,1994,10.0,283,165,118,31,0,0,0,0,0,0,0,0,211,0,0
Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20,2003,12.6,577,402,173,12,0,0,98,130,31,7,24,0,300,2,25
Roman Neustädter,RUS,DF,Westerlo,35,1988,23.3,1270,1206,63,50,0,7,0,3,0,0,0,0,1104,1,13
Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,31,1992,0.7,11,7,4,2,0,0,0,2,0,0,0,0,7,0,0
Julien Ngoy,BEL,"FW,MF",Mechelen,25,1997,1.5,24,24,0,0,0,0,2,0,0,0,0,0,18,0,3
Nathan Ngoy,BEL,DF,Standard Liège,20,2003,13.1,738,633,103,17,0,9,4,86,0,0,0,0,569,2,7
Casper Nielsen,DEN,MF,Club Brugge,29,1994,14.2,546,493,47,10,2,1,73,5,23,19,2,0,368,6,16
Bart Nieuwkoop,NED,DF,Union SG,27,1996,2.0,100,98,2,0,0,1,6,2,0,0,0,0,78,0,4
Gustaf Nilsson,SWE,FW,Union SG,26,1997,16.1,374,346,27,0,2,1,7,2,0,0,0,0,236,1,20
Ken Nkuba,BEL,"MF,DF",Charleroi,21,2002,1.7,76,66,10,0,0,0,14,10,0,0,0,0,54,0,7
Ken Nkuba,BEL,"DF,FW",Genk,21,2002,0.5,37,23,14,0,0,0,3,14,0,0,0,0,25,0,0
Lucas Noubi,BEL,DF,Standard Liège,18,2005,11.8,717,670,44,24,0,8,9,20,0,0,0,0,553,3,8
Nachon Nsingi,BEL,"FW,MF",OH Leuven,22,2001,13.5,280,258,21,0,1,2,34,9,0,0,0,0,187,1,14
Mitchy Ntelo,BEL,"FW,DF",Charleroi,22,2001,0.4,12,10,2,0,0,0,0,1,0,0,0,0,11,0,0
Isaac Nuhu,GHA,"FW,MF",Eupen,21,2002,25.3,609,524,80,6,3,4,43,17,15,9,5,0,439,5,26
Manaf Nurudeen,GHA,GK,Eupen,24,1999,2.0,105,54,48,11,0,0,0,0,0,0,0,0,60,3,0
Antonio Nusa,NOR,"FW,MF",Club Brugge,18,2005,11.2,398,367,23,6,1,5,44,7,9,8,1,0,290,8,15
Aiden O'Neill,AUS,MF,Standard Liège,25,1998,16.7,811,789,19,14,3,4,10,5,0,0,0,0,670,3,15
Denis Odoi,GHA,"DF,MF",Club Brugge,35,1988,6.4,396,320,74,11,0,2,11,63,0,0,0,0,320,2,9
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,26,1996,2.2,146,132,14,0,0,1,16,13,1,1,0,0,120,0,4
Noah Ohio,NED,FW,Standard Liège,20,2003,3.5,91,90,1,0,0,1,1,1,0,0,0,0,69,0,1
Sheyi Ojo,ENG,"DF,FW",Kortrijk,26,1997,17.1,662,531,129,17,0,5,81,92,15,5,3,0,456,2,27
Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,37,1986,0.7,11,11,0,0,0,0,0,0,0,0,0,0,10,0,1
Kazeem Olaigbe,BEL,"FW,MF",Cercle Brugge,20,2003,6.7,203,192,8,0,2,0,18,2,1,0,0,0,140,3,10
Jacob Ondrejka,SWE,"FW,MF",Antwerp,20,2002,7.7,306,242,62,12,0,1,70,3,47,16,26,0,192,2,9
Raphael Onyedika,NGA,MF,Club Brugge,22,2001,17.6,1055,1020,34,33,0,8,2,1,0,0,0,0,931,1,13
Nathan Opoku,GHA,FW,OH Leuven,22,2001,9.1,207,189,18,0,3,2,5,0,0,0,0,0,130,0,10
Raul Oprut,ROU,DF,Kortrijk,25,1998,1.4,58,51,7,0,0,0,6,7,0,0,0,0,38,0,4
Gift Orban,NGA,"FW,MF",Gent,21,2002,9.2,247,228,19,0,1,3,20,7,0,0,0,0,165,0,12
Joel Ordóñez,ECU,DF,Club Brugge,19,2004,5.2,282,270,11,8,0,1,0,3,0,0,0,0,245,1,0
Zakaria El Ouahdi,MAR,DF,Genk,21,2001,11.8,691,538,149,14,0,1,19,134,1,0,0,0,586,4,16
Zakaria El Ouahdi,MAR,DF,RWD Molenbeek,21,2001,4.8,151,129,22,2,1,1,5,18,2,1,1,0,123,0,7
Aziz Ouattara,CIV,MF,Genk,22,2001,3.2,139,135,4,4,0,3,0,0,0,0,0,0,102,0,4
Kader Ouattara,BFA,"FW,MF",Cercle Brugge,18,2005,0.5,19,19,0,0,0,0,2,0,0,0,0,0,12,0,2
Luca Oyen,BEL,"FW,MF",Genk,20,2003,7.1,175,167,8,0,0,0,12,2,5,3,2,0,128,0,8
Rune Paeshuyse,BEL,DF,Eupen,21,2002,25.2,1095,976,118,17,3,7,22,93,0,0,0,0,853,1,36
Joseph Paintsil,GHA,FW,Genk,25,1998,19.8,685,640,41,1,3,1,94,18,19,4,9,0,508,4,18
Victor Pálsson,ISL,DF,Eupen,32,1991,30.0,1501,1391,102,67,2,5,5,2,0,0,0,0,1233,8,7
Miloš Pantović,SRB,"MF,FW",Eupen,27,1996,14.3,563,517,40,13,4,1,42,7,16,7,5,0,382,6,13
Jonathan Panzo,ENG,DF,Standard Liège,22,2000,2.4,131,118,12,2,0,0,1,10,0,0,0,0,106,1,2
Louis Patris,BEL,DF,Anderlecht,22,2001,10.4,492,389,98,3,1,1,21,95,0,0,0,0,332,5,19
Pierre Patron,FRA,GK,Charleroi,25,1997,4.0,116,84,32,13,0,0,0,0,0,0,0,0,82,0,0
Shayne Pattynama,IDN,DF,Eupen,24,1998,0.5,26,21,5,0,0,0,3,5,0,0,0,0,17,0,0
Pietro Perdichizzi,BEL,DF,Westerlo,30,1992,6.0,335,293,42,16,0,9,2,1,0,0,0,0,289,0,2
Stipe Perica,CRO,"FW,MF",Standard Liège,28,1995,1.0,25,25,0,0,0,0,1,0,0,0,0,0,17,0,1
Jérémy Pétris,FRA,DF,Charleroi,25,1998,7.0,307,210,96,0,1,2,23,96,0,0,0,0,177,1,20
Patrick Pflücke,GER,"FW,DF",Mechelen,26,1996,12.9,563,494,65,7,1,8,66,23,33,12,13,0,425,4,15
Del Piage,BRA,MF,RWD Molenbeek,23,2000,0.7,38,38,0,0,0,0,1,0,0,0,0,0,22,0,3
Arthur Piedfort,BEL,"MF,DF",Westerlo,18,2005,16.3,660,636,23,18,0,1,5,2,0,0,0,0,519,1,15
Lucas Pirard,BEL,GK,Kortrijk,28,1995,9.0,303,172,130,39,0,0,0,0,0,0,0,0,165,1,0
Ewoud Pletinckx,BEL,DF,OH Leuven,22,2000,30.0,1225,1164,57,43,0,11,3,8,0,0,0,0,1024,4,18
Boris Popović,SRB,DF,Cercle Brugge,23,2000,22.2,645,634,7,7,0,0,2,0,0,0,0,0,372,4,9
Ángelo Preciado,ECU,"DF,FW",Genk,25,1998,0.7,63,53,10,3,0,0,5,7,0,0,0,0,55,0,0
Maxence Prevot,FRA,GK,OH Leuven,26,1997,11.0,409,262,146,46,0,1,0,0,0,0,0,0,298,1,0
Isaac Price,NIR,"MF,DF",Standard Liège,19,2003,18.4,896,801,88,16,5,9,59,61,10,1,8,0,635,7,15
Cameron Puertas,SUI,MF,Union SG,24,1998,26.9,1216,1062,149,53,7,8,160,9,86,68,11,0,859,5,37
Abdoul Rachid Ayinde,BFA,"DF,MF",Gent,18,2005,0.1,13,11,2,0,0,0,2,2,0,0,0,0,12,0,1
Aleksandar Radovanović,SRB,DF,Kortrijk,29,1993,10.9,442,419,22,15,0,4,1,1,0,0,0,0,338,1,1
Toon Raemaekers,BEL,"DF,MF",Mechelen,22,2000,1.3,87,79,8,6,0,1,2,2,0,0,0,0,79,0,2
Benito Raman,BEL,FW,Anderlecht,28,1994,3.1,89,84,4,2,1,0,9,1,0,0,0,0,55,1,6
Mathias Rasmussen,NOR,MF,Union SG,25,1997,17.5,718,648,65,20,7,1,62,3,41,29,6,0,519,5,17
Christiaan Ravych,BEL,DF,Cercle Brugge,21,2002,11.9,350,329,20,0,0,1,3,20,0,0,0,0,225,1,4
Jeff Reine-Adélaïde,FRA,MF,RWD Molenbeek,25,1998,15.2,734,654,73,18,4,8,34,5,16,12,4,0,589,7,10
Bryan Reynolds,USA,DF,Westerlo,22,2001,26.2,1342,1052,285,14,2,7,56,271,0,0,0,0,982,5,31
Federico Ricca,URU,DF,OH Leuven,28,1994,16.5,1039,969,61,38,0,14,2,17,0,0,0,0,841,9,10
Rikelmi,BRA,"MF,FW",RWD Molenbeek,21,2001,3.0,108,108,0,0,0,0,1,0,0,0,0,0,93,0,3
Mats Rits,BEL,MF,Anderlecht,30,1993,23.7,1133,1095,35,23,5,2,15,2,5,2,1,0,867,3,14
Mats Rits,BEL,MF,Club Brugge,30,1993,0.9,63,55,8,3,0,1,3,0,3,0,2,0,50,0,2
Kevin Rodríguez,ECU,FW,Union SG,23,2000,4.9,137,130,6,1,1,1,5,1,0,0,0,0,95,1,5
Davy Roef,BEL,GK,Gent,29,1994,12.0,359,256,103,16,0,1,0,0,0,0,0,0,288,0,0
Žan Rogelj,SVN,"DF,MF",Charleroi,23,1999,23.2,1134,850,278,6,0,2,87,266,6,1,3,0,844,6,36
Tuur Rommens,BEL,DF,Westerlo,20,2003,10.5,597,457,138,20,0,5,38,117,1,1,0,0,407,2,19
Franco Russo,ARG,DF,OH Leuven,28,1994,0.6,11,10,1,0,0,0,0,1,0,0,0,0,9,0,0
Kyriani Sabbe,BEL,DF,Club Brugge,18,2005,6.3,375,319,56,4,0,1,16,52,0,0,0,0,310,0,8
Mujaid Sadick,ESP,DF,Genk,23,2000,16.0,794,762,31,20,0,2,0,4,0,0,0,0,730,1,5
Noah Sadiki,COD,MF,Union SG,18,2004,12.7,496,490,5,5,2,0,6,0,0,0,0,0,408,1,6
Richie Sagrado,BEL,"DF,MF",OH Leuven,19,2004,18.9,594,470,124,5,0,0,29,119,0,0,0,0,457,0,10
Hakim Sahabo,RWA,MF,Standard Liège,18,2005,5.3,274,262,12,11,2,2,1,1,0,0,0,0,227,0,4
Marsoni Sambu,ANG,DF,RWD Molenbeek,27,1996,11.7,550,445,105,9,0,0,14,96,0,0,0,0,410,0,22
Matisse Samoise,BEL,DF,Gent,21,2001,25.9,1704,1412,290,10,1,31,76,279,1,0,0,0,1322,2,59
Philipe Sampaio,BRA,DF,RWD Molenbeek,28,1994,4.5,179,173,6,6,0,1,0,0,0,0,0,0,145,0,2
Killian Sardella,BEL,DF,Anderlecht,21,2002,22.0,1140,973,164,7,0,8,80,157,0,0,0,0,869,3,26
Mamadou Sarr,FRA,"MF,DF",RWD Molenbeek,17,2005,6.0,245,235,9,9,1,3,5,0,0,0,0,0,189,1,2
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,22,2001,4.3,104,98,2,0,2,2,8,2,0,0,0,0,61,4,4
Joël Schingtienne,BEL,DF,OH Leuven,20,2002,21.7,875,777,96,27,0,4,5,68,0,0,0,0,713,2,16
Kasper Schmeichel,DEN,GK,Anderlecht,36,1986,23.0,884,698,185,45,0,5,0,0,0,0,0,0,710,1,0
Daniel Schmidt,JPN,GK,Gent,31,1992,8.0,249,187,62,14,0,1,0,0,0,0,0,0,181,0,0
Daniel Schmidt,JPN,GK,Sint-Truiden,31,1992,4.0,160,137,23,11,0,0,0,0,0,0,0,0,132,0,0
Rob Schoofs,BEL,MF,Mechelen,29,1994,27.0,1608,1541,54,34,11,16,30,6,2,1,0,0,1277,13,34
Siebe Schrijvers,BEL,MF,OH Leuven,27,1996,27.4,1254,1137,108,66,3,23,65,12,30,15,10,1,921,9,23
Christopher Scott,GER,MF,Antwerp,21,2002,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Djiby Seck,SEN,"FW,MF",Kortrijk,19,2004,0.6,14,10,4,0,0,0,0,2,0,0,0,0,12,0,1
Luis Segovia,ECU,DF,RWD Molenbeek,25,1997,11.3,657,613,44,20,0,7,4,2,0,0,0,0,548,0,11
Matias Segovia,PAR,"FW,MF",RWD Molenbeek,20,2003,0.4,14,12,2,0,0,0,1,2,0,0,0,0,8,0,1
Jordan Semedo,FRA,DF,Cercle Brugge,20,2003,5.4,261,177,83,4,0,1,13,79,0,0,0,0,171,1,5
Raz Shlomo,ISR,"MF,DF",OH Leuven,23,1999,5.8,181,167,14,2,0,2,0,12,0,0,0,0,113,0,3
Florent da Silva,FRA,MF,RWD Molenbeek,20,2003,5.6,289,268,21,3,1,0,20,1,17,5,8,0,206,0,4
João Silva,POR,DF,Kortrijk,24,1999,28.5,911,854,55,29,0,1,1,2,0,0,0,0,732,2,7
Leonardo da Silva Lopes,POR,"MF,DF",Cercle Brugge,24,1998,19.8,715,702,6,2,1,1,12,3,0,0,0,0,471,7,15
Hugo Siquet,BEL,DF,Cercle Brugge,21,2002,18.0,959,591,362,46,0,3,204,224,92,32,56,0,488,6,20
Abdoulaye Sissako,FRA,MF,Kortrijk,25,1998,21.0,964,938,21,18,3,7,10,2,0,0,0,0,732,5,21
Moussa Sissako,MLI,DF,RWD Molenbeek,22,2000,11.0,454,430,23,17,1,4,1,1,0,0,0,0,365,1,2
Michał Skóraś,POL,"FW,MF",Club Brugge,23,2000,5.0,225,193,32,3,2,1,42,6,23,12,8,0,156,0,6
Andreas Skov Olsen,DEN,FW,Club Brugge,23,1999,23.6,1004,945,53,3,4,9,97,26,24,22,0,0,735,6,38
Islam Slimani,ALG,FW,Mechelen,35,1988,4.5,152,149,3,0,0,0,5,1,0,0,0,0,108,0,6
Gaga Slonina,USA,GK,Eupen,19,2004,28.0,1019,726,290,55,0,2,0,0,0,0,0,0,749,3,1
Matte Smets,BEL,DF,Sint-Truiden,19,2004,30.0,2190,2111,73,36,1,11,1,3,0,0,0,0,2011,6,4
Milan Smits,BEL,MF,Antwerp,18,2004,0.8,28,28,0,0,0,0,0,0,0,0,0,0,23,0,1
Eduard Sobol,UKR,DF,Genk,28,1995,3.6,197,149,47,1,0,1,5,46,0,0,0,0,153,1,3
Frederic Soelle Soelle,BEL,FW,Mechelen,17,2005,0.3,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1
Frederic Soelle Soelle,BEL,"FW,MF",RWD Molenbeek,17,2005,0.7,13,11,2,0,0,0,0,0,0,0,0,0,10,0,0
Thibo Somers,BEL,"FW,MF",Cercle Brugge,24,1999,25.5,818,736,77,0,1,0,42,76,1,0,0,0,446,5,26
Momodou Sonko,SWE,FW,Gent,18,2005,1.3,33,32,1,0,0,0,1,0,0,0,0,0,29,0,2
Yira Sor,NGA,FW,Genk,23,2000,11.9,261,258,2,1,2,0,4,1,0,0,0,0,192,1,7
David Sousa,BRA,DF,RWD Molenbeek,22,2001,7.5,358,325,28,15,0,1,2,13,0,0,0,0,247,5,9
Kamal Sowah,GHA,"FW,MF",Standard Liège,23,2000,13.6,567,552,11,0,4,0,29,7,0,0,0,0,412,4,26
Jorne Spileers,BEL,DF,Club Brugge,18,2005,22.9,1609,1546,62,34,0,9,0,14,0,0,0,0,1468,1,4
Lucas Stassin,BEL,"FW,MF",Westerlo,18,2004,9.6,182,166,14,0,0,2,8,0,1,0,0,0,124,2,9
Jarne Steuckers,BEL,"MF,FW",Sint-Truiden,21,2002,27.1,1634,1481,148,32,20,42,162,42,67,35,11,1,1225,5,48
Nikola Storm,BEL,"FW,MF",Mechelen,28,1994,10.9,407,372,34,3,1,6,56,12,19,7,5,0,291,1,18
Mario Stroeykens,BEL,"MF,FW",Anderlecht,18,2004,18.8,920,905,14,4,4,3,15,5,1,0,0,0,739,1,27
Nikola Štulić,SRB,"FW,MF",Charleroi,21,2001,4.9,122,113,9,0,0,0,2,0,0,0,0,0,90,0,3
Franck Surdez,SUI,"FW,DF",Gent,21,2002,0.6,26,26,0,0,0,0,3,0,0,0,0,0,19,0,1
Zion Suzuki,JPN,GK,Sint-Truiden,20,2002,22.0,1010,853,148,47,0,0,0,0,0,0,0,0,774,9,2
Serhiy Sydorchuk,UKR,MF,Westerlo,32,1991,21.4,1096,1059,35,12,5,4,6,0,0,0,0,0,879,2,25
Ross Sykes,ENG,DF,Union SG,24,1999,14.1,861,688,168,20,1,1,17,121,0,0,0,0,670,5,6
Youssuf Sylla,BEL,FW,Charleroi,20,2002,6.9,186,168,18,0,1,1,2,0,0,0,0,0,127,0,10
Ravil Tagir,TUR,DF,Westerlo,20,2003,10.9,696,645,46,20,0,11,6,17,0,0,0,0,586,5,4
Chemsdine Talbi,BEL,"DF,FW",Club Brugge,18,2005,0.1,9,9,0,0,0,0,0,0,0,0,0,0,7,0,2
Henok Teklab,GER,DF,Union SG,24,1998,3.8,143,135,5,1,0,0,8,4,0,0,0,0,109,3,4
Casper Terho,FIN,DF,Union SG,20,2003,10.9,393,369,19,3,1,2,22,13,3,2,0,0,280,5,10
Thiago,BRA,FW,Club Brugge,22,2001,20.4,432,418,12,0,1,0,4,2,0,0,0,0,306,2,18
Jean Thierry Lazare,CIV,"MF,FW",Union SG,25,1998,15.1,493,481,10,0,5,0,30,8,1,0,0,0,329,2,20
Tarik Tissoudali,MAR,"FW,MF",Gent,30,1993,17.1,559,537,20,1,0,5,14,3,2,0,0,0,404,2,28
Jordan Torunarigha,GER,DF,Gent,25,1997,20.5,1270,1228,41,30,4,23,5,11,0,0,0,0,1059,1,11
Adrien Trebel,FRA,"MF,DF",Charleroi,32,1991,1.2,74,69,5,1,0,0,5,1,2,2,0,0,58,0,0
Mike Trésor,BEL,FW,Genk,24,1999,1.3,81,68,13,4,0,1,15,1,8,4,2,0,55,0,6
Ryotaro Tsunoda,JPN,DF,Kortrijk,24,1999,8.8,407,381,26,18,1,1,5,8,0,0,0,0,278,0,11
