Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Kim Min-jae,KOR,DF,Bayern Munich,26,1996,7.3,609,583,23,5,0,5,0,5,0,0,0,0,563,3,4
Yankuba Minteh,GAM,FW,Feyenoord,19,2004,2.2,62,54,8,0,0,0,8,6,2,2,0,0,42,0,2
Rafa Mir,ESP,FW,Sevilla,26,1997,0.4,6,5,1,0,0,0,0,0,0,0,0,0,1,0,0
Stefan Mitrović,SRB,"DF,FW",Red Star,20,2002,2.3,53,43,10,0,1,0,1,10,0,0,0,0,37,0,2
Henrikh Mkhitaryan,ARM,MF,Inter,34,1989,5.7,257,253,3,3,0,5,2,0,0,0,0,0,217,1,6
Luka Modrić,CRO,MF,Real Madrid,37,1985,4.7,428,385,42,11,1,5,32,4,27,8,14,0,373,1,2
Nahuel Molina,ARG,DF,Atlético Madrid,25,1998,8.7,627,548,78,4,0,6,35,70,4,1,3,0,464,1,21
Joel Monteiro,SUI,"FW,MF",Young Boys,23,1999,2.9,54,52,0,0,1,1,1,0,0,0,0,0,39,2,3
Álvaro Morata,ESP,FW,Atlético Madrid,30,1992,7.4,158,150,7,0,0,2,3,0,0,0,0,0,115,1,6
Morato,BRA,DF,Benfica,22,2001,4.8,296,271,24,1,0,0,4,23,0,0,0,0,236,1,10
Leandro Morgalla,GER,DF,RB Salzburg,18,2004,0.5,9,6,3,0,0,0,0,3,0,0,0,0,6,0,0
Youssoufa Moukoko,GER,FW,Dortmund,18,2004,0.2,11,11,0,0,0,0,1,0,0,0,0,0,8,0,0
Mason Mount,ENG,"MF,FW",Manchester Utd,24,1999,1.0,38,35,2,0,1,2,0,0,0,0,0,0,32,1,1
João Moutinho,POR,MF,Braga,36,1986,3.2,274,265,9,5,1,2,6,0,4,0,3,0,252,0,2
Arbnor Muja,ALB,FW,Antwerp,24,1998,4.0,121,117,4,0,0,0,14,2,1,0,0,0,84,0,9
Nordi Mukiele,FRA,DF,Paris S-G,25,1997,0.6,40,38,2,1,0,1,0,1,0,0,0,0,36,0,0
Thomas Müller,GER,MF,Bayern Munich,33,1989,4.7,177,172,5,0,2,2,11,3,0,0,0,0,137,0,7
Aihen Muñoz,ESP,DF,Real Sociedad,25,1997,5.3,334,277,57,1,0,2,11,56,0,0,0,0,266,0,7
Jacob Murphy,ENG,FW,Newcastle Utd,28,1995,1.0,24,24,0,0,1,0,3,0,0,0,0,0,18,0,2
Petar Musa,CRO,"FW,MF",Benfica,25,1998,2.6,60,59,1,0,1,0,1,0,0,0,0,0,41,0,4
Yunus Musah,USA,MF,Milan,20,2002,3.9,111,109,2,0,0,0,5,2,0,0,0,0,89,0,7
Jamal Musiala,GER,"MF,FW",Bayern Munich,20,2003,9.7,358,350,8,0,4,1,3,2,0,0,0,0,313,0,12
Fernando Muslera,URU,GK,Galatasaray,37,1986,6.0,242,189,52,15,0,1,0,0,0,0,0,0,196,1,0
Almoatasem Al Musrati,LBY,MF,Braga,27,1996,3.4,294,286,7,7,1,6,1,0,0,0,0,0,260,1,3
Nacho,ESP,DF,Real Madrid,33,1990,10.9,661,620,40,21,0,2,0,0,0,0,0,0,625,1,2
Natan,BRA,DF,Napoli,22,2001,5.0,346,329,17,4,0,1,4,11,0,0,0,0,295,0,1
Fran Navarro,ESP,FW,Porto,25,1998,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jesús Navas,ESP,DF,Sevilla,37,1985,2.4,126,106,20,1,0,3,19,19,0,0,0,0,83,0,7
Yehor Nazaryna,UKR,MF,Shakhtar,26,1997,2.3,103,102,0,0,0,0,1,0,0,0,0,0,89,1,0
Cherif Ndiaye,SEN,FW,Red Star,27,1996,4.0,78,65,13,0,2,0,0,2,0,0,0,0,59,0,3
Tanguy Ndombele,FRA,MF,Galatasaray,26,1996,1.0,41,39,2,2,0,0,0,0,0,0,0,0,38,0,1
Kosta Nedeljković,SRB,DF,Red Star,17,2005,2.6,114,90,24,2,0,0,6,22,0,0,0,0,86,0,2
Reiss Nelson,ENG,FW,Arsenal,23,1999,2.0,91,86,5,0,0,0,5,0,5,2,2,0,87,0,2
Victor Nelsson,DEN,DF,Galatasaray,24,1998,1.1,92,89,3,3,0,0,0,0,0,0,0,0,80,0,1
David Neres,BRA,FW,Benfica,26,1997,2.0,64,59,4,0,0,0,6,0,4,1,0,0,50,1,2
Manuel Neuer,GER,GK,Bayern Munich,37,1986,9.0,346,302,44,13,0,1,0,0,0,0,0,0,297,0,0
João Neves,POR,MF,Benfica,18,2004,6.0,360,334,24,15,1,1,6,4,3,3,0,0,289,2,2
Newerton,BRA,"MF,FW",Shakhtar,18,2005,2.4,48,47,1,0,1,0,3,1,0,0,0,0,35,0,2
Cyril Ngonge,BEL,FW,Napoli,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikou Niakaté,MLI,DF,Braga,24,1999,4.3,244,235,9,8,0,0,0,1,0,0,0,0,214,0,1
Tanguy Nianzou,FRA,DF,Sevilla,21,2002,0.4,10,8,2,0,0,0,0,2,0,0,0,0,8,0,0
Cheikh Niasse,SEN,MF,Young Boys,23,2000,5.9,235,225,9,9,1,3,3,0,0,0,0,0,192,1,5
Bart Nieuwkoop,NED,DF,Feyenoord,27,1996,0.9,45,37,8,0,0,0,2,8,0,0,0,0,38,0,0
Saúl Ñíguez,ESP,MF,Atlético Madrid,28,1994,4.8,220,217,2,0,0,0,4,1,0,0,0,0,176,1,6
Eddie Nketiah,ENG,FW,Arsenal,24,1999,1.6,42,40,2,0,0,0,1,0,0,0,0,0,34,0,2
Felix Nmecha,GER,MF,Dortmund,22,2000,3.9,120,118,1,1,0,3,1,0,0,0,0,0,89,1,1
Jean-Pierre Nsame,CMR,FW,Young Boys,30,1993,1.8,43,41,2,0,0,1,1,0,0,0,0,0,25,0,0
Matheus Nunes,POR,"MF,FW",Manchester City,24,1998,4.7,323,306,16,4,5,0,10,3,7,0,4,1,294,1,3
Ørjan Nyland,NOR,GK,Sevilla,32,1990,2.0,83,56,27,8,0,0,0,0,0,0,0,0,64,0,0
Matt O'Riley,DEN,MF,Celtic,22,2000,5.4,230,191,38,8,3,1,14,2,13,4,4,1,178,1,7
Armando Obispo,NED,DF,PSV Eindhoven,24,1999,1.0,69,64,5,2,0,1,0,0,0,0,0,0,60,0,0
Jan Oblak,SVN,GK,Atlético Madrid,30,1993,10.3,279,198,80,16,0,0,0,0,0,0,0,0,202,1,0
Lucas Ocampos,ARG,FW,Sevilla,29,1994,3.8,132,122,10,1,1,0,9,9,0,0,0,0,84,0,8
Álvaro Odriozola,ESP,"DF,FW",Real Sociedad,27,1995,1.1,60,46,14,1,0,0,2,13,0,0,0,0,53,0,5
Noah Okafor,SUI,FW,Milan,23,2000,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Olasagasti,ESP,MF,Real Sociedad,22,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Peter Olayinka,NGA,"DF,FW",Red Star,27,1995,1.9,52,46,6,0,0,0,4,6,0,0,0,0,30,0,3
Sérgio Oliveira,POR,MF,Galatasaray,31,1992,1.4,93,88,5,2,2,2,4,0,3,0,2,0,69,0,3
Mathías Olivera,URU,DF,Napoli,25,1997,3.6,215,177,37,8,1,1,7,29,0,0,0,0,180,1,6
Dani Olmo,ESP,MF,RB Leipzig,25,1998,2.0,84,77,6,2,2,0,4,4,0,0,0,0,64,1,1
André Onana,CMR,GK,Manchester Utd,27,1996,6.0,229,197,32,13,0,0,0,0,0,0,0,0,167,0,0
Loïs Openda,BEL,FW,RB Leipzig,23,2000,6.1,101,97,4,0,0,2,6,0,0,0,0,0,69,0,8
Fredrik Oppegard,NOR,FW,PSV Eindhoven,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willi Orban,HUN,DF,RB Leipzig,30,1992,2.0,148,143,5,4,1,0,1,0,0,0,0,0,136,0,2
Stefan Ortega,GER,GK,Manchester City,30,1992,3.0,173,155,17,4,0,0,0,0,0,0,0,0,143,1,0
Victor Osimhen,NGA,FW,Napoli,24,1998,5.1,80,73,7,1,0,3,4,1,0,0,0,0,57,0,1
Nicolás Otamendi,ARG,DF,Benfica,35,1988,6.0,322,302,20,15,0,2,1,2,0,0,0,0,276,0,0
Mikel Oyarzabal,ESP,"FW,MF",Real Sociedad,26,1997,6.5,148,133,14,3,0,1,3,0,2,0,1,0,121,1,3
Salih Özcan,TUR,MF,Dortmund,25,1998,4.9,232,223,5,5,0,0,3,0,0,0,0,0,195,4,5
Jon Pacheco,ESP,DF,Real Sociedad,22,2001,1.4,71,67,4,4,0,2,0,0,0,0,0,0,64,0,0
Igor Paixão,BRA,FW,Feyenoord,23,2000,4.4,151,131,20,4,2,0,26,1,15,10,2,0,107,0,2
Thomas Partey,GHA,MF,Arsenal,30,1993,0.1,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Patric,ESP,DF,Lazio,30,1993,4.1,308,302,5,4,0,2,1,0,0,0,0,0,265,1,2
Benjamin Pavard,FRA,DF,Inter,27,1996,5.3,371,352,18,7,0,0,5,11,0,0,0,0,321,1,4
Aleksandar Pavlovic,GER,MF,Bayern Munich,19,2004,2.3,183,178,4,4,0,3,1,0,0,0,0,0,170,1,0
Strahinja Pavlović,SRB,DF,RB Salzburg,22,2001,5.5,319,303,16,8,1,1,3,1,0,0,0,0,258,0,5
Nicolás Paz,ARG,MF,Real Madrid,18,2004,0.5,26,24,1,0,0,0,1,0,1,1,0,0,22,1,1
Pedri,ESP,"MF,FW",Barcelona,20,2002,3.7,177,170,7,2,2,0,5,4,1,0,0,0,147,0,5
Pedro,ESP,FW,Lazio,36,1987,2.1,90,86,3,1,2,0,2,0,2,0,0,0,81,1,2
Adrià Pedrosa,ESP,"DF,FW",Sevilla,25,1998,3.6,127,105,20,5,0,0,14,15,0,0,0,0,90,2,3
Luca Pellegrini,ITA,DF,Lazio,24,1999,1.8,116,98,17,3,0,0,5,14,0,0,0,0,98,1,4
Facundo Pellistri,URU,FW,Manchester Utd,21,2001,1.2,22,21,1,0,0,0,0,1,0,0,0,0,20,0,0
Iñaki Peña,ESP,GK,Barcelona,24,1999,2.0,72,49,23,11,0,0,0,0,0,0,0,0,64,0,0
Pepe,POR,DF,Porto,40,1983,7.3,465,430,33,31,1,8,0,0,0,0,0,0,400,2,3
Pepê,BRA,"MF,FW",Porto,26,1997,7.1,214,206,7,1,3,0,5,6,0,0,0,0,161,1,5
Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,20,2003,1.5,37,36,1,0,0,0,0,0,0,0,0,0,30,0,1
Danilo Pereira,POR,DF,Paris S-G,31,1991,1.8,135,134,1,1,1,0,0,0,0,0,0,0,128,0,0
Noah Persson,SWE,"DF,MF",Young Boys,20,2003,0.4,27,24,3,1,0,0,3,2,0,0,0,0,18,0,1
Kalvin Phillips,ENG,MF,Manchester City,27,1995,1.4,117,111,6,6,0,0,0,0,0,0,0,0,107,0,2
Nathaniel Phillips,ENG,DF,Celtic,26,1997,1.0,99,95,4,3,0,0,1,1,0,0,0,0,89,0,1
Kamil Piątkowski,POL,DF,RB Salzburg,23,2000,2.0,86,78,7,6,0,1,0,0,0,0,0,0,61,1,1
Pizzi,POR,MF,Braga,33,1989,0.6,32,29,3,0,0,1,3,0,2,1,1,0,25,0,1
Tommaso Pobega,ITA,MF,Milan,24,1999,1.7,40,39,1,0,0,0,0,1,0,0,0,0,26,0,1
Matteo Politano,ITA,FW,Napoli,29,1993,6.4,285,258,25,6,2,9,31,4,14,8,2,0,203,2,9
Nick Pope,ENG,GK,Newcastle Utd,31,1992,5.0,130,70,59,13,0,0,0,1,0,0,0,0,89,1,0
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,29,1994,3.7,75,73,2,0,3,0,1,0,0,0,0,0,52,0,6
Ivan Provedel,ITA,GK,Lazio,29,1994,8.0,245,189,55,16,0,1,0,0,0,0,0,0,207,1,0
Christian Pulisic,USA,FW,Milan,24,1998,4.9,164,146,18,2,0,1,20,6,10,0,8,0,128,0,5
Anthony Racioppi,SUI,GK,Young Boys,24,1998,5.0,211,166,43,12,0,0,0,0,0,0,0,0,147,2,1
Ivan Rakitić,CRO,MF,Sevilla,35,1988,5.1,310,246,63,29,5,6,41,8,24,9,13,0,232,1,5
Yaroslav Rakitskiy,UKR,DF,Shakhtar,33,1989,3.8,227,211,15,5,1,3,0,1,0,0,0,0,194,1,2
André Ramalho,BRA,DF,PSV Eindhoven,31,1992,4.7,293,276,14,14,1,2,0,0,0,0,0,0,258,3,1
Gonçalo Ramos,POR,FW,Paris S-G,22,2001,2.4,67,61,6,0,0,0,0,0,0,0,0,0,58,0,0
Sergio Ramos,ESP,DF,Sevilla,37,1986,5.0,317,308,9,8,0,8,0,1,0,0,0,0,269,0,4
Aaron Ramsdale,ENG,GK,Arsenal,25,1998,1.0,38,29,9,1,0,0,0,0,0,0,0,0,32,0,0
Raphinha,BRA,FW,Barcelona,26,1996,5.2,185,167,17,6,0,2,21,2,8,4,2,0,134,1,10
Marcus Rashford,ENG,FW,Manchester Utd,25,1997,3.2,119,116,3,0,0,0,5,3,0,0,0,0,94,0,1
Giacomo Raspadori,ITA,"FW,MF",Napoli,23,2000,2.8,96,80,16,2,2,0,11,0,10,1,6,0,70,0,5
Petar Ratkov,SRB,FW,RB Salzburg,19,2003,2.4,38,37,1,0,1,0,1,0,0,0,0,0,20,0,2
David Raum,GER,DF,RB Leipzig,25,1998,7.0,422,330,89,9,0,3,67,49,31,10,15,0,318,3,13
David Raya,ESP,GK,Arsenal,27,1995,9.3,298,250,48,15,0,1,0,0,0,0,0,0,230,0,0
Sergio Reguilón,ESP,DF,Manchester Utd,26,1996,1.7,96,77,19,1,0,0,5,18,0,0,0,0,74,0,3
Tijjani Reijnders,NED,MF,Milan,25,1998,5.3,206,192,14,6,2,0,6,0,8,4,0,1,182,0,1
Álex Remiro,ESP,GK,Real Sociedad,28,1995,8.0,263,198,61,31,0,0,0,0,0,0,0,0,162,4,1
Marco Reus,GER,"MF,FW",Dortmund,34,1989,5.4,176,151,23,3,0,1,12,5,10,7,2,0,135,2,3
Gio Reyna,USA,"FW,MF",Dortmund,20,2002,0.2,10,9,1,0,0,0,1,0,1,0,0,0,8,0,0
Declan Rice,ENG,MF,Arsenal,24,1999,9.3,615,579,30,19,0,9,17,2,7,5,1,1,532,6,7
Rodrigo Riquelme,ESP,DF,Atlético Madrid,23,2000,3.5,162,154,8,3,0,2,12,4,1,1,0,0,133,0,6
Dmytro Riznyk,UKR,GK,Shakhtar,24,1999,6.0,205,166,39,8,0,0,0,0,0,0,0,0,161,0,0
Sergi Roberto,ESP,MF,Barcelona,31,1992,2.3,139,134,3,1,0,1,2,1,0,0,0,0,121,2,2
Milan Rodić,SRB,DF,Red Star,32,1991,4.6,174,132,40,12,0,2,9,28,0,0,0,0,122,2,4
Rodri,ESP,MF,Manchester City,27,1996,7.7,932,920,10,10,2,10,6,0,0,0,0,0,851,2,5
Rodrygo,BRA,FW,Real Madrid,22,2001,11.2,372,353,19,2,0,0,10,4,3,1,0,0,338,0,8
Alessio Romagnoli,ITA,DF,Lazio,28,1995,6.0,365,341,24,10,0,1,0,1,0,0,0,0,333,0,2
Oriol Romeu,ESP,MF,Barcelona,31,1991,3.8,243,238,5,5,1,2,2,0,0,0,0,0,217,0,3
Jérôme Roussillon,FRA,DF,Union Berlin,30,1993,2.9,110,94,16,1,0,0,13,15,0,0,0,0,86,0,3
Nicolò Rovella,ITA,MF,Lazio,21,2001,1.5,104,102,2,2,1,0,0,0,0,0,0,0,92,0,2
Amir Rrahmani,KVX,DF,Napoli,29,1994,6.1,440,419,19,9,0,7,0,0,0,0,0,0,389,2,1
Donat Rrudhani,KVX,MF,Young Boys,24,1999,0.1,2,1,1,1,0,0,1,0,0,0,0,0,2,0,0
Antonio Rüdiger,GER,DF,Real Madrid,30,1993,11.6,656,641,13,8,0,8,3,1,0,0,0,0,591,2,1
Mário Rui,POR,DF,Napoli,32,1991,2.4,211,178,33,10,0,0,11,21,2,0,1,0,174,0,5
Abel Ruiz,ESP,"FW,MF",Braga,23,2000,2.4,57,56,1,0,0,0,0,0,0,0,0,0,50,0,1
Fabián Ruiz Peña,ESP,MF,Paris S-G,27,1996,6.9,424,410,13,2,5,2,10,8,2,0,0,0,379,1,8
Julian Ryerson,NOR,DF,Dortmund,25,1997,10.0,532,440,91,4,0,2,20,87,0,0,0,0,445,1,15
Frederik Rønnow,DEN,GK,Union Berlin,30,1992,6.0,198,137,61,17,0,0,0,0,0,0,0,0,136,0,0
Serdar Saatçı,TUR,DF,Braga,20,2003,3.6,186,177,8,8,0,0,0,0,0,0,0,0,166,1,1
Marcel Sabitzer,AUT,MF,Dortmund,29,1994,10.3,308,282,26,9,0,3,12,0,4,2,2,0,243,0,6
Umar Sadiq,NGA,FW,Real Sociedad,26,1997,1.1,19,18,1,0,0,0,0,0,0,0,0,0,16,0,1
Ismael Saibari,MAR,MF,PSV Eindhoven,22,2001,3.5,112,109,3,0,0,0,4,2,0,0,0,0,85,0,2
Wesley Saïd,FRA,"FW,MF",Lens,28,1995,0.6,17,17,0,0,0,0,1,0,0,0,0,0,10,0,0
Bukayo Saka,ENG,FW,Arsenal,21,2001,8.0,276,246,28,5,3,2,34,3,20,19,0,0,210,2,10
Kike Salas,ESP,DF,Sevilla,21,2002,1.8,106,89,16,1,0,1,1,15,0,0,0,0,74,1,2
William Saliba,FRA,DF,Arsenal,22,2001,10.0,784,767,16,13,1,2,0,1,0,0,0,0,700,1,6
Brice Samba,FRA,GK,Lens,29,1994,6.0,212,161,49,21,0,0,0,0,0,0,0,0,156,2,0
Alexis Sánchez,CHI,FW,Inter,34,1988,3.7,105,91,12,1,0,1,14,0,7,2,5,0,72,2,3
Davinson Sánchez,COL,DF,Galatasaray,27,1996,4.0,246,235,10,8,0,2,1,2,0,0,0,0,206,1,1
Juanlu Sánchez,ESP,DF,Sevilla,19,2003,3.6,182,138,44,0,0,0,9,44,0,0,0,0,138,0,3
Jadon Sancho,ENG,FW,Dortmund,23,2000,6.2,273,256,17,0,1,0,16,11,6,5,1,0,215,0,12
Leroy Sané,GER,FW,Bayern Munich,27,1996,10.2,340,325,14,0,1,0,20,0,9,4,4,0,270,1,11
Zaidu Sanusi,NGA,DF,Porto,26,1997,3.4,172,144,28,3,0,0,8,22,3,1,0,1,138,0,5
Bouna Sarr,SEN,DF,Bayern Munich,31,1992,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Leo Sauer,SVK,"MF,FW",Feyenoord,17,2005,0.2,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0
Stefan Savić,MNE,DF,Atlético Madrid,32,1991,4.6,289,287,1,1,0,1,0,0,0,0,0,0,257,1,4
Liam Scales,IRL,DF,Celtic,24,1998,6.0,583,570,13,13,1,0,2,0,0,0,0,0,519,0,5
Fabian Schär,SUI,DF,Newcastle Utd,31,1991,6.0,285,274,10,9,0,4,0,1,0,0,0,0,247,1,1
Alexander Schlager,AUT,GK,RB Salzburg,27,1996,6.0,256,194,62,16,0,0,0,0,0,0,0,0,197,0,0
Xaver Schlager,AUT,MF,RB Leipzig,25,1997,6.9,350,326,18,18,0,3,4,0,0,0,0,0,294,6,7
Nico Schlotterbeck,GER,DF,Dortmund,23,1999,10.8,672,628,42,19,1,14,4,1,0,0,0,0,568,2,8
Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,26,1997,6.9,367,361,5,4,0,0,0,0,1,0,0,0,332,1,2
Nicolas Seiwald,AUT,MF,RB Leipzig,22,2001,3.0,79,76,2,2,0,1,2,0,0,0,0,0,60,1,3
Benjamin Šeško,SVN,FW,RB Leipzig,20,2003,4.5,88,81,7,0,0,0,2,0,0,0,0,0,63,0,1
Luke Shaw,ENG,DF,Manchester Utd,28,1995,1.5,66,52,14,3,0,2,3,10,1,0,1,0,47,0,1
Maryan Shved,UKR,FW,Shakhtar,26,1997,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Danylo Sikan,UKR,FW,Shakhtar,22,2001,5.3,101,91,10,0,0,0,3,0,0,0,0,0,75,0,7
André Silva,POR,FW,Real Sociedad,27,1995,1.0,27,24,3,0,0,0,0,0,0,0,0,0,20,0,2
António Silva,POR,DF,Benfica,19,2003,3.1,125,119,6,5,0,0,0,1,0,0,0,0,111,0,1
Bernardo Silva,POR,"FW,MF",Manchester City,28,1994,5.9,360,340,20,2,0,1,13,12,2,0,0,0,319,0,3
Rafa Silva,POR,"MF,FW",Benfica,30,1993,5.6,179,163,15,0,1,0,5,3,0,0,0,0,141,1,5
Mohamed Simakan,FRA,DF,RB Leipzig,23,2000,6.6,321,293,28,16,2,3,5,12,0,0,0,0,262,0,3
Giovanni Simeone,ARG,FW,Napoli,28,1995,1.1,26,23,3,0,0,0,0,0,0,0,0,0,17,0,2
Roko Simic,CRO,FW,RB Salzburg,19,2003,3.8,54,54,0,0,0,0,0,0,0,0,0,0,33,0,4
Xavi Simons,NED,"MF,FW",RB Leipzig,20,2003,6.6,299,266,30,9,2,2,20,0,14,2,9,0,232,3,7
Leo Skiri Østigård,NOR,DF,Napoli,23,1999,2.1,93,89,3,3,0,0,0,0,0,0,0,0,78,1,1
Milan Škriniar,SVK,DF,Paris S-G,28,1995,6.0,499,480,19,9,0,2,0,2,0,0,0,0,467,0,0
Emile Smith Rowe,ENG,MF,Arsenal,23,2000,0.5,39,39,0,0,0,0,0,0,0,0,0,0,34,0,0
Cédric Soares,POR,DF,Arsenal,31,1991,0.7,36,27,9,1,0,1,2,8,0,0,0,0,26,0,1
Carlos Soler,ESP,"MF,FW",Paris S-G,26,1997,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Oumar Solet,FRA,DF,RB Salzburg,23,2000,1.7,112,105,6,6,0,0,0,0,0,0,0,0,96,1,0
Yann Sommer,SUI,GK,Inter,34,1988,7.3,320,273,47,8,0,0,0,0,0,0,0,0,270,0,0
Florian Sotoca,FRA,MF,Lens,32,1990,5.2,208,204,3,0,3,4,12,3,0,0,0,0,132,1,12
Boubakary Soumaré,FRA,MF,Sevilla,24,1999,2.4,153,151,2,1,0,0,1,1,0,0,0,0,142,0,0
Djibril Sow,SUI,MF,Sevilla,26,1997,4.1,141,140,1,1,1,0,1,0,0,0,0,0,120,0,3
Çağlar Söyüncü,TUR,DF,Atlético Madrid,27,1996,0.7,55,54,1,0,0,0,0,0,0,0,0,0,52,0,0
Uroš Spajić,SRB,DF,Red Star,30,1993,0.7,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0
Marco Sportiello,ITA,GK,Milan,31,1992,0.1,7,5,2,0,0,0,0,0,0,0,0,0,6,0,0
Marko Stamenic,NZL,MF,Red Star,21,2002,3.3,80,77,2,2,1,0,1,0,0,0,0,0,58,1,2
Orri Steinn Óskarsson,ISL,FW,FC Copenhagen,18,2004,1.6,33,33,0,0,0,0,0,0,0,0,0,0,21,0,1
Calvin Stengs,NED,"FW,MF",Feyenoord,24,1998,5.2,260,216,40,9,3,2,32,3,24,12,6,0,183,4,9
Taras Stepanenko,UKR,MF,Shakhtar,33,1989,5.5,233,227,2,2,0,1,2,0,0,0,0,0,194,4,5
John Stones,ENG,"DF,MF",Manchester City,29,1994,3.8,307,299,8,7,0,1,1,1,0,0,0,0,292,0,1
Luka Sučić,CRO,"FW,MF",RB Salzburg,20,2002,4.4,175,167,7,1,2,3,9,0,6,5,0,0,127,1,6
Heorhiy Sudakov,UKR,MF,Shakhtar,20,2002,6.0,295,273,21,9,2,6,13,1,9,5,1,0,232,1,7
Niklas Süle,GER,DF,Dortmund,27,1995,4.4,166,135,30,7,0,3,3,23,0,0,0,0,136,1,4
Suso,ESP,MF,Sevilla,29,1993,0.9,28,24,4,2,0,0,3,0,2,0,0,0,24,0,0
Mahamadou Susoho,ESP,MF,Manchester City,18,2005,0.2,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0
Christian Sørensen,DEN,DF,FC Copenhagen,30,1992,0.5,58,47,11,0,0,0,12,7,4,1,3,0,43,0,3
Mehdi Taremi,IRN,FW,Porto,31,1992,6.1,144,132,12,0,3,1,1,1,0,0,0,0,105,0,5
Matt Targett,ENG,DF,Newcastle Utd,27,1995,0.2,30,26,4,1,0,0,1,3,0,0,0,0,25,0,2
Greg Taylor,SCO,DF,Celtic,25,1997,6.0,467,383,81,13,0,1,5,68,0,0,0,0,397,3,8
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,23,2000,6.7,417,411,6,6,0,4,5,0,0,0,0,0,384,0,1
Mathys Tel,FRA,"FW,MF",Bayern Munich,18,2005,1.6,69,66,3,0,1,0,3,3,0,0,0,0,55,0,3
Casper Tengstedt,DEN,FW,Benfica,23,2000,1.5,24,24,0,0,0,0,2,0,0,0,0,0,14,0,1
Marc-André ter Stegen,GER,GK,Barcelona,31,1992,8.0,292,253,39,7,0,0,0,0,0,0,0,0,236,0,0
Aleksa Terzić,SRB,DF,RB Salzburg,23,1999,2.0,100,81,18,0,0,0,20,18,0,0,0,0,62,1,4
Tetê,BRA,FW,Galatasaray,23,2000,2.5,118,111,7,1,0,0,16,4,2,1,0,0,73,0,6
Jordan Teze,NED,DF,PSV Eindhoven,23,1999,8.0,460,379,80,9,3,2,23,71,0,0,0,0,376,1,8
Odin Thiago Holm,NOR,MF,Celtic,20,2003,0.6,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0
Malick Thiaw,GER,DF,Milan,21,2001,4.1,162,151,10,6,1,1,0,0,0,0,0,0,146,1,0
Adrien Thomasson,FRA,MF,Lens,29,1993,2.5,109,97,11,4,0,2,10,0,7,1,4,0,79,1,7
Marcus Thuram,FRA,FW,Inter,25,1997,5.1,101,98,2,0,0,0,2,0,0,0,0,0,71,1,4
Kieran Tierney,SCO,DF,Real Sociedad,26,1997,0.7,34,26,8,2,0,0,0,6,0,0,0,0,25,0,0
Guus Til,NED,MF,PSV Eindhoven,25,1997,2.0,41,40,1,0,0,0,3,0,0,0,0,0,31,0,1
Malik Tillman,USA,MF,PSV Eindhoven,21,2002,5.6,173,165,7,0,4,0,7,3,2,0,1,0,132,1,2
Quinten Timber,NED,MF,Feyenoord,22,2001,5.1,147,136,10,4,3,0,2,2,0,0,0,0,117,1,10
Takehiro Tomiyasu,JPN,DF,Arsenal,24,1998,4.3,245,210,35,2,0,1,3,33,0,0,0,0,203,0,3
Fikayo Tomori,ENG,DF,Milan,25,1997,6.0,260,245,13,8,0,0,1,1,0,0,0,0,230,2,1
Sandro Tonali,ITA,MF,Newcastle Utd,23,2000,1.8,46,45,1,0,0,0,4,1,0,0,0,0,27,0,2
Lucas Torreira,URU,MF,Galatasaray,27,1996,5.5,315,296,19,14,2,1,2,2,0,0,0,0,274,0,7
Ferrán Torres,ESP,FW,Barcelona,23,2000,4.2,159,149,10,0,0,3,14,2,5,1,0,0,116,0,6
Óliver Torres,ESP,"FW,MF",Sevilla,28,1994,1.1,66,64,2,0,0,0,4,2,0,0,0,0,47,0,2
Lucas Tousart,FRA,MF,Union Berlin,26,1997,2.6,66,64,1,1,0,1,1,0,0,0,0,0,41,1,6
Chaka Traorè,CIV,MF,Milan,18,2004,0.2,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
Hamari Traoré,MLI,DF,Real Sociedad,31,1992,5.9,361,291,69,2,0,3,14,67,0,0,0,0,291,1,4
Gernot Trauner,AUT,DF,Feyenoord,31,1992,3.1,304,299,5,4,1,0,0,1,0,0,0,0,287,0,2
