Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Lewis Dunk,ENG,DF,Brighton,31,1991,6.5,695,663,32,17,1,1,1,2,0,0,0,0,634,0,3
Paulo Dybala,ARG,FW,Roma,29,1993,6.7,291,259,29,5,4,6,19,0,15,5,9,0,240,3,4
Aron Dønnum,NOR,"MF,FW",Toulouse,25,1998,6.9,202,192,8,0,1,4,14,5,3,1,0,0,147,2,9
George Earthy,ENG,MF,West Ham,18,2004,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Dennis Eckert,GER,FW,Union SG,26,1997,0.8,16,13,3,0,0,0,0,1,0,0,0,0,10,0,2
Éderson,BRA,MF,Atalanta,24,1999,10.2,465,446,17,17,2,4,6,0,0,0,0,0,377,2,9
Marcus Edwards,ENG,"MF,FW",Sporting CP,24,1998,6.6,227,206,20,2,4,1,27,2,16,10,4,0,169,1,3
Maximilian Eggestein,GER,MF,Freiburg,26,1996,9.7,478,471,6,2,0,1,9,4,0,0,0,0,416,1,3
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,2.0,21,20,1,0,0,0,0,0,0,0,0,0,13,0,2
Meschak Elia,COD,FW,Young Boys,25,1997,1.1,27,27,0,0,1,0,1,0,0,0,0,0,21,0,0
Niclas Eliasson,SWE,"FW,MF",AEK Athens,27,1995,1.9,67,50,17,3,0,0,29,2,12,3,8,0,39,0,3
Martin Ellingsen,NOR,"DF,MF",Molde,28,1995,5.7,322,306,15,12,0,3,4,3,0,0,0,0,280,1,4
Harvey Elliott,ENG,"MF,FW",Liverpool,20,2003,8.3,494,468,25,4,3,1,22,5,10,6,1,0,404,1,12
Julio Enciso,PAR,"FW,MF",Brighton,19,2004,1.1,31,30,1,0,0,0,3,1,0,0,0,0,20,0,2
Wataru Endo,JPN,MF,Liverpool,30,1993,6.5,443,433,9,9,1,0,0,0,0,0,0,0,395,1,4
Enrique,ESP,DF,Betis,19,2003,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Kristian Eriksen,NOR,"MF,FW",Molde,28,1995,4.2,107,101,6,0,0,0,2,6,0,0,0,0,77,0,4
Ricardo Esgaio,POR,"DF,MF",Sporting CP,30,1993,5.8,326,257,69,9,0,1,7,60,0,0,0,0,252,0,15
Dario Essugo,POR,DF,Sporting CP,18,2005,0.4,27,20,7,0,0,0,0,7,0,0,0,0,21,0,1
Pervis Estupiñán,ECU,DF,Brighton,25,1998,2.0,143,120,22,0,0,0,5,22,0,0,0,0,122,1,0
Abde Ezzalzouli,MAR,FW,Betis,21,2001,4.3,165,147,18,4,0,1,19,6,8,0,6,0,119,0,9
Łukasz Fabiański,POL,GK,West Ham,38,1985,9.0,236,171,65,12,0,0,0,0,0,0,0,0,181,0,0
Ansu Fati,ESP,"MF,FW",Brighton,20,2002,4.1,149,145,4,1,0,0,2,1,0,0,0,0,136,0,4
Ilay Feingold,ISR,DF,Maccabi Haifa,18,2004,0.8,20,15,5,1,0,0,1,4,0,0,0,0,14,0,1
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,0.7,38,36,2,0,0,0,0,1,1,0,0,0,34,0,0
Kiko Femenía,ESP,DF,Villarreal,32,1991,3.2,158,127,31,4,0,0,7,27,0,0,0,0,133,0,2
Evan Ferguson,IRL,"MF,FW",Brighton,18,2004,2.3,34,33,1,0,0,0,1,0,0,0,0,0,24,0,1
Roger Fernandes,GNB,"MF,DF",Braga,17,2005,1.7,78,72,6,0,0,0,14,6,0,0,0,0,58,0,2
Tiago Ferreira,POR,FW,Sporting CP,21,2002,0.2,12,10,2,0,0,0,2,0,2,2,0,0,10,0,0
Florian Flecker,AUT,"MF,DF",LASK,27,1995,2.9,136,106,29,0,0,1,8,29,0,0,0,0,87,1,1
Alessandro Florenzi,ITA,DF,Milan,32,1991,2.5,196,161,34,3,0,2,18,20,11,8,1,0,153,1,1
Carlos Forbs,POR,"FW,DF",Ajax,19,2004,4.0,98,97,0,0,3,0,10,0,0,0,0,0,72,1,5
Pablo Fornals,ESP,"FW,MF",West Ham,27,1996,3.5,172,166,5,0,0,1,7,2,0,0,0,0,134,1,12
Kostas Fortounis,GRE,FW,Olympiacos,30,1992,5.4,303,265,36,14,3,10,47,2,20,8,10,0,214,2,8
Juan Foyth,ARG,DF,Villarreal,25,1998,2.0,136,113,23,6,0,0,1,17,0,0,0,0,123,0,2
Lassina Franck Traoré,BFA,"DF,FW",Shakhtar,22,2001,0.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Przemysław Frankowski,POL,DF,Lens,28,1995,1.8,100,77,23,3,0,0,12,15,5,3,1,0,73,0,4
Nicolás Freire,ARG,DF,Olympiacos,29,1994,1.0,58,58,0,0,0,0,0,0,0,0,0,0,42,0,0
Iván Fresneda,ESP,MF,Sporting CP,18,2004,1.4,83,67,16,1,0,2,2,15,0,0,0,0,73,0,2
Jérémy Frick,SUI,GK,Servette FC,30,1993,6.0,224,159,65,21,0,1,0,0,0,0,0,0,145,0,1
Jeremie Frimpong,NED,"DF,MF",Leverkusen,22,2000,7.1,245,219,25,1,0,0,25,24,0,0,0,0,190,1,9
Angelo Fulgini,FRA,MF,Lens,26,1996,0.7,42,34,7,4,1,0,5,0,3,0,2,0,32,1,0
Mohammed Fuseini,GHA,"DF,MF",Sturm Graz,21,2002,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Anton Gaaei,DEN,DF,Ajax,20,2002,3.9,195,172,20,4,0,1,12,16,0,0,0,0,145,3,4
Matteo Gabbia,ITA,DF,Villarreal,23,1999,5.5,329,311,18,14,1,4,0,0,0,0,0,0,294,0,0
Matteo Gabbia,ITA,DF,Milan,23,1999,5.5,435,415,20,7,0,1,1,2,0,0,0,0,402,0,2
Mijat Gaćinović,SRB,MF,AEK Athens,28,1995,3.1,64,60,4,1,0,0,5,0,3,0,0,0,47,0,4
Cody Gakpo,NED,FW,Liverpool,24,1999,7.1,235,223,11,3,5,1,14,2,4,0,4,0,192,1,5
Konstantinos Galanopoulos,GRE,MF,AEK Athens,25,1997,0.4,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
Gauthier Gallon,FRA,GK,Rennes,30,1993,1.0,45,28,17,5,0,0,0,0,0,0,0,0,31,0,0
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,0.7,17,16,1,0,0,0,1,1,0,0,0,0,12,0,0
Munashe Garan'anga,ZIM,DF,Sheriff Tiraspol,22,2001,4.4,187,172,14,9,0,1,0,1,0,0,0,0,145,1,3
Levi Garcia,TRI,FW,AEK Athens,25,1997,2.3,32,29,3,0,0,0,1,0,0,0,0,0,17,0,0
Jusuf Gazibegović,BIH,DF,Sturm Graz,23,2000,5.9,220,153,64,13,1,0,15,48,3,3,0,0,147,3,5
Yann Gboho,FRA,MF,Toulouse,22,2001,1.8,35,35,0,0,0,0,2,0,0,0,0,0,27,0,2
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,1.3,55,36,19,2,0,0,0,17,0,0,0,0,43,0,0
Gelabert,ESP,"MF,FW",Toulouse,22,2000,2.2,89,85,2,1,1,2,1,0,0,0,0,0,75,2,2
Denis Genreau,AUS,"FW,MF",Toulouse,24,1999,0.7,26,25,1,1,0,0,0,0,0,0,0,0,19,0,1
Rami Gershon,ISR,DF,Maccabi Haifa,34,1988,3.0,102,96,6,4,0,0,0,1,0,0,0,0,88,0,0
Samuel Gigot,FRA,DF,Marseille,29,1993,7.1,325,291,33,20,1,0,0,6,0,0,0,0,291,1,2
Billy Gilmour,SCO,MF,Brighton,22,2001,6.6,435,425,9,6,0,0,2,2,1,0,0,0,394,1,3
Santiago Giménez,MEX,FW,Feyenoord,22,2001,1.2,15,15,0,0,0,0,0,0,0,0,0,0,10,0,1
Matthias Ginter,GER,DF,Freiburg,29,1994,8.4,585,567,17,10,2,1,5,7,0,0,0,0,487,1,4
Olivier Giroud,FRA,FW,Milan,36,1986,4.9,66,56,10,0,1,2,0,0,0,0,0,0,50,0,1
Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,4.0,200,197,3,1,0,2,2,0,1,0,1,0,179,0,1
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,0.2,9,9,0,0,0,0,2,0,0,0,0,0,4,0,0
Mika Godts,BEL,"FW,MF",Ajax,18,2005,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,1
Thomas Goiginger,AUT,FW,LASK,30,1993,0.6,15,12,2,0,0,0,1,1,0,0,0,0,5,1,2
Sean Goldberg,ISR,DF,Maccabi Haifa,28,1995,0.8,47,41,6,1,0,0,0,0,0,0,0,0,33,0,0
Connor Goldson,ENG,DF,Rangers,30,1992,7.0,377,370,6,6,0,3,1,0,0,0,0,0,319,1,0
James Gomez,GAM,DF,Sparta Prague,21,2001,0.5,27,24,3,0,0,0,0,2,0,0,0,0,22,0,1
Joe Gomez,ENG,DF,Liverpool,26,1997,6.4,480,421,56,7,0,3,9,47,0,0,0,0,393,3,14
Victor Gomez,ESP,DF,Braga,23,2000,1.5,90,70,20,0,0,0,11,19,1,0,1,0,70,0,2
Yannick Gomis,SEN,"MF,FW",Aris Limassol FC,31,1992,4.3,123,115,7,0,3,0,2,2,0,0,0,0,87,1,5
Pedro Gonçalves,POR,"MF,FW",Sporting CP,25,1998,5.3,258,226,31,12,4,4,24,6,13,11,2,0,189,1,10
Tristan Gooijer,NED,DF,Ajax,18,2004,0.2,6,5,1,0,0,0,1,1,0,0,0,0,3,0,0
Kaide Gordon,ENG,FW,Liverpool,18,2004,0.8,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,27,1996,6.0,192,189,2,2,0,0,0,0,0,0,0,0,128,1,3
Jay Gorter,NED,GK,Ajax,23,2000,2.0,114,97,17,5,0,1,0,0,0,0,0,0,89,0,0
Amine Gouiri,ALG,"FW,MF",Rennes,23,2000,3.6,149,141,8,1,0,1,7,1,6,3,0,0,126,0,2
Tiago Gouveia,POR,"FW,MF",Benfica,22,2001,0.1,11,11,0,0,0,0,1,0,0,0,0,0,8,0,1
Jonathan Gradit,FRA,DF,Lens,30,1992,2.1,135,135,0,0,0,1,0,0,0,0,0,0,123,0,0
Ryan Gravenberch,NED,MF,Liverpool,21,2002,3.8,170,166,2,1,3,1,0,1,0,0,0,0,138,2,1
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,3.8,84,82,2,0,1,0,0,1,0,0,0,0,60,0,1
Leon Grgic,AUT,MF,Sturm Graz,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,6.9,416,359,55,17,1,8,42,7,25,5,15,0,323,2,8
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,9.3,616,512,103,15,0,1,67,49,39,16,16,0,508,1,11
Pascal Groß,GER,"MF,DF",Brighton,32,1991,8.0,674,595,78,27,1,4,51,16,34,15,15,0,584,1,6
Magnus Grødem,NOR,MF,Molde,24,1998,1.6,74,74,0,0,0,0,0,0,0,0,0,0,60,0,1
Andrés Guardado,MEX,MF,Betis,36,1986,3.0,183,171,11,4,0,2,5,4,2,0,2,0,160,1,2
Gonçalo Guedes,POR,"FW,MF",Villarreal,26,1996,2.0,49,44,5,0,0,1,5,1,1,0,0,0,40,0,1
Luka Gugeshashvili,GEO,GK,Qarabağ,24,1999,0.1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0
Morgan Guilavogui,GUI,FW,Lens,25,1998,0.5,19,16,3,0,0,0,1,0,0,0,0,0,17,0,0
Jérémy Guillemenot,SUI,"FW,MF",Servette FC,25,1998,1.7,21,19,2,0,0,0,4,0,2,2,0,0,16,0,0
Fredrik Gulbrandsen,NOR,FW,Molde,30,1992,3.0,50,45,5,0,0,1,1,0,0,0,0,0,37,0,0
Manuel Gulde,GER,DF,Freiburg,32,1991,6.9,446,418,28,14,0,1,3,4,0,0,0,0,396,0,3
Christian Günter,GER,DF,Freiburg,30,1993,2.2,108,84,24,1,0,0,15,21,2,2,0,0,79,0,5
Samuel Gustafson,SWE,MF,Häcken,28,1995,5.9,489,461,27,20,3,2,12,0,7,7,0,0,434,1,4
Simon Gustafson,SWE,"MF,FW",Häcken,28,1995,2.2,105,100,5,1,1,1,0,0,0,0,0,0,80,0,4
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,6.9,228,210,18,0,1,0,4,2,0,0,0,0,163,0,14
Jaouen Hadjam,ALG,DF,Young Boys,20,2003,1.7,104,86,16,1,0,0,3,15,0,0,0,0,83,2,2
El Hadji Diouf,SEN,DF,Slavia Prague,18,2004,0.3,15,9,6,0,0,0,1,6,0,0,0,0,12,0,0
Anders Hagelskjær,DEN,DF,Molde,26,1997,4.0,228,192,35,10,0,3,0,23,0,0,0,0,174,1,4
Massadio Haïdara,MLI,DF,Lens,30,1992,1.4,77,74,2,1,0,0,0,1,0,0,0,0,67,1,1
Ilay Hajaj,ISR,"FW,DF",Maccabi Haifa,21,2001,2.7,57,56,1,1,0,2,1,0,0,0,0,0,44,0,1
Ehsan Hajsafi,IRN,DF,AEK Athens,33,1990,5.0,272,201,71,12,0,4,24,52,7,2,5,0,199,0,7
Johan Hammar,SWE,DF,Häcken,29,1994,1.7,105,102,3,3,0,1,0,0,0,0,0,0,85,0,0
Dávid Hancko,SVK,DF,Feyenoord,25,1997,2.3,172,159,12,3,0,2,0,0,0,0,0,0,163,1,0
Lukáš Haraslín,SVK,"MF,FW",Sparta Prague,27,1996,5.8,132,111,19,1,1,0,13,11,5,1,4,0,87,2,3
Amine Harit,MAR,"MF,FW",Marseille,26,1997,12.9,531,490,37,14,2,2,17,7,10,3,2,0,452,4,12
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,2.3,162,149,13,5,0,1,9,8,0,0,0,0,127,0,4
Hans Hateboer,NED,DF,Atalanta,29,1994,3.1,165,135,29,3,0,1,6,26,0,0,0,0,131,1,4
Jorrel Hato,NED,DF,Ajax,17,2006,6.0,425,394,31,8,1,1,1,14,0,0,0,0,382,0,3
Eirik Haugan,NOR,DF,Molde,25,1997,3.0,152,140,12,11,0,2,0,1,0,0,0,0,138,0,2
Kristoffer Haugen,NOR,DF,Molde,29,1994,5.2,233,202,31,0,0,2,15,31,0,0,0,0,165,0,14
Elias Havel,AUT,"FW,DF",LASK,20,2003,1.5,21,20,0,0,0,0,1,0,0,0,0,0,12,1,0
Jan Paul van Hecke,NED,DF,Brighton,23,2000,6.9,562,544,18,12,1,1,2,3,0,0,0,0,523,0,3
Luis Henrique,BRA,"DF,FW",Marseille,21,2001,4.0,153,133,19,2,1,2,11,17,0,0,0,0,110,1,1
Luiz Henrique,BRA,FW,Betis,22,2001,2.7,103,101,2,2,0,1,14,0,0,0,0,0,78,0,2
Theo Hernández,FRA,DF,Milan,25,1997,6.0,357,297,60,11,0,2,24,35,14,8,2,0,306,0,10
Eirik Hestad,NOR,MF,Molde,28,1995,1.5,50,49,1,1,1,0,1,0,0,0,0,0,40,0,2
Santiago Hezze,ARG,MF,Olympiacos,21,2001,5.0,209,201,7,7,0,1,2,0,0,0,0,0,177,1,1
Isak Hien,SWE,DF,Atalanta,24,1999,5.5,166,162,4,4,0,0,0,0,0,0,0,0,132,0,1
Stefan Hierländer,AUT,MF,Sturm Graz,32,1991,2.8,78,72,5,0,0,1,2,5,0,0,0,0,42,1,5
Piero Hincapié,ECU,DF,Leverkusen,21,2002,10.1,723,677,45,12,0,2,11,33,0,0,0,0,626,1,9
Jack Hinshelwood,ENG,DF,Brighton,18,2005,1.8,98,79,18,3,0,0,2,15,0,0,0,0,82,1,2
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,6.9,417,396,21,18,3,2,5,0,3,3,0,0,348,0,3
Adam Hložek,CZE,"FW,MF",Leverkusen,21,2002,4.9,119,117,2,0,1,1,2,0,0,0,0,0,93,0,2
Nicolas Höfler,GER,MF,Freiburg,33,1990,9.9,582,554,28,22,1,0,3,0,0,0,0,0,516,0,7
Jonas Hofmann,GER,"MF,FW",Leverkusen,31,1992,3.2,220,194,25,3,0,0,16,5,13,4,7,0,192,1,4
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,8.3,241,233,6,0,1,1,5,1,0,0,0,0,169,2,9
Tomáš Holeš,CZE,DF,Slavia Prague,30,1993,6.2,334,317,16,12,0,13,2,4,0,0,0,0,280,1,4
Emil Holm,SWE,"MF,DF",Atalanta,23,2000,3.4,163,130,31,0,0,0,11,31,0,0,0,0,115,2,6
Tomi Horvat,SVN,"MF,FW",Sturm Graz,24,1999,2.4,66,63,2,2,0,0,3,0,0,0,0,0,49,1,3
Sascha Horvath,AUT,MF,LASK,26,1996,5.0,246,205,34,12,1,2,28,2,19,11,5,0,167,7,10
Even Hovland,NOR,DF,Häcken,34,1989,5.0,360,352,8,7,0,15,0,0,0,0,0,0,318,0,1
Jakub Hromada,SVK,MF,Slavia Prague,27,1996,0.6,36,35,1,1,0,0,0,0,0,0,0,0,30,0,1
Srđan Hrstić,SRB,FW,Häcken,20,2003,1.6,30,22,8,0,0,0,1,2,0,0,0,0,24,0,1
Badavi Huseynov,AZE,DF,Qarabağ,32,1991,6.3,270,247,22,14,0,3,0,0,0,0,0,0,229,1,1
Vicente Iborra,ESP,MF,Olympiacos,35,1988,1.2,62,59,3,3,1,0,0,0,0,0,0,0,53,0,0
Mauro Icardi,ARG,FW,Galatasaray,30,1993,2.0,38,32,5,0,1,0,0,0,0,0,0,0,31,1,0
Borja Iglesias,ESP,FW,Leverkusen,30,1993,1.5,36,34,1,0,0,0,1,0,0,0,0,0,29,1,1
Borja Iglesias,ESP,FW,Betis,30,1993,4.2,107,97,10,0,2,0,1,1,0,0,0,0,73,0,4
Ogbu Igoh,NGA,DF,Slavia Prague,23,2000,7.0,344,334,10,10,0,3,0,0,0,0,0,0,300,0,2
Igor,BRA,DF,Brighton,25,1998,4.7,398,359,38,10,2,3,0,19,0,0,0,0,360,1,1
Veljko Ilic,SRB,GK,TSC Bačka Top,20,2003,5.0,201,150,51,14,0,0,0,0,0,0,0,0,157,0,0
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,7.6,667,636,31,19,1,4,1,0,0,0,0,0,600,0,5
Danny Ings,ENG,FW,West Ham,31,1992,2.0,49,49,0,0,0,1,0,0,0,0,0,0,36,0,5
Fotis Ioannidis,GRE,FW,Panathinaikos,23,2000,4.8,92,84,8,0,2,0,1,0,0,0,0,0,68,0,3
Aleksei Isayev,AZE,MF,Qarabağ,27,1995,0.1,8,6,2,0,0,0,1,0,1,1,0,0,6,0,0
Isco,ESP,MF,Betis,31,1992,4.0,281,257,23,5,2,2,20,1,17,6,8,0,220,1,9
Abdulrazaq Ishaq,NGA,DF,Häcken,21,2002,2.5,179,158,20,3,0,1,14,17,0,0,0,0,150,1,3
Franco Israel,URU,GK,Sporting CP,23,2000,4.0,166,132,34,11,0,0,0,0,0,0,0,0,131,0,0
Cedric Itten,SUI,FW,Young Boys,26,1996,1.3,24,19,5,0,0,0,0,0,0,0,0,0,15,0,0
Luka Ivanušec,CRO,FW,Feyenoord,24,1998,0.9,46,38,8,2,0,0,7,1,5,3,2,0,34,0,1
Ken Izekor,GER,DF,Leverkusen,16,2007,0.2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Mahmoud Jaber,ISR,MF,Maccabi Haifa,23,1999,4.4,124,117,6,5,0,3,0,0,0,0,0,0,107,1,3
Ryan Jack,SCO,MF,Rangers,31,1992,1.3,43,42,1,1,0,0,0,0,0,0,0,0,33,0,1
Alireza Jahanbakhsh,IRN,MF,Feyenoord,29,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saidy Janko,GAM,DF,Young Boys,27,1995,0.7,22,18,4,0,0,0,1,4,0,0,0,0,18,0,0
Marko Janković,MNE,MF,Qarabağ,28,1995,10.0,541,503,34,23,0,5,16,0,11,3,4,0,442,4,13
Seedy Jatta,NOR,FW,Sturm Graz,20,2003,1.5,14,14,0,0,0,0,0,0,0,0,0,0,10,0,2
Tin Jedvaj,CRO,DF,Panathinaikos,27,1995,4.0,253,244,9,9,0,2,1,0,0,0,0,0,228,0,4
João Pedro,BRA,FW,Brighton,21,2001,4.8,132,126,6,0,1,0,5,0,0,0,0,0,96,0,8
Ben Johnson,ENG,"DF,MF",West Ham,23,2000,1.1,76,70,6,1,0,1,6,5,0,0,0,0,62,0,2
Max Johnston,SCO,DF,Sturm Graz,19,2003,0.1,7,6,1,0,0,0,1,1,0,0,0,0,6,0,0
Curtis Jones,ENG,MF,Liverpool,22,2001,4.4,284,269,15,7,2,1,4,5,1,0,1,0,256,0,3
Willian José,BRA,FW,Betis,31,1991,1.5,48,47,1,0,0,0,0,0,0,0,0,0,43,0,1
Diogo Jota,POR,FW,Liverpool,26,1996,2.6,58,55,3,0,0,0,0,2,0,0,0,0,42,0,1
Saša Jovanović,SRB,FW,TSC Bačka Top,31,1991,3.5,56,54,1,0,0,0,8,0,0,0,0,0,30,1,4
Stevan Jovetić,MNE,"FW,MF",Olympiacos,33,1989,1.3,39,37,2,0,1,0,0,0,0,0,0,0,28,0,1
Luka Jović,SRB,"FW,MF",Milan,25,1997,1.8,41,37,4,0,1,0,1,0,0,0,0,0,34,0,1
Branko Jovičić,SRB,MF,LASK,30,1993,1.8,103,96,6,3,0,2,1,2,0,0,0,0,89,1,1
Juankar,ESP,DF,Panathinaikos,33,1990,1.9,95,68,27,2,0,1,6,25,0,0,0,0,73,0,4
Leon-Robin Juberg-Hovland,NOR,MF,Molde,19,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Juninho,BRA,FW,Qarabağ,26,1996,8.7,99,94,4,0,0,1,2,0,0,0,0,0,66,1,1
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,22,2001,4.6,231,195,35,3,0,3,10,32,0,0,0,0,176,1,9
Matěj Jurásek,CZE,MF,Slavia Prague,19,2003,0.8,35,29,6,1,0,0,3,1,4,0,2,0,29,0,0
Václav Jurečka,CZE,"FW,MF",Slavia Prague,29,1994,3.0,87,80,5,0,0,0,3,2,0,0,0,0,65,2,5
Jens Jønsson,DEN,MF,AEK Athens,30,1993,2.4,75,71,4,4,0,3,2,0,0,0,0,0,59,0,2
Filip Jørgensen,DEN,GK,Villarreal,21,2002,1.0,27,19,8,0,0,0,0,0,0,0,0,0,27,0,0
Ayoub El Kaabi,MAR,FW,Olympiacos,30,1993,4.8,89,71,18,1,0,2,0,0,0,0,0,0,63,0,2
Kaan Kairinen,FIN,MF,Sparta Prague,24,1998,9.1,430,381,48,20,3,2,27,0,21,15,4,0,344,1,9
Arnaud Kalimuendo,FRA,FW,Rennes,21,2002,3.4,48,43,5,0,0,0,0,0,0,0,0,0,39,0,2
Pierre Kalulu,FRA,DF,Milan,23,2000,0.5,27,24,3,0,0,0,0,3,0,0,0,0,25,0,1
Waren Kamanzi,NOR,"DF,FW",Toulouse,22,2000,1.4,68,64,4,1,0,0,6,3,0,0,0,0,53,0,3
Ola Kamara,NOR,FW,Häcken,33,1989,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Maor Kandil,ISR,"DF,MF",Maccabi Haifa,29,1993,2.3,91,77,13,2,2,1,3,11,0,0,0,0,68,1,2
Adam Karabec,CZE,"FW,MF",Sparta Prague,20,2003,2.3,64,59,5,1,0,0,4,0,3,0,2,0,42,0,1
Jacob Karlstrom,NOR,GK,Molde,26,1997,1.4,60,44,16,4,0,2,0,0,0,0,0,0,47,0,0
Rick Karsdorp,NED,"DF,FW",Roma,28,1995,5.3,288,244,43,1,1,2,5,42,0,0,0,0,253,1,0
Kévin Keben Biakolo,CMR,DF,Toulouse,19,2004,0.8,43,41,2,0,0,0,1,2,0,0,0,0,33,0,3
Thilo Kehrer,GER,DF,West Ham,26,1996,2.9,183,149,32,2,0,1,5,30,0,0,0,0,151,2,4
Yannik Keitel,GER,DF,Freiburg,23,2000,1.0,53,48,5,5,0,0,1,0,0,0,0,0,42,0,0
Caoimhín Kelleher,IRL,GK,Liverpool,24,1998,8.0,372,334,38,8,0,1,0,0,0,0,0,0,309,0,0
Shareef Keouf,ISR,GK,Maccabi Haifa,22,2001,5.0,182,126,56,12,0,0,0,0,0,0,0,0,121,0,0
Kevin,BRA,MF,Shakhtar,20,2003,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Hamidou Keyta,FRA,"FW,MF",Qarabağ,28,1994,0.9,17,14,3,0,0,0,0,0,0,0,0,0,11,0,1
Anan Khalaili,ISR,"FW,MF",Maccabi Haifa,18,2004,4.0,76,72,4,0,2,0,8,3,1,0,0,0,54,0,3
Abdukodir Khusanov,UZB,DF,Lens,19,2004,1.4,75,71,4,1,0,1,0,0,0,0,0,0,64,0,0
Gaby Kiki,CMR,DF,Sheriff Tiraspol,28,1995,4.0,202,182,19,12,0,0,0,0,0,0,0,0,172,1,2
Otar Kiteishvili,GEO,MF,Sturm Graz,27,1996,3.3,112,107,4,0,0,0,4,1,2,2,0,0,83,1,3
Eric Kitolano,NOR,"FW,MF",Molde,25,1997,1.8,70,63,6,2,0,0,4,0,4,3,1,0,48,1,4
Sonny Kittel,GER,"FW,MF",RKS Raków,30,1993,1.5,46,38,8,2,1,0,6,1,5,2,2,1,32,0,0
Simon Kjær,DEN,DF,Milan,34,1989,2.7,230,223,6,6,0,2,1,0,0,0,0,0,208,1,0
Vladyslav Kocherhin,UKR,"MF,FW",RKS Raków,27,1996,4.8,197,193,2,1,0,3,4,0,0,0,0,0,147,2,9
Koba Koindredi,FRA,MF,Sporting CP,21,2001,0.9,42,39,3,3,0,1,0,0,0,0,0,0,39,0,0
Orkun Kökçü,TUR,"FW,MF",Benfica,22,2000,2.0,134,126,7,4,0,2,6,1,2,1,1,0,106,1,8
Aleksandr Kokorin,RUS,"FW,MF",Aris Limassol FC,32,1991,3.2,111,104,7,0,3,0,1,2,0,0,0,0,77,0,4
Sead Kolašinac,BIH,DF,Atalanta,30,1993,7.6,388,364,22,8,0,0,2,14,0,0,0,0,324,2,9
Ibrahima Konaté,FRA,DF,Liverpool,24,1999,5.6,464,442,21,16,1,0,0,5,0,0,0,0,412,1,4
Geoffrey Kondogbia,CTA,MF,Marseille,30,1993,12.2,644,629,13,11,1,12,2,2,0,0,0,0,565,2,10
Moussa Koné,SEN,FW,LASK,26,1996,0.7,15,15,0,0,0,1,1,0,0,0,0,0,10,0,1
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,1.8,98,90,8,0,1,2,2,8,0,0,0,0,80,0,1
Teun Koopmeiners,NED,MF,Atalanta,25,1998,10.2,504,450,51,19,0,8,49,5,21,12,7,0,362,3,18
Odilon Kossounou,CIV,DF,Leverkusen,22,2001,3.2,210,198,11,5,0,1,0,6,0,0,0,0,184,1,2
Giannis Kotsiras,GRE,DF,Panathinaikos,30,1992,2.0,111,83,26,3,1,0,0,23,0,0,0,0,90,2,3
Adnan Kovačević,BIH,DF,RKS Raków,29,1993,4.6,210,197,12,12,0,0,1,0,0,0,0,0,168,1,2
Vladen Kovačević,BIH,GK,RKS Raków,25,1998,6.0,243,168,75,14,0,0,0,0,0,0,0,0,162,0,0
Maksym Koval,UKR,GK,Sheriff Tiraspol,30,1992,6.0,229,152,75,23,0,2,0,0,0,0,0,0,125,2,0
Matej Kovar,CZE,GK,Leverkusen,23,2000,12.0,395,305,90,22,0,2,0,0,0,0,0,0,342,0,0
