Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Dodi Lukebakio,BEL,"FW,MF",Sevilla,La Liga,25,1997,12.5,351,337,11,4,1,4,36,2,2,1,1,0,269,3,16
Saša Lukić,SRB,MF,Fulham,Premier League,26,1996,12.5,496,472,21,15,4,1,4,0,0,0,0,0,428,3,7
Karlo Lulić,CRO,MF,Frosinone,Serie A,27,1996,0.2,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
Andriy Lunin,UKR,GK,Real Madrid,La Liga,24,1999,21.0,666,531,133,17,0,1,0,0,0,0,0,0,580,2,2
Sebastiano Luperto,ITA,DF,Empoli,Serie A,26,1996,37.8,1785,1657,122,71,2,8,12,33,0,0,0,0,1455,6,10
Mateus Lusuardi,BRA,DF,Frosinone,Serie A,19,2004,2.4,154,134,19,4,0,0,1,15,0,0,0,0,134,1,0
Andreas Luthe,GER,GK,Bochum,Bundesliga,36,1987,1.0,49,37,12,5,0,0,0,0,0,0,0,0,25,0,0
Zito Luvumbo,ANG,"FW,MF",Cagliari,Serie A,21,2002,21.6,388,354,29,3,2,2,82,10,8,0,3,0,246,5,23
Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,29,1993,10.0,594,496,96,9,0,8,59,84,3,2,1,0,451,2,16
Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,24,1999,20.0,903,863,39,24,2,6,4,1,0,0,0,0,746,1,13
Joshua M'Bahia,CIV,MF,Clermont Foot,Ligue 1,18,2005,0.2,15,14,1,0,0,0,0,1,0,0,0,0,12,0,0
Othmane Maamma,FRA,FW,Montpellier,Ligue 1,17,2005,1.0,32,32,0,0,0,0,4,0,0,0,0,0,25,0,1
Ian Maatsen,NED,"FW,MF",Chelsea,Premier League,21,2002,2.3,138,126,12,0,1,0,8,11,1,0,1,0,97,0,1
Ian Maatsen,NED,DF,Dortmund,Bundesliga,21,2002,14.0,1060,945,112,17,3,8,26,94,1,1,0,0,928,3,20
Alexis Mac Allister,ARG,MF,Liverpool,Premier League,24,1998,28.9,1967,1900,61,38,14,11,32,2,11,2,9,0,1704,6,32
Deiver Machado,COL,DF,Lens,Ligue 1,29,1993,12.5,488,396,91,3,0,0,29,87,0,0,0,0,383,1,17
Darwin Machís,VEN,MF,Cádiz,La Liga,30,1993,8.7,290,253,36,10,0,6,64,6,20,12,3,0,177,1,16
James Maddison,ENG,MF,Tottenham,Premier League,26,1996,23.7,1500,1322,167,59,14,6,133,10,96,45,34,0,1210,11,30
Noni Madueke,ENG,FW,Chelsea,Premier League,21,2002,11.7,486,472,10,2,2,0,22,6,2,1,0,0,412,4,6
Pablo Maffeo,ESP,DF,Mallorca,La Liga,26,1997,16.2,603,482,119,2,2,2,67,116,1,0,0,0,374,2,20
Gabriel Magalhães,BRA,DF,Arsenal,Premier League,25,1997,33.8,2157,2030,122,53,2,4,4,4,0,0,0,0,1914,5,22
Soungoutou Magassa,FRA,"DF,MF",Monaco,Ligue 1,19,2003,15.0,998,977,21,18,1,21,3,3,0,0,0,0,871,0,14
Giulio Maggiore,ITA,MF,Salernitana,Serie A,25,1998,20.0,797,777,13,12,1,4,3,0,0,0,0,0,619,7,23
Matej Maglica,CRO,DF,Darmstadt 98,Bundesliga,24,1998,18.9,999,955,41,37,1,8,7,4,0,0,0,0,759,3,14
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,27,1995,27.2,994,939,49,48,0,21,12,1,0,0,0,0,785,6,6
Hugo Magnetti,FRA,MF,Brest,Ligue 1,25,1998,26.0,1143,1105,36,13,1,7,20,10,2,0,0,0,1008,2,17
Yohann Magnin,FRA,MF,Clermont Foot,Ligue 1,26,1997,18.7,836,810,25,13,1,4,14,9,3,3,0,0,698,1,12
Frank Magri,CMR,"FW,MF",Toulouse,Ligue 1,23,1999,16.0,333,323,9,0,3,1,17,4,0,0,0,0,231,1,11
Harry Maguire,ENG,DF,Manchester Utd,Premier League,30,1993,18.4,1103,1018,83,36,0,13,3,2,0,0,0,0,917,2,3
Jon Magunacelaya,ESP,"FW,MF",Real Sociedad,La Liga,23,2000,1.3,45,45,0,0,0,0,3,0,0,0,0,0,30,0,3
Adel Mahamoud,COM,FW,Nantes,Ligue 1,20,2003,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Arne Maier,GER,MF,Augsburg,Bundesliga,24,1999,11.1,593,498,92,21,0,2,85,8,61,17,34,0,449,3,12
Habib Maïga,CIV,"MF,FW",Metz,Ligue 1,27,1996,1.6,63,62,0,0,0,0,1,0,0,0,0,0,47,1,1
Mike Maignan,FRA,GK,Milan,Serie A,28,1995,29.0,1228,1027,190,43,0,2,0,0,0,0,0,0,1033,11,2
Linton Maina,GER,"FW,MF",Köln,Bundesliga,24,1999,21.1,661,613,47,3,0,1,74,40,3,1,1,0,484,1,43
Patrick Mainka,GER,DF,Heidenheim,Bundesliga,28,1994,34.0,1555,1523,29,25,0,3,0,4,0,0,0,0,1289,3,16
Kobbie Mainoo,ENG,MF,Manchester Utd,Premier League,18,2005,21.4,868,863,5,4,8,3,6,0,0,0,0,0,748,0,16
Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,Ligue 1,25,1997,15.9,796,694,98,9,1,5,21,86,3,1,0,0,663,4,12
Radosław Majecki,POL,GK,Monaco,Ligue 1,23,1999,12.0,376,271,105,25,0,0,0,0,0,0,0,0,277,0,0
Lovro Majer,CRO,MF,Rennes,Ligue 1,25,1998,0.2,16,15,1,0,0,0,1,0,1,0,1,0,14,0,1
Lovro Majer,CRO,"MF,FW",Wolfsburg,Bundesliga,25,1998,23.4,1039,968,68,18,1,2,89,3,42,21,17,0,760,3,40
Jean-Victor Makengo,FRA,"MF,FW",Lorient,Ligue 1,25,1998,5.3,277,271,6,4,0,2,5,1,1,0,0,0,244,0,6
Jordy Makengo,FRA,DF,Freiburg,Bundesliga,21,2001,11.4,545,479,66,9,0,1,23,57,0,0,0,0,449,0,10
Antoine Makoumbou,CGO,MF,Cagliari,Serie A,25,1998,30.0,1210,1171,33,23,4,19,11,8,0,0,0,0,1065,6,11
Nemanja Maksimović,SRB,MF,Getafe,La Liga,28,1995,36.3,1036,969,63,19,1,3,5,5,0,0,0,0,844,4,16
Julián Malatini,ARG,DF,Werder Bremen,Bundesliga,22,2001,6.7,364,346,16,14,0,1,6,2,0,0,0,0,295,2,8
Daniel Maldini,ITA,"MF,FW",Monza,Serie A,21,2001,3.7,114,103,11,2,1,0,9,0,8,3,2,0,89,0,1
Daniel Maldini,ITA,"FW,MF",Empoli,Serie A,21,2001,2.9,80,68,10,3,0,1,5,1,1,1,0,0,61,2,3
Youssef Maleh,MAR,MF,Empoli,Serie A,24,1998,28.9,1028,975,44,18,4,5,47,7,9,4,4,0,790,9,27
Donyell Malen,NED,"FW,MF",Dortmund,Bundesliga,24,1999,19.8,546,525,18,4,6,4,39,9,4,0,0,0,410,3,23
Ruslan Malinovskyi,UKR,MF,Genoa,Serie A,30,1993,17.2,719,688,26,15,5,9,19,5,5,4,0,1,573,5,13
Lennard Maloney,USA,MF,Heidenheim,Bundesliga,23,1999,25.4,942,921,19,15,0,15,4,3,0,0,0,0,698,2,21
Aaron Malouda,FRA,FW,Lille,Ligue 1,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,22,2000,36.5,1111,714,395,150,0,0,0,0,0,0,0,0,589,2,1
David Mamutovic,GER,"FW,DF",Mainz 05,Bundesliga,22,2000,0.1,10,10,0,0,0,0,1,0,0,0,0,0,7,0,0
Wilson Manafá,POR,"DF,MF",Granada,La Liga,29,1994,2.7,135,106,29,0,1,1,8,29,0,0,0,0,104,0,3
Hianga Mananga Mbock,FRA,"MF,FW",Brest,Ligue 1,23,1999,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Gianluca Mancini,ITA,DF,Roma,Serie A,27,1996,31.9,2011,1909,98,72,2,7,24,5,0,0,0,0,1744,4,6
Marco Mancosu,ITA,"MF,FW",Cagliari,Serie A,34,1988,1.7,62,54,7,2,1,0,4,0,1,0,1,0,39,1,2
Steve Mandanda,FRA,GK,Rennes,Ligue 1,38,1985,34.0,1209,921,288,96,0,0,0,0,0,0,0,0,885,0,0
Christos Mandas,GRE,GK,Lazio,Serie A,21,2001,8.0,269,220,49,20,0,0,0,0,0,0,0,0,181,0,0
Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,29,1994,8.1,414,360,53,7,0,2,6,46,0,0,0,0,353,1,6
Aïssa Mandi,ALG,DF,Villarreal,La Liga,31,1991,12.4,734,688,45,24,2,3,0,4,0,0,0,0,671,1,4
Rolando Mandragora,ITA,MF,Fiorentina,Serie A,26,1997,17.6,761,701,60,32,0,8,34,5,19,4,7,0,606,0,16
Orel Mangala,BEL,MF,Nott'ham Forest,Premier League,25,1998,17.4,646,639,5,4,1,2,2,0,0,0,0,0,570,2,6
Orel Mangala,BEL,MF,Lyon,Ligue 1,25,1998,4.4,182,179,3,3,1,2,2,0,0,0,0,0,154,0,3
Vito Mannone,ITA,GK,Lille,Ligue 1,35,1988,1.0,38,33,5,4,0,0,0,0,0,0,0,0,27,0,0
Kostas Manolas,GRE,DF,Salernitana,Serie A,32,1991,5.4,303,295,8,8,1,2,1,0,0,0,0,0,276,0,0
Javier Manquillo,ESP,"DF,MF",Celta Vigo,La Liga,29,1994,8.3,436,360,76,6,1,0,5,70,0,0,0,0,357,0,9
Braydon Manu,GHA,MF,Darmstadt 98,Bundesliga,26,1997,1.9,33,29,3,0,0,0,4,3,0,0,0,0,24,1,4
Benson Manuel,ANG,"MF,FW",Burnley,Premier League,26,1997,1.3,59,52,6,0,0,0,9,2,4,0,1,0,48,1,3
Faitout Maouassa,FRA,"DF,MF",Granada,La Liga,25,1998,2.5,97,67,30,5,0,1,20,19,6,6,0,0,58,0,6
Faitout Maouassa,FRA,"MF,DF",Lens,Ligue 1,25,1998,0.8,29,20,9,0,0,0,3,8,1,0,1,0,20,0,1
Marcão,BRA,DF,Sevilla,La Liga,27,1996,3.9,199,190,6,5,0,0,0,1,0,0,0,0,176,3,1
Solly March,ENG,"FW,DF",Brighton,Premier League,29,1994,6.2,261,222,39,8,1,1,21,19,12,6,2,0,203,0,7
Riccardo Marchizza,ITA,DF,Frosinone,Serie A,25,1998,12.8,558,444,112,10,0,2,22,102,0,0,0,0,423,2,16
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,31,1992,25.2,1300,1193,104,69,0,10,14,7,0,0,0,0,1073,3,6
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,34,1989,25.1,1566,1262,298,30,1,3,121,267,1,1,0,0,1243,6,33
Alberto Marí,ESP,FW,Valencia,La Liga,22,2001,3.1,61,56,5,0,0,0,2,0,0,0,0,0,38,0,6
José Mari,ESP,"MF,FW",Cádiz,La Liga,35,1987,0.2,21,18,2,2,0,0,0,0,0,0,0,0,16,1,1
Pablo Marí,ESP,DF,Monza,Serie A,29,1993,29.1,1737,1670,66,31,0,5,4,12,0,0,0,0,1581,1,6
José María Giménez,URU,DF,Atlético Madrid,La Liga,28,1995,14.7,653,626,25,21,0,12,1,0,0,0,0,0,562,2,6
Mariano,DOM,"FW,MF",Sevilla,La Liga,29,1993,2.7,53,46,7,0,1,1,1,1,0,0,0,0,37,0,2
Mirko Marić,CRO,FW,Monza,Serie A,28,1995,3.2,91,87,4,0,0,0,1,0,0,0,0,0,66,0,4
Rafa Marín,ESP,DF,Alavés,La Liga,21,2002,27.1,1025,962,60,54,0,23,1,3,0,0,0,0,846,3,7
Răzvan Marin,ROU,MF,Empoli,Serie A,27,1996,20.2,907,747,154,90,8,2,98,3,57,20,33,0,671,6,11
Diego Mariño,ESP,GK,Almería,La Liga,33,1990,1.0,27,25,2,0,0,0,0,0,0,0,0,0,23,0,0
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,29,1994,19.6,1054,1010,42,36,0,2,0,4,0,0,0,0,934,2,9
Mika Màrmol,ESP,DF,Las Palmas,La Liga,21,2002,35.3,2586,2368,211,95,1,7,5,36,0,0,0,0,2282,7,20
Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,24,1999,25.6,574,494,78,7,7,5,33,5,16,5,10,0,407,2,27
Marquinhos,BRA,"FW,MF",Nantes,Ligue 1,20,2003,1.7,67,62,5,1,0,0,5,3,0,0,0,0,50,0,2
Marquinhos,BRA,DF,Paris S-G,Ligue 1,29,1994,17.1,1807,1757,47,22,4,3,0,21,0,0,0,0,1706,3,6
Unai Marrero,ESP,GK,Real Sociedad,La Liga,21,2001,1.6,45,22,23,15,0,0,0,0,0,0,0,0,28,0,1
Agustín Martegani,ARG,MF,Salernitana,Serie A,23,2000,8.1,297,280,12,8,1,1,1,2,2,0,0,0,248,5,4
Eric Martel,GER,MF,Köln,Bundesliga,21,2002,27.3,1126,1109,14,10,0,0,19,4,0,0,0,0,913,3,26
Roger Martí,ESP,FW,Cádiz,La Liga,32,1991,15.1,344,313,28,1,3,2,9,0,0,0,0,0,225,3,15
Anthony Martial,FRA,FW,Manchester Utd,Premier League,27,1995,5.0,139,131,6,0,0,0,0,0,0,0,0,0,109,2,3
Aarón Martín,ESP,DF,Genoa,Serie A,26,1997,15.3,619,495,119,16,0,2,106,71,32,7,21,0,431,5,22
Iván Martín,ESP,MF,Girona,La Liga,24,1999,30.3,1628,1583,37,20,2,4,10,6,0,0,0,0,1487,8,19
Jon Martin,ESP,DF,Real Sociedad,La Liga,17,2006,0.3,7,7,0,0,0,1,0,0,0,0,0,0,5,0,0
Jonas Martin,FRA,MF,Brest,Ligue 1,33,1990,13.4,962,927,33,21,0,9,7,8,2,1,0,0,839,2,12
Mario Martín,ESP,MF,Real Madrid,La Liga,19,2004,0.2,15,14,1,1,0,0,0,0,0,0,0,0,12,0,0
Gabriel Martinelli,BRA,FW,Arsenal,Premier League,22,2001,22.4,929,878,49,3,3,3,109,11,35,30,0,0,724,2,29
Tommaso Martinelli,ITA,GK,Fiorentina,Serie A,17,2006,1.0,49,38,11,2,0,1,0,0,0,0,0,0,37,0,0
Arnau Martinez,ESP,DF,Girona,La Liga,20,2003,13.8,834,731,101,25,2,3,7,76,0,0,0,0,751,2,8
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,30,1992,33.5,1436,1170,259,100,0,0,0,0,0,0,0,0,1190,7,1
Iñigo Martínez,ESP,DF,Barcelona,La Liga,32,1991,14.4,1132,1092,37,22,3,22,3,8,0,0,0,0,1001,3,4
Josep Martinez,ESP,GK,Genoa,Serie A,25,1998,36.0,1430,1129,295,124,0,5,0,0,0,0,0,0,1017,6,2
Lautaro Martínez,ARG,FW,Inter,Serie A,25,1997,29.5,782,734,42,4,12,3,15,1,0,0,0,0,604,6,28
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,25,1998,7.2,446,414,30,10,1,1,2,0,0,0,0,0,411,2,1
Marc Martínez,ESP,GK,Granada,La Liga,33,1990,3.0,98,64,34,10,0,0,0,0,0,0,0,0,75,0,0
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,27,1996,25.5,1668,1609,50,47,2,28,5,3,0,0,0,0,1362,9,14
Adam Marušić,MNE,DF,Lazio,Serie A,30,1992,34.4,1880,1575,304,20,0,4,44,284,0,0,0,0,1560,1,27
Marvin,ESP,"FW,DF",Las Palmas,La Liga,23,2000,20.6,774,723,49,5,0,1,91,43,1,0,1,0,557,2,36
Omar Mascarell,EQG,MF,Mallorca,La Liga,30,1993,17.5,779,766,13,12,2,12,4,1,0,0,0,0,638,0,13
Adam Masina,MAR,DF,Udinese,Serie A,29,1994,0.7,30,27,3,0,0,0,0,3,0,0,0,0,22,0,1
Adam Masina,MAR,DF,Torino,Serie A,29,1994,11.4,652,620,31,8,0,1,4,17,0,0,0,0,557,1,2
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,24,1998,24.7,732,692,39,20,2,4,5,18,0,0,0,0,570,1,9
Han-Noah Massengo,FRA,"MF,DF",Burnley,Premier League,22,2001,0.2,12,11,1,0,0,0,2,1,0,0,0,0,6,0,1
Roberto Massimo,GER,"FW,DF",Stuttgart,Bundesliga,22,2000,0.9,39,34,5,0,0,0,0,5,0,0,0,0,30,0,5
Clinton Mata,ANG,DF,Lyon,Ligue 1,30,1992,24.7,1514,1332,181,32,0,2,52,149,0,0,0,0,1286,1,26
Jaime Mata,ESP,"FW,MF",Getafe,La Liga,34,1988,19.9,521,502,17,1,0,1,39,8,1,0,0,0,340,2,21
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,20,2002,23.0,1349,1329,18,5,6,3,25,9,1,0,0,0,1179,2,27
Eliot Matazo,BEL,MF,Monaco,Ligue 1,21,2002,1.1,63,61,2,1,0,1,1,1,0,0,0,0,50,0,0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,26,1997,25.4,433,421,12,0,1,3,20,0,0,0,0,0,309,0,14
Nemanja Matić,SRB,MF,Rennes,Ligue 1,34,1988,11.4,804,760,41,38,2,5,5,3,0,0,0,0,695,3,14
Nemanja Matić,SRB,MF,Lyon,Ligue 1,34,1988,13.9,989,948,34,34,3,6,4,0,0,0,0,0,845,7,26
Joël Matip,CMR,DF,Liverpool,Premier League,31,1991,8.7,564,559,4,4,0,0,0,0,0,0,0,0,494,1,4
Alex Matos,ENG,MF,Chelsea,Premier League,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrislain Matsima,FRA,DF,Clermont Foot,Ligue 1,21,2002,13.1,655,635,19,13,0,1,0,3,0,0,0,0,569,1,10
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,21,2002,3.3,231,224,6,2,0,0,0,3,0,0,0,0,215,1,0
Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,Bundesliga,18,2005,2.0,82,80,2,0,0,0,6,2,0,0,0,0,62,0,2
Remi Matthews,ENG,GK,Crystal Palace,Premier League,29,1994,0.0,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0
Alan Matturro,URU,DF,Genoa,Serie A,18,2004,1.2,25,24,1,0,0,0,0,1,0,0,0,0,16,0,1
Azor Matusiwa,NED,MF,Reims,Ligue 1,25,1998,15.4,750,740,9,8,0,5,0,1,0,0,0,0,650,1,8
Azor Matusiwa,NED,MF,Rennes,Ligue 1,25,1998,8.8,454,442,12,11,1,1,1,1,0,0,0,0,398,0,5
Neal Maupay,FRA,FW,Brentford,Premier League,26,1996,14.7,392,362,28,6,5,2,8,10,1,0,0,0,282,2,28
Neal Maupay,FRA,FW,Everton,Premier League,26,1996,1.2,26,23,3,0,0,1,0,0,0,0,0,0,22,0,1
Aïman Maurer,MAR,"MF,FW",Clermont Foot,Ligue 1,18,2004,0.6,29,25,4,0,0,0,4,1,3,3,0,0,21,0,0
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,25,1997,16.7,635,597,36,29,1,11,1,5,0,0,0,0,482,2,7
Christian Mawissa,FRA,DF,Toulouse,Ligue 1,18,2005,12.4,617,562,55,7,0,3,4,44,0,0,0,0,511,0,9
Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,29,1993,15.0,898,730,166,23,1,3,59,130,13,5,6,0,742,2,12
Eric Maxim Choupo-Moting,CMR,"MF,FW",Bayern Munich,Bundesliga,34,1989,8.0,282,273,9,0,3,0,11,0,0,0,0,0,232,0,13
Luís Maximiano,POR,GK,Almería,La Liga,24,1999,33.0,1266,862,397,133,0,1,0,0,0,0,0,0,833,7,0
Noam Mayoka-Tika,BEL,MF,Marseille,Ligue 1,19,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Borja Mayoral,ESP,FW,Getafe,La Liga,26,1997,23.9,558,530,26,0,0,8,22,1,1,0,0,0,422,2,26
Senny Mayulu,FRA,"FW,MF",Paris S-G,Ligue 1,17,2006,3.6,175,172,3,0,2,0,13,1,2,0,0,0,145,0,5
Youssef Maziz,FRA,"FW,MF",Metz,Ligue 1,25,1998,1.4,39,33,5,1,1,2,4,1,3,2,1,0,30,1,0
Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,25,1997,13.3,980,865,112,14,0,0,19,98,0,0,0,0,865,3,23
Luca Mazzitelli,ITA,MF,Frosinone,Serie A,27,1995,24.6,1309,1234,67,38,5,10,42,5,12,7,3,0,974,8,21
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,28,1995,14.1,635,502,131,11,1,4,42,119,1,0,1,0,460,2,17
Pasquale Mazzocchi,ITA,DF,Napoli,Serie A,28,1995,4.8,276,237,39,4,2,3,14,35,0,0,0,0,225,0,2
Kevin Mbabu,SUI,DF,Augsburg,Bundesliga,28,1995,22.7,1020,780,236,6,1,2,101,230,0,0,0,0,644,4,42
Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,18,2005,0.2,20,20,0,0,0,0,1,0,0,0,0,0,19,0,0
Ethan Mbappé,FRA,"MF,DF",Paris S-G,Ligue 1,16,2006,0.5,46,44,2,0,0,0,1,2,0,0,0,0,42,0,0
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,24,1998,24.0,965,936,24,5,12,10,23,6,7,0,0,0,801,5,19
Malick Mbaye,SEN,"MF,FW",Metz,Ligue 1,19,2004,1.7,54,49,5,1,0,0,13,0,3,0,3,0,34,0,5
Mamadou Mbaye,SEN,DF,Cádiz,La Liga,25,1998,3.2,84,80,3,3,0,0,0,0,0,0,0,0,47,1,1
Chancel Mbemba,COD,DF,Marseille,Ligue 1,28,1994,24.5,1398,1325,71,36,0,2,15,18,0,0,0,0,1222,2,8
Nolan Mbemba,CGO,MF,Le Havre,Ligue 1,28,1995,0.2,34,33,1,0,0,1,2,0,1,0,1,0,28,0,0
Bryan Mbeumo,CMR,FW,Brentford,Premier League,23,1999,21.8,765,668,89,26,15,4,92,15,47,21,10,3,511,8,29
Christ Mbondi,FRA,FW,Reims,Ligue 1,18,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordi Mboula,ESP,"FW,MF",Hellas Verona,Serie A,24,1999,3.4,69,68,1,1,0,1,8,0,0,0,0,0,46,0,9
Nathanael Mbuku,COD,FW,Augsburg,Bundesliga,21,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
James Mcatee,ENG,"MF,FW",Sheffield Utd,Premier League,20,2002,20.2,530,484,42,7,6,1,36,1,7,5,0,0,362,4,17
James Mcatee,ENG,MF,Manchester City,Premier League,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver McBurnie,SCO,FW,Sheffield Utd,Premier League,27,1996,14.2,408,400,3,0,1,1,5,0,0,0,0,0,242,5,14
James McConnell,ENG,MF,Liverpool,Premier League,18,2004,0.0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1
John McGinn,SCO,"MF,FW",Aston Villa,Premier League,28,1994,33.3,1223,1137,82,31,15,8,74,3,37,28,0,0,972,4,25
Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,26,1996,4.6,186,168,18,1,0,0,0,17,0,0,0,0,137,0,2
Weston McKennie,USA,"MF,DF",Juventus,Serie A,24,1998,28.8,1172,990,178,9,3,6,59,168,1,0,0,0,898,4,23
Dwight McNeil,ENG,"MF,FW",Everton,Premier League,23,1999,32.1,1266,1098,158,46,14,5,229,26,82,59,14,2,874,10,62
Scott McTominay,SCO,"MF,FW",Manchester Utd,Premier League,26,1996,21.1,655,639,13,4,2,3,4,5,0,0,0,0,528,3,19
Facundo Medina,ARG,DF,Lens,Ligue 1,24,1999,30.2,2112,2018,90,79,6,10,20,9,0,0,0,0,1823,4,27
Ben Mee,ENG,DF,Brentford,Premier League,33,1989,14.1,667,594,72,15,0,3,5,56,0,0,0,0,511,1,6
Marvin Mehlem,GER,MF,Darmstadt 98,Bundesliga,25,1997,16.5,587,535,47,5,2,0,18,10,2,0,0,0,448,5,18
Bamo Meïté,CIV,DF,Marseille,Ligue 1,21,2001,7.1,507,473,34,10,0,0,4,20,0,0,0,0,462,0,6
Bamo Meïté,CIV,DF,Lorient,Ligue 1,21,2001,1.6,56,54,2,1,0,0,0,1,0,0,0,0,48,0,1
Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,Premier League,20,2003,1.5,38,37,1,1,2,0,1,0,0,0,0,0,31,0,2
Hannibal Mejbri,TUN,MF,Sevilla,La Liga,20,2003,1.2,50,49,1,1,0,1,2,0,0,0,0,0,41,0,0
Óscar Melendo,ESP,"MF,FW",Granada,La Liga,25,1997,12.5,409,398,8,4,6,3,9,2,2,0,2,0,328,3,9
Gonzalo Melero,ESP,"MF,FW",Almería,La Liga,29,1994,12.3,465,443,20,10,0,0,4,3,0,0,0,0,381,2,5
Birger Meling,NOR,DF,Rennes,Ligue 1,28,1994,0.2,7,4,3,1,0,0,0,2,0,0,0,0,7,0,0
Arthur Melo,BRA,MF,Fiorentina,Serie A,26,1996,22.1,1502,1413,87,63,3,8,21,13,9,0,8,1,1372,2,15
Memphis,NED,FW,Atlético Madrid,La Liga,29,1994,9.9,264,238,23,4,3,4,12,2,7,2,3,0,195,3,10
Houboulang Mendes,GNB,DF,Almería,La Liga,25,1998,4.4,177,114,61,8,0,1,4,53,0,0,0,0,129,2,3
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,21,2002,3.0,222,197,24,0,0,2,7,24,0,0,0,0,183,1,9
Tomás Mendes,ESP,MF,Alavés,La Liga,18,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Brais Méndez,ESP,"MF,FW",Real Sociedad,La Liga,26,1997,26.8,1244,1092,145,80,10,10,104,4,49,21,19,0,942,7,35
Bruno Méndez,URU,DF,Granada,La Liga,23,1999,14.8,636,536,94,13,1,3,8,79,0,0,0,0,452,6,10
Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,19,2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Leonardo Mendicino,ITA,MF,Atalanta,Serie A,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Mendy,FRA,DF,Nice,Ligue 1,19,2004,4.6,244,223,21,4,0,2,4,17,0,0,0,0,211,0,2
Benjamin Mendy,FRA,DF,Lorient,Ligue 1,29,1994,7.9,468,364,101,25,0,1,96,59,17,6,10,0,318,3,12
Ferland Mendy,FRA,DF,Real Madrid,La Liga,28,1995,19.1,1275,1127,148,12,0,4,5,136,0,0,0,0,1201,0,8
Formose Mendy,SEN,DF,Lorient,Ligue 1,22,2001,14.0,739,658,80,35,0,18,13,44,0,0,0,0,587,1,11
Nampalys Mendy,SEN,MF,Lens,Ligue 1,31,1992,11.7,653,637,14,13,3,3,7,1,0,0,0,0,577,2,4
Teden Mengi,ENG,DF,Luton Town,Premier League,21,2002,27.4,938,912,22,18,1,13,2,4,0,0,0,0,728,4,7
Chris Mepham,WAL,DF,Bournemouth,Premier League,25,1997,6.9,359,350,8,5,0,1,1,3,0,0,0,0,296,1,1
Jorge Meré,ESP,DF,Cádiz,La Liga,26,1997,7.5,233,221,8,5,0,0,1,3,0,0,0,0,166,4,2
Alex Meret,ITA,GK,Napoli,Serie A,26,1997,30.8,914,726,185,48,0,1,0,0,0,0,0,0,769,3,1
Mikel Merino,ESP,MF,Real Sociedad,La Liga,27,1996,27.6,1413,1387,15,12,7,13,19,3,0,0,0,0,1076,11,24
Quentin Merlin,FRA,DF,Marseille,Ligue 1,21,2002,7.8,465,379,84,18,1,1,40,59,7,1,6,0,360,2,11
